timestamp_begin_et,timestamp_end_et,CT,ME,NH,NEMA,RI,SEMA,VT,WCMA,System Total
2021-03-19 10:00:00,2021-03-19 11:00:00,3245.572,1502.322,1423.345,2725.777,922.679,1500.94,428.666,1761.803,13511.104
2021-03-19 11:00:00,2021-03-19 12:00:00,3163.076,1479.926,1404.592,2692.465,920.552,1456.183,397.105,1690.408,13204.307
2021-03-19 12:00:00,2021-03-19 13:00:00,3071.595,1456.616,1368.091,2659.096,906.987,1410.018,375.181,1656.454,12904.038
2021-03-19 13:00:00,2021-03-19 14:00:00,2998.865,1426.024,1336.839,2604.092,893.667,1387.279,362.32,1612.1,12621.186
2021-03-19 14:00:00,2021-03-19 15:00:00,2923.898,1380.511,1299.561,2563.519,870.045,1376.1,352.604,1582.186,12348.424
2021-03-19 15:00:00,2021-03-19 16:00:00,2910.831,1355.471,1281.688,2554.835,851.156,1386.519,366.963,1590.979,12298.442
2021-03-19 16:00:00,2021-03-19 17:00:00,3010.867,1385.493,1298.417,2593.922,854.268,1460.154,438.828,1686.044,12727.993
2021-03-19 17:00:00,2021-03-19 18:00:00,3195.583,1425.741,1352.425,2685.677,876.78,1590.18,566.493,1825.621,13518.5
2021-03-19 18:00:00,2021-03-19 19:00:00,3365.674,1462.752,1398.522,2750.942,902.981,1703.289,677.023,1960.124,14221.307
2021-03-19 19:00:00,2021-03-19 20:00:00,3521.974,1488.781,1438.249,2828.727,945.515,1781.302,712.545,2042.828,14759.921
2021-03-19 20:00:00,2021-03-19 21:00:00,3475.36,1440.277,1399.272,2766.814,925.634,1736.483,700.024,2011.629,14455.493
2021-03-19 21:00:00,2021-03-19 22:00:00,3333.351,1381.966,1326.911,2663.446,886.232,1655.351,678.674,1932.629,13858.560
2021-03-19 22:00:00,2021-03-19 23:00:00,3144.478,1287.991,1234.328,2527.822,834.789,1551.25,643.408,1824.684,13048.75
2021-03-19 23:00:00,2021-03-20 00:00:00,2939.11,1211.054,1148.16,2385.817,788.222,1440.049,605.351,1709.587,12227.35
2021-03-20 00:00:00,2021-03-20 01:00:00,2780.599,1164.924,1088.87,2285.988,747.21,1364.442,576.525,1628.491,11637.049
2021-03-20 01:00:00,2021-03-20 02:00:00,2686.573,1147.297,1060.997,2215.091,722.598,1322.671,559.461,1583.659,11298.347
2021-03-20 02:00:00,2021-03-20 03:00:00,2645.466,1132.982,1044.607,2182.143,708.556,1302.732,553.636,1563.58,11133.702
2021-03-20 03:00:00,2021-03-20 04:00:00,2636.432,1138.802,1044.547,2175.156,708.433,1300.595,553.468,1557.8,11115.233
2021-03-20 04:00:00,2021-03-20 05:00:00,2665.81,1162.884,1062.356,2202.317,712.695,1319.902,557.428,1575.958,11259.35
2021-03-20 05:00:00,2021-03-20 06:00:00,2760.244,1210.008,1107.528,2266.528,736.752,1371.243,573.377,1630.914,11656.594
2021-03-20 06:00:00,2021-03-20 07:00:00,2929.971,1280.223,1181.301,2378.501,774.81,1459.306,607.885,1720.491,12332.488
2021-03-20 07:00:00,2021-03-20 08:00:00,3061.855,1349.008,1258.955,2460.644,814.151,1509.756,627.683,1768.853,12850.905
2021-03-20 08:00:00,2021-03-20 09:00:00,3088.403,1387.174,1301.835,2476.339,834.19,1486.846,551.754,1729.744,12856.285
2021-03-20 09:00:00,2021-03-20 10:00:00,2995.921,1390.093,1304.325,2436.326,838.81,1411.55,449.665,1631.571,12458.261
2021-03-20 10:00:00,2021-03-20 11:00:00,2858.821,1361.846,1275.458,2382.98,832.268,1329.23,370.212,1531.812,11942.627
2021-03-20 11:00:00,2021-03-20 12:00:00,2724.592,1320.506,1232.638,2333.349,815.095,1260.273,332.608,1451.388,11470.449
2021-03-20 12:00:00,2021-03-20 13:00:00,2612.102,1270.596,1189.269,2276.312,796.594,1198.107,319.425,1384.296,11046.701
2021-03-20 13:00:00,2021-03-20 14:00:00,2510.886,1230.203,1145.172,2198.033,774.861,1151.946,299.587,1325.376,10636.064
2021-03-20 14:00:00,2021-03-20 15:00:00,2439.337,1200.911,1110.892,2164.618,759.344,1130.899,291.163,1297.232,10394.396
2021-03-20 15:00:00,2021-03-20 16:00:00,2445.164,1196.326,1105.148,2168.357,750.195,1152.537,316.666,1317.068,10451.461
2021-03-20 16:00:00,2021-03-20 17:00:00,2555.782,1227.707,1131.226,2232.22,761.57,1240.887,393.76,1426.708,10969.86
2021-03-20 17:00:00,2021-03-20 18:00:00,2744.28,1274.348,1192.849,2337.426,786.608,1379.636,523.158,1576.216,11814.521
2021-03-20 18:00:00,2021-03-20 19:00:00,2911.309,1307.451,1235.171,2436.249,816.754,1497.15,629.086,1699.681,12532.851
2021-03-20 19:00:00,2021-03-20 20:00:00,3074.535,1344.372,1276.512,2524.37,852.937,1579.141,667.98,1784.005,13103.852
2021-03-20 20:00:00,2021-03-20 21:00:00,3056.992,1304.777,1248.994,2495.365,840.218,1552.777,653.933,1763.17,12916.226
2021-03-20 21:00:00,2021-03-20 22:00:00,2943.418,1241.087,1187.36,2412.516,802.389,1488.472,631.689,1701.402,12408.333
2021-03-20 22:00:00,2021-03-20 23:00:00,2785.587,1164.488,1110.78,2300.103,761.749,1396.423,600.512,1617.248,11736.89
2021-03-20 23:00:00,2021-03-21 00:00:00,2619.644,1099.588,1040.901,2184.336,721.246,1311.065,557.406,1527.666,11061.852
2021-03-21 00:00:00,2021-03-21 01:00:00,2498.882,1062.208,993.673,2097.595,687.211,1243.737,530.136,1462.156,10575.598
2021-03-21 01:00:00,2021-03-21 02:00:00,2423.514,1037.43,967.263,2029.841,663.184,1205.542,515.538,1419.608,10261.92
2021-03-21 02:00:00,2021-03-21 03:00:00,2386.922,1034.174,956.935,2002.686,650.879,1189.552,507.531,1400.354,10129.033
2021-03-21 03:00:00,2021-03-21 04:00:00,2386.847,1040.544,957.323,1996.585,650.283,1185.884,507.478,1400.465,10125.409
2021-03-21 04:00:00,2021-03-21 05:00:00,2418.75,1050.436,972.199,2015.848,655.177,1201.619,515.532,1416.584,10246.145
2021-03-21 05:00:00,2021-03-21 06:00:00,2500.778,1074.858,1009.529,2071.365,672.447,1242.382,531.285,1459.922,10562.566
2021-03-21 06:00:00,2021-03-21 07:00:00,2627.717,1141.302,1066.843,2150.963,702.21,1309.66,560.331,1525.706,11084.732
2021-03-21 07:00:00,2021-03-21 08:00:00,2741.488,1220.8,1134.538,2211.253,730.06,1348.473,578.432,1566.398,11531.442
2021-03-21 08:00:00,2021-03-21 09:00:00,2767.932,1284.607,1187.408,2224.325,758.662,1329.362,510.161,1532.349,11594.806
2021-03-21 09:00:00,2021-03-21 10:00:00,2710.313,1301.196,1202.376,2210.339,772.928,1267.854,419.423,1455.103,11339.532
2021-03-21 10:00:00,2021-03-21 11:00:00,2605.06,1280.084,1184.335,2191.795,771.312,1206.315,349.54,1380.91,10969.351
2021-03-21 11:00:00,2021-03-21 12:00:00,2508.032,1255.459,1159.233,2172.851,765.794,1159.455,317.052,1318.646,10656.522
2021-03-21 12:00:00,2021-03-21 13:00:00,2429.494,1217.991,1128.878,2155.726,756.127,1115.196,295.006,1267.581,10365.999
2021-03-21 13:00:00,2021-03-21 14:00:00,2359.534,1176.997,1090.396,2117.441,739.67,1083.579,276.78,1233.555,10077.952
2021-03-21 14:00:00,2021-03-21 15:00:00,2320.92,1151.556,1065.923,2100.525,727.161,1072.936,271.174,1218.966,9929.161
2021-03-21 15:00:00,2021-03-21 16:00:00,2358.966,1152.007,1068.112,2123.121,727.576,1115.051,299.054,1257.151,10101.038
2021-03-21 16:00:00,2021-03-21 17:00:00,2498.509,1198.679,1108.382,2203.604,747.858,1220.351,376.222,1377.307,10730.912
2021-03-21 17:00:00,2021-03-21 18:00:00,2734.583,1265.898,1182.095,2336.057,781.217,1374.931,509.067,1543.28,11727.128
2021-03-21 18:00:00,2021-03-21 19:00:00,2919.072,1313.445,1234.361,2447.82,815.352,1495.903,623.704,1675.703,12525.36
2021-03-21 19:00:00,2021-03-21 20:00:00,3083.711,1355.988,1278.137,2540.849,855.798,1576.901,666.634,1770.099,13128.117
2021-03-21 20:00:00,2021-03-21 21:00:00,3056.773,1300.591,1237.702,2502.249,840.314,1540.545,650.727,1743.615,12872.516
2021-03-21 21:00:00,2021-03-21 22:00:00,2894.625,1208.255,1151.894,2389.531,795.886,1447.633,614.743,1649.984,12152.551
2021-03-21 22:00:00,2021-03-21 23:00:00,2681.074,1113.377,1055.789,2246.379,741.329,1330.297,574.496,1537.537,11280.278
2021-03-21 23:00:00,2021-03-22 00:00:00,2483.218,1047.393,983.929,2107.686,688.458,1233.611,535.723,1436.909,10516.927
2021-03-22 00:00:00,2021-03-22 01:00:00,2356.812,1009.782,943.823,2018.347,666.224,1170.992,511.836,1374.766,10052.582
2021-03-22 01:00:00,2021-03-22 02:00:00,2304.598,993.793,926.355,1951.86,646.72,1140.005,499.306,1346.065,9808.702
2021-03-22 02:00:00,2021-03-22 03:00:00,2286.945,987.745,923.533,1939.952,637.923,1136.525,492.732,1338.014,9743.369
2021-03-22 03:00:00,2021-03-22 04:00:00,2317.771,1010.709,941.411,1957.006,643.574,1150.211,496.451,1353.708,9870.841
2021-03-22 04:00:00,2021-03-22 05:00:00,2413.67,1065.24,991.11,2028.807,670.447,1204.816,515.101,1419.942,10309.133
2021-03-22 05:00:00,2021-03-22 06:00:00,2649.118,1171.261,1098.597,2189.826,723.564,1315.785,556.649,1551.036,11255.836
2021-03-22 06:00:00,2021-03-22 07:00:00,3040.45,1325.06,1258.554,2428.971,806.268,1487.42,633.729,1757.977,12738.429
2021-03-22 07:00:00,2021-03-22 08:00:00,3285.506,1410.011,1353.631,2602.332,869.914,1596.871,661.498,1887.152,13666.915
2021-03-22 08:00:00,2021-03-22 09:00:00,3262.486,1410.261,1363.035,2624.575,883.27,1548.202,553.435,1824.761,13470.025
2021-03-22 09:00:00,2021-03-22 10:00:00,3093.1,1395.188,1331.344,2565.904,873.359,1441.027,443.464,1692.468,12835.854
2021-03-22 10:00:00,2021-03-22 11:00:00,2940.846,1363.115,1301.486,2506.403,864.016,1346.364,369.857,1595.462,12287.549
2021-03-22 11:00:00,2021-03-22 12:00:00,2821.503,1328.206,1277.809,2466.569,854.533,1286.352,340.232,1531.134,11906.338
2021-03-22 12:00:00,2021-03-22 13:00:00,2735.266,1294.369,1251.536,2442.935,842.233,1242.386,328.135,1478.716,11615.576
2021-03-22 13:00:00,2021-03-22 14:00:00,2677.306,1261.857,1230.843,2404.586,827.792,1217.994,321.201,1435.863,11377.442
2021-03-22 14:00:00,2021-03-22 15:00:00,2633.105,1239.232,1207.972,2378.047,810.264,1207.111,315.986,1432.849,11224.566
2021-03-22 15:00:00,2021-03-22 16:00:00,2641.71,1227.634,1198.313,2382.13,796.058,1243.096,339.196,1465.598,11293.735
2021-03-22 16:00:00,2021-03-22 17:00:00,2740.359,1261.399,1218.248,2432.848,809.891,1328.656,412.075,1552.421,11755.897
2021-03-22 17:00:00,2021-03-22 18:00:00,2958.515,1322.785,1282.601,2531.254,842.407,1466.205,533.681,1703.592,12641.040
2021-03-22 18:00:00,2021-03-22 19:00:00,3115.984,1341.899,1316.71,2587.591,857.442,1576.96,637.027,1819.964,13253.577
2021-03-22 19:00:00,2021-03-22 20:00:00,3257.086,1370.709,1347.832,2643.5,897.689,1642.569,673.83,1889.217,13722.432
2021-03-22 20:00:00,2021-03-22 21:00:00,3202.19,1310.391,1296.33,2571.227,872.59,1587.682,655.962,1842.793,13339.165
2021-03-22 21:00:00,2021-03-22 22:00:00,3004.244,1233.488,1197.174,2428.067,821.067,1479.561,622.453,1738.858,12524.912
2021-03-22 22:00:00,2021-03-22 23:00:00,2757.84,1139.169,1094.853,2258.688,759.393,1350.179,579.188,1618.867,11558.177
2021-03-22 23:00:00,2021-03-23 00:00:00,2541.335,1069.327,1012.794,2103.452,707.122,1242.276,534.923,1491.012,10702.241
2021-03-23 00:00:00,2021-03-23 01:00:00,2398.789,1023.78,966.192,1998.548,668.508,1179.262,510.293,1422.991,10168.363
2021-03-23 01:00:00,2021-03-23 02:00:00,2335.092,1002.098,943.375,1939.849,647.511,1143.741,496.24,1386.497,9894.403
2021-03-23 02:00:00,2021-03-23 03:00:00,2310.662,1002.731,938.886,1920.379,639.233,1135.943,491.258,1376.066,9815.158
2021-03-23 03:00:00,2021-03-23 04:00:00,2325.645,1009.556,952.013,1926.777,638.44,1142.138,493.498,1388.655,9876.722
2021-03-23 04:00:00,2021-03-23 05:00:00,2397.375,1068.758,996.924,1985.073,652.699,1184.188,509.044,1450.52,10244.581
2021-03-23 05:00:00,2021-03-23 06:00:00,2608.885,1148.561,1102.531,2146.46,698.861,1277.132,551.528,1573.858,11107.816
2021-03-23 06:00:00,2021-03-23 07:00:00,2965.759,1289.409,1257.845,2392.379,780.206,1444.837,626.09,1768.041,12524.566
2021-03-23 07:00:00,2021-03-23 08:00:00,3211.423,1371.458,1349.199,2561.762,840.157,1546.982,651.741,1874.969,13407.691
2021-03-23 08:00:00,2021-03-23 09:00:00,3160.298,1384.999,1354.483,2573.695,864.308,1539.211,575.295,1808.177,13260.466
2021-03-23 09:00:00,2021-03-23 10:00:00,3000.1,1379.025,1317.057,2515.466,858.844,1451.76,472.977,1669.441,12664.67
2021-03-23 10:00:00,2021-03-23 11:00:00,2848.156,1352.334,1284.398,2459.287,841.824,1336.816,397.973,1562.676,12083.464
2021-03-23 11:00:00,2021-03-23 12:00:00,2748.536,1314.529,1264.143,2436.635,829.48,1257.349,350.458,1497.092,11698.222
2021-03-23 12:00:00,2021-03-23 13:00:00,2674.837,1285.245,1238.243,2422.072,817.034,1217.614,327.639,1454.344,11437.028
2021-03-23 13:00:00,2021-03-23 14:00:00,2617.673,1260.131,1219.215,2389.906,811.08,1200.066,320.914,1432.232,11251.217
2021-03-23 14:00:00,2021-03-23 15:00:00,2597.5,1243.051,1196.336,2368.677,800.485,1193.551,317.406,1426.473,11143.479
2021-03-23 15:00:00,2021-03-23 16:00:00,2622.211,1226.193,1192.074,2376.623,787.342,1231.937,346.102,1463.614,11246.096
2021-03-23 16:00:00,2021-03-23 17:00:00,2742.4,1250.186,1219.212,2433.338,791.423,1324.06,439.155,1557.173,11756.947
2021-03-23 17:00:00,2021-03-23 18:00:00,2940.713,1304.687,1276.317,2523.298,815.839,1450.686,548.736,1698.467,12558.743
2021-03-23 18:00:00,2021-03-23 19:00:00,3084.475,1337.784,1306.269,2554.215,842.651,1544.155,623.935,1807.853,13101.337
2021-03-23 19:00:00,2021-03-23 20:00:00,3204.843,1367.258,1340.436,2618.059,877.522,1615.585,658.43,1876.457,13558.59
2021-03-23 20:00:00,2021-03-23 21:00:00,3123.487,1307.961,1286.764,2542.747,850.62,1556.056,639.406,1826.18,13133.221
2021-03-23 21:00:00,2021-03-23 22:00:00,2917.897,1211.438,1188.328,2396.455,801.208,1446.335,603.697,1714.021,12279.379
2021-03-23 22:00:00,2021-03-23 23:00:00,2663.839,1105.143,1078.364,2225.858,752.596,1312.381,557.579,1580.278,11276.038
2021-03-23 23:00:00,2021-03-24 00:00:00,2431.781,1039.796,994.371,2072.131,677.216,1204.326,517.413,1455.032,10392.066
2021-03-24 00:00:00,2021-03-24 01:00:00,2279.257,1008.303,942.174,1959.655,637.188,1132.508,493.873,1383.876,9836.834
2021-03-24 01:00:00,2021-03-24 02:00:00,2206.684,987.582,919.444,1901.255,616.467,1095.981,478.495,1343.912,9549.820
2021-03-24 02:00:00,2021-03-24 03:00:00,2177.809,989.708,910.54,1877.311,607.462,1084.548,473.852,1325.882,9447.112
2021-03-24 03:00:00,2021-03-24 04:00:00,2189.121,1006.491,921.337,1875.404,608.94,1095.919,476.298,1330.494,9504.004
2021-03-24 04:00:00,2021-03-24 05:00:00,2263.458,1024.74,962.024,1930.701,629.461,1135.026,495.612,1386.557,9827.579
2021-03-24 05:00:00,2021-03-24 06:00:00,2466.139,1133.433,1062.172,2080.935,659.708,1241.391,536.811,1499.26,10679.849
2021-03-24 06:00:00,2021-03-24 07:00:00,2810.087,1273.365,1214.56,2314.942,745.768,1399.341,605.439,1683.92,12047.422
2021-03-24 07:00:00,2021-03-24 08:00:00,3056.562,1362.98,1310.016,2474.503,815.405,1497.234,646.609,1796.144,12959.453
2021-03-24 08:00:00,2021-03-24 09:00:00,3115.413,1378.877,1337.94,2544.757,842.381,1500.052,625.425,1806.14,13150.985
2021-03-24 09:00:00,2021-03-24 10:00:00,3110.131,1377.85,1331.174,2535.139,842.941,1440.93,580.198,1732.318,12950.681
2021-03-24 10:00:00,2021-03-24 11:00:00,3030.463,1366.118,1329.324,2497.062,853.553,1400.364,586.561,1710.31,12773.755
2021-03-24 11:00:00,2021-03-24 12:00:00,2871.855,1325.219,1331.266,2546.282,847.695,1427.993,587.825,1714.37,12652.505
2021-03-24 12:00:00,2021-03-24 13:00:00,2839.682,1314.991,1322.164,2528.587,820.959,1296.255,570.194,1639.512,12332.344
2021-03-24 13:00:00,2021-03-24 14:00:00,2845.092,1317.13,1299.584,2476.968,817.145,1277.239,588.138,1637.634,12258.93
2021-03-24 14:00:00,2021-03-24 15:00:00,2935.806,1302.578,1281.47,2447.534,802.665,1274.534,597.896,1602.485,12244.968
2021-03-24 15:00:00,2021-03-24 16:00:00,3007.85,1280.453,1258.828,2448.633,815.893,1364.15,595.265,1668.347,12439.419
2021-03-24 16:00:00,2021-03-24 17:00:00,3070.479,1321.88,1268.976,2530.301,837.437,1483.943,612.317,1759.009,12884.342
2021-03-24 17:00:00,2021-03-24 18:00:00,3189.521,1370.808,1320.283,2606.25,858.638,1565.035,651.001,1835.78,13397.316
2021-03-24 18:00:00,2021-03-24 19:00:00,3257.705,1396.078,1350.377,2629.232,871.384,1615.299,674.598,1883.896,13678.569
2021-03-24 19:00:00,2021-03-24 20:00:00,3291.432,1402.972,1360.854,2645.343,889.846,1638.987,677.33,1895.211,13801.975
2021-03-24 20:00:00,2021-03-24 21:00:00,3163.608,1328.119,1301.153,2554.713,861.006,1569.855,648.326,1834.475,13261.255
2021-03-24 21:00:00,2021-03-24 22:00:00,2950.209,1234.973,1197.173,2405.829,811.718,1454.924,612.085,1719.33,12386.241
2021-03-24 22:00:00,2021-03-24 23:00:00,2697.403,1119.509,1088.302,2236.92,735.628,1317.565,567.839,1585.043,11348.209
2021-03-24 23:00:00,2021-03-25 00:00:00,2452.841,1044.503,999.7,2080.176,677.715,1199.752,525.78,1453.92,10434.387
2021-03-25 00:00:00,2021-03-25 01:00:00,2288.108,989.175,946.435,1967.712,635.611,1122.743,497.001,1380.49,9827.275
2021-03-25 01:00:00,2021-03-25 02:00:00,2208.467,957.523,915.147,1895.159,609.255,1077.646,482.149,1334.623,9479.969
2021-03-25 02:00:00,2021-03-25 03:00:00,2156.368,949.742,900.315,1864.155,598.36,1058.597,472.167,1308.0,9307.704
2021-03-25 03:00:00,2021-03-25 04:00:00,2142.206,962.321,904.026,1858.3,595.428,1056.486,473.932,1306.815,9299.514
2021-03-25 04:00:00,2021-03-25 05:00:00,2185.944,995.773,937.796,1899.417,611.113,1081.827,485.563,1347.869,9545.302
2021-03-25 05:00:00,2021-03-25 06:00:00,2367.749,1083.08,1029.987,2039.721,648.88,1176.896,524.44,1446.99,10317.743
2021-03-25 06:00:00,2021-03-25 07:00:00,2687.92,1216.739,1174.88,2273.205,727.512,1337.437,594.863,1627.369,11639.925
2021-03-25 07:00:00,2021-03-25 08:00:00,2936.815,1321.194,1278.201,2471.047,792.52,1465.393,632.857,1747.79,12645.817
2021-03-25 08:00:00,2021-03-25 09:00:00,3030.283,1374.112,1324.603,2587.506,831.356,1503.178,607.144,1791.973,13050.155
2021-03-25 09:00:00,2021-03-25 10:00:00,3041.052,1384.889,1339.02,2626.311,850.454,1485.462,526.78,1782.545,13036.513
2021-03-25 10:00:00,2021-03-25 11:00:00,3028.056,1396.275,1340.392,2644.601,864.163,1473.077,461.58,1773.518,12981.662
2021-03-25 11:00:00,2021-03-25 12:00:00,2978.348,1366.642,1332.876,2644.537,868.69,1498.63,423.51,1746.43,12859.663
2021-03-25 12:00:00,2021-03-25 13:00:00,2861.745,1348.017,1310.717,2646.888,860.805,1484.825,369.858,1684.481,12567.336
2021-03-25 13:00:00,2021-03-25 14:00:00,2724.378,1339.458,1283.508,2611.139,851.629,1443.112,334.336,1552.136,12139.696
2021-03-25 14:00:00,2021-03-25 15:00:00,2650.637,1328.723,1256.24,2542.274,820.204,1364.543,337.613,1473.534,11773.768
2021-03-25 15:00:00,2021-03-25 16:00:00,2702.678,1305.063,1236.264,2496.191,795.08,1296.581,382.337,1487.069,11701.263
2021-03-25 16:00:00,2021-03-25 17:00:00,2812.729,1332.4,1241.654,2507.72,802.655,1333.396,453.223,1573.839,12057.616
2021-03-25 17:00:00,2021-03-25 18:00:00,2982.77,1367.295,1278.871,2574.781,822.179,1456.412,560.045,1722.224,12764.577
2021-03-25 18:00:00,2021-03-25 19:00:00,3075.651,1378.741,1310.286,2592.705,840.441,1545.425,630.187,1808.679,13182.115
2021-03-25 19:00:00,2021-03-25 20:00:00,3175.112,1384.932,1338.539,2628.475,871.885,1606.792,660.237,1868.557,13534.529
2021-03-25 20:00:00,2021-03-25 21:00:00,3090.518,1315.847,1286.591,2552.958,843.669,1547.939,640.916,1819.544,13097.982
2021-03-25 21:00:00,2021-03-25 22:00:00,2880.324,1219.725,1187.98,2410.453,791.41,1437.979,604.371,1707.841,12240.083
2021-03-25 22:00:00,2021-03-25 23:00:00,2627.3,1109.154,1078.736,2235.822,726.625,1296.813,559.604,1566.356,11200.41
2021-03-25 23:00:00,2021-03-26 00:00:00,2386.04,1029.478,988.931,2072.765,667.948,1178.003,516.54,1434.122,10273.827
2021-03-26 00:00:00,2021-03-26 01:00:00,2221.881,989.522,929.511,1962.115,625.493,1102.64,490.3,1355.999,9677.461
2021-03-26 01:00:00,2021-03-26 02:00:00,2124.088,958.182,896.962,1888.631,599.859,1052.784,472.916,1299.704,9293.126
2021-03-26 02:00:00,2021-03-26 03:00:00,2081.066,934.579,880.913,1848.638,587.943,1030.864,464.62,1269.308,9097.931
2021-03-26 03:00:00,2021-03-26 04:00:00,2062.553,919.491,884.027,1837.87,585.217,1032.831,464.517,1265.027,9051.533
2021-03-26 04:00:00,2021-03-26 05:00:00,2103.085,968.557,916.073,1872.359,597.111,1058.522,475.937,1305.536,9297.180
2021-03-26 05:00:00,2021-03-26 06:00:00,2270.069,1063.52,999.629,1993.024,639.839,1141.401,514.409,1389.355,10011.246
2021-03-26 06:00:00,2021-03-26 07:00:00,2581.359,1206.825,1135.179,2209.981,707.115,1293.535,580.493,1556.591,11271.078
2021-03-26 07:00:00,2021-03-26 08:00:00,2866.976,1308.981,1237.506,2411.331,779.978,1429.847,637.435,1693.905,12365.959
2021-03-26 08:00:00,2021-03-26 09:00:00,3001.258,1372.526,1298.18,2553.249,826.098,1502.348,650.967,1771.184,12975.81
2021-03-26 09:00:00,2021-03-26 10:00:00,3081.71,1397.642,1330.736,2615.909,851.011,1537.835,659.772,1792.349,13266.964
2021-03-26 10:00:00,2021-03-26 11:00:00,3163.352,1406.058,1351.535,2636.488,863.349,1524.888,674.494,1815.38,13435.544
2021-03-26 11:00:00,2021-03-26 12:00:00,3175.004,1408.814,1361.744,2589.79,882.924,1546.814,631.542,1837.639,13434.271
2021-03-26 12:00:00,2021-03-26 13:00:00,3087.326,1404.001,1352.902,2649.239,885.843,1558.097,497.776,1826.027,13261.211
2021-03-26 13:00:00,2021-03-26 14:00:00,2993.012,1389.183,1322.654,2656.786,874.878,1550.658,569.455,1703.683,13060.309
2021-03-26 14:00:00,2021-03-26 15:00:00,2829.519,1348.264,1273.479,2584.187,858.464,1504.13,595.57,1594.33,12587.943
2021-03-26 15:00:00,2021-03-26 16:00:00,2793.926,1318.88,1246.118,2537.784,838.004,1482.46,604.861,1561.823,12383.856
