timestamp_begin_et,timestamp_end_et,ZONE G,ZONE F,ZONE E,ZONE A,ZONE B,ZONE C,ZONE D,ZONE H,ZONE I,ZONE K,ZONE J,System Total
2021-01-09 11:00:00,2021-01-09 12:00:00,1010.00,1310,968,1580,1035,1820,668,350.00,560.00,1934.00,4619.00,15854
2021-01-09 12:00:00,2021-01-09 13:00:00,1050.00,1356,1019,1622,1080,1891,671,368.00,579.00,2031.00,4778.00,16445
2021-01-09 13:00:00,2021-01-09 14:00:00,1093.00,1405,1070,1675,1125,1964,682,392.00,603.00,2115.00,4955.00,17079
2021-01-09 14:00:00,2021-01-09 15:00:00,1105.00,1458,1103,1699,1150,2005,689,404.00,625.00,2156.00,5136.00,17530
2021-01-09 15:00:00,2021-01-09 16:00:00,1102.00,1477,1110,1687,1168,2007,693,412.00,636.00,2158.00,5284.00,17734
2021-01-09 16:00:00,2021-01-09 17:00:00,1122.00,1476,1096,1692,1185,1980,688,411.00,645.00,2162.00,5407.00,17864
2021-01-09 17:00:00,2021-01-09 18:00:00,1125.00,1451,1073,1667,1162,1985,686,411.00,647.00,2161.00,5477.00,17845
2021-01-09 18:00:00,2021-01-09 19:00:00,1105.00,1421,1052,1664,1112,1930,677,410.00,647.00,2102.00,5509.00,17629
2021-01-09 19:00:00,2021-01-09 20:00:00,1094.00,1397,1028,1699,1016,1872,663,409.00,651.00,2082.00,5490.00,17401
2021-01-09 20:00:00,2021-01-09 21:00:00,1105.00,1424,1007,1709,966,1836,665,410.00,653.00,2134.00,5508.00,17417
2021-01-09 21:00:00,2021-01-09 22:00:00,1137.00,1480,1020,1694,999,1880,676,427.00,665.00,2271.00,5522.00,17771
2021-01-09 22:00:00,2021-01-09 23:00:00,1205.00,1565,1075,1637,1143,1979,693,441.00,696.00,2462.00,5644.00,18540
2021-01-09 23:00:00,2021-01-10 00:00:00,1288.00,1656,1145,1812,1207,2106,708,457.00,736.00,2674.00,5796.00,19585
2021-01-10 00:00:00,2021-01-10 01:00:00,1279.00,1634,1151,1790,1248,2093,704,466.00,735.00,2663.00,5788.00,19551
2021-01-10 01:00:00,2021-01-10 02:00:00,1247.00,1586,1127,1771,1224,2056,698,446.00,719.00,2581.00,5684.00,19139
2021-01-10 02:00:00,2021-01-10 03:00:00,1213.00,1539,1097,1743,1192,2017,694,433.00,701.00,2497.00,5576.00,18702
2021-01-10 03:00:00,2021-01-10 04:00:00,1168.00,1479,1049,1700,1146,1958,683,409.00,680.00,2386.00,5451.00,18109
2021-01-10 04:00:00,2021-01-10 05:00:00,1111.00,1412,1006,1640,1087,1879,661,388.00,648.00,2253.00,5265.00,17350
2021-01-10 05:00:00,2021-01-10 06:00:00,1044.00,1352,947,1585,1045,1789,654,365.00,610.00,2101.00,5050.00,16542
2021-01-10 06:00:00,2021-01-10 07:00:00,992.00,1298,910,1528,1001,1752,648,340.00,579.00,1970.00,4830.00,15848
2021-01-10 07:00:00,2021-01-10 08:00:00,961.00,1273,895,1507,978,1737,644,327.00,560.00,1879.00,4661.00,15422
2021-01-10 08:00:00,2021-01-10 09:00:00,945.00,1261,886,1490,965,1725,639,318.00,541.00,1825.00,4533.00,15128
2021-01-10 09:00:00,2021-01-10 10:00:00,943.00,1256,887,1472,957,1715,637,310.00,532.00,1801.00,4462.00,14972
2021-01-10 10:00:00,2021-01-10 11:00:00,948.00,1261,891,1470,959,1732,641,312.00,532.00,1804.00,4441.00,14991
2021-01-10 11:00:00,2021-01-10 12:00:00,968.00,1283,913,1488,976,1726,647,318.00,543.00,1837.00,4485.00,15184
2021-01-10 12:00:00,2021-01-10 13:00:00,999.00,1317,948,1523,1009,1768,656,332.00,560.00,1898.00,4589.00,15599
2021-01-10 13:00:00,2021-01-10 14:00:00,1042.00,1369,996,1560,1054,1863,666,345.00,577.00,1954.00,4720.00,16146
2021-01-10 14:00:00,2021-01-10 15:00:00,1048.00,1412,1036,1598,1082,1932,682,363.00,593.00,1978.00,4884.00,16608
2021-01-10 15:00:00,2021-01-10 16:00:00,1032.00,1441,1054,1631,1113,1983,691,367.00,604.00,1969.00,5038.00,16923
2021-01-10 16:00:00,2021-01-10 17:00:00,1030.00,1448,1054,1638,1133,1989,687,367.00,610.00,1945.00,5158.00,17059
2021-01-10 17:00:00,2021-01-10 18:00:00,1014.00,1440,1054,1655,1148,1957,675,381.00,615.00,1936.00,5244.00,17119
2021-01-10 18:00:00,2021-01-10 19:00:00,986.00,1409,1028,1666,1142,1942,669,387.00,614.00,1956.00,5288.00,17087
2021-01-10 19:00:00,2021-01-10 20:00:00,974.00,1368,1009,1670,1137,1915,663,378.00,613.00,1988.00,5282.00,16997
2021-01-10 20:00:00,2021-01-10 21:00:00,998.00,1394,1000,1665,1137,1898,666,374.00,615.00,2030.00,5291.00,17068
2021-01-10 21:00:00,2021-01-10 22:00:00,1074.00,1473,1025,1672,1150,1949,676,375.00,626.00,2149.00,5333.00,17502
2021-01-10 22:00:00,2021-01-10 23:00:00,1180.00,1599,1086,1736,1216,2043,692,406.00,661.00,2359.00,5450.00,18428
2021-01-10 23:00:00,2021-01-11 00:00:00,1294.00,1698,1152,1838,1288,2156,703,442.00,721.00,2612.00,5690.00,19594
2021-01-11 00:00:00,2021-01-11 01:00:00,1298.00,1681,1141,1838,1277,2143,709,444.00,732.00,2628.00,5708.00,19599
2021-01-11 01:00:00,2021-01-11 02:00:00,1272.00,1643,1116,1815,1243,2108,697,432.00,720.00,2568.00,5643.00,19257
2021-01-11 02:00:00,2021-01-11 03:00:00,1237.00,1584,1084,1788,1201,2046,688,420.00,703.00,2490.00,5559.00,18800
2021-01-11 03:00:00,2021-01-11 04:00:00,1180.00,1504,1031,1750,1149,1952,672,406.00,677.00,2372.00,5418.00,18111
2021-01-11 04:00:00,2021-01-11 05:00:00,1114.00,1425,973,1677,1093,1859,661,373.00,639.00,2217.00,5195.00,17226
2021-01-11 05:00:00,2021-01-11 06:00:00,1051.00,1352,922,1624,1051,1764,653,343.00,599.00,2058.00,4954.00,16371
2021-01-11 06:00:00,2021-01-11 07:00:00,1004.00,1299,890,1553,995,1739,639,327.00,568.00,1939.00,4748.00,15701
2021-01-11 07:00:00,2021-01-11 08:00:00,979.00,1274,865,1521,972,1727,643,315.00,552.00,1880.00,4599.00,15327
2021-01-11 08:00:00,2021-01-11 09:00:00,974.00,1261,858,1499,962,1700,630,313.00,546.00,1846.00,4495.00,15084
2021-01-11 09:00:00,2021-01-11 10:00:00,977.00,1264,853,1497,967,1694,628,315.00,541.00,1846.00,4469.00,15051
2021-01-11 10:00:00,2021-01-11 11:00:00,992.00,1285,876,1521,989,1749,632,323.00,552.00,1891.00,4503.00,15313
2021-01-11 11:00:00,2021-01-11 12:00:00,1037.00,1358,932,1595,1060,1853,644,343.00,577.00,2004.00,4712.00,16115
2021-01-11 12:00:00,2021-01-11 13:00:00,1112.00,1467,1038,1724,1163,1984,667,377.00,623.00,2187.00,5095.00,17437
2021-01-11 13:00:00,2021-01-11 14:00:00,1189.00,1551,1101,1836,1250,2122,689,408.00,679.00,2369.00,5515.00,18709
2021-01-11 14:00:00,2021-01-11 15:00:00,1236.00,1578,1117,1876,1271,2167,697,415.00,711.00,2455.00,5856.00,19379
2021-01-11 15:00:00,2021-01-11 16:00:00,1240.00,1594,1120,1887,1293,2194,695,423.00,727.00,2430.00,6044.00,19647
2021-01-11 16:00:00,2021-01-11 17:00:00,1254.00,1598,1130,1871,1317,2214,686,424.00,740.00,2486.00,6157.00,19877
2021-01-11 17:00:00,2021-01-11 18:00:00,1243.00,1610,1129,1819,1295,2200,682,427.00,746.00,2487.00,6205.00,19843
2021-01-11 18:00:00,2021-01-11 19:00:00,1232.00,1629,1129,1810,1247,2135,681,423.00,745.00,2486.00,6232.00,19749
2021-01-11 19:00:00,2021-01-11 20:00:00,1227.00,1619,1095,1843,1227,2047,679,418.00,727.00,2489.00,6174.00,19545
2021-01-11 20:00:00,2021-01-11 21:00:00,1214.00,1597,1051,1862,1216,1991,676,420.00,725.00,2461.00,6154.00,19367
2021-01-11 21:00:00,2021-01-11 22:00:00,1217.00,1602,1062,1824,1250,2028,682,420.00,734.00,2522.00,6186.00,19527
2021-01-11 22:00:00,2021-01-11 23:00:00,1270.00,1665,1102,1852,1300,2102,691,435.00,754.00,2657.00,6258.00,20086
2021-01-11 23:00:00,2021-01-12 00:00:00,1359.00,1747,1161,1907,1354,2218,702,463.00,791.00,2838.00,6372.00,20912
2021-01-12 00:00:00,2021-01-12 01:00:00,1356.00,1726,1147,1886,1330,2199,696,466.00,787.00,2825.00,6234.00,20652
2021-01-12 01:00:00,2021-01-12 02:00:00,1315.00,1667,1125,1844,1292,2139,686,456.00,765.00,2732.00,6064.00,20085
2021-01-12 02:00:00,2021-01-12 03:00:00,1273.00,1600,1087,1816,1239,2061,682,441.00,741.00,2630.00,5853.00,19423
2021-01-12 03:00:00,2021-01-12 04:00:00,1201.00,1524,1033,1784,1175,1971,663,417.00,705.00,2482.00,5631.00,18586
2021-01-12 04:00:00,2021-01-12 05:00:00,1140.00,1420,973,1696,1102,1851,649,388.00,658.00,2289.00,5325.00,17491
2021-01-12 05:00:00,2021-01-12 06:00:00,1069.00,1334,910,1619,1048,1752,640,360.00,610.00,2111.00,5005.00,16458
2021-01-12 06:00:00,2021-01-12 07:00:00,1017.00,1295,874,1557,1003,1715,635,336.00,581.00,1986.00,4745.00,15744
2021-01-12 07:00:00,2021-01-12 08:00:00,989.00,1259,850,1525,969,1682,633,325.00,566.00,1917.00,4571.00,15286
2021-01-12 08:00:00,2021-01-12 09:00:00,977.00,1243,843,1532,956,1654,629,329.00,558.00,1878.00,4466.00,15065
2021-01-12 09:00:00,2021-01-12 10:00:00,978.00,1244,840,1527,958,1666,620,326.00,552.00,1868.00,4429.00,15008
2021-01-12 10:00:00,2021-01-12 11:00:00,990.00,1266,862,1528,981,1708,626,336.00,560.00,1905.00,4452.00,15214
2021-01-12 11:00:00,2021-01-12 12:00:00,1038.00,1338,914,1598,1043,1807,633,350.00,584.00,2009.00,4648.00,15962
2021-01-12 12:00:00,2021-01-12 13:00:00,1118.00,1436,1003,1720,1150,1959,654,383.00,631.00,2190.00,5035.00,17279
2021-01-12 13:00:00,2021-01-12 14:00:00,1185.00,1523,1074,1831,1236,2080,675,410.00,678.00,2352.00,5451.00,18495
2021-01-12 14:00:00,2021-01-12 15:00:00,1199.00,1563,1097,1877,1277,2123,682,418.00,701.00,2367.00,5742.00,19046
2021-01-12 15:00:00,2021-01-12 16:00:00,1178.00,1570,1092,1926,1294,2142,685,412.00,701.00,2286.00,5871.00,19157
2021-01-12 16:00:00,2021-01-12 17:00:00,1133.00,1565,1069,1948,1308,2160,693,401.00,693.00,2205.00,5908.00,19083
2021-01-12 17:00:00,2021-01-12 18:00:00,1121.00,1556,1069,1963,1311,2164,683,389.00,686.00,2152.00,5918.00,19012
2021-01-12 18:00:00,2021-01-12 19:00:00,1128.00,1542,1065,1968,1310,2152,676,381.00,681.00,2115.00,5904.00,18922
2021-01-12 19:00:00,2021-01-12 20:00:00,1135.00,1546,1051,1982,1305,2159,674,381.00,675.00,2102.00,5864.00,18874
2021-01-12 20:00:00,2021-01-12 21:00:00,1133.00,1542,1059,1954,1300,2112,664,383.00,672.00,2172.00,5845.00,18836
2021-01-12 21:00:00,2021-01-12 22:00:00,1142.00,1550,1063,1904,1296,2110,667,389.00,677.00,2264.00,5870.00,18932
2021-01-12 22:00:00,2021-01-12 23:00:00,1208.00,1613,1106,1916,1326,2167,678,414.00,706.00,2457.00,5978.00,19569
2021-01-12 23:00:00,2021-01-13 00:00:00,1313.00,1677,1157,1985,1368,2225,690,457.00,756.00,2723.00,6182.00,20533
2021-01-13 00:00:00,2021-01-13 01:00:00,1311.00,1652,1144,1948,1346,2202,686,462.00,759.00,2743.00,6076.00,20329
2021-01-13 01:00:00,2021-01-13 02:00:00,1274.00,1602,1119,1898,1304,2123,677,449.00,737.00,2657.00,5934.00,19774
2021-01-13 02:00:00,2021-01-13 03:00:00,1227.00,1538,1085,1865,1252,2054,667,431.00,710.00,2546.00,5716.00,19091
2021-01-13 03:00:00,2021-01-13 04:00:00,1165.00,1460,1027,1830,1187,1975,656,404.00,676.00,2383.00,5505.00,18268
2021-01-13 04:00:00,2021-01-13 05:00:00,1086.00,1375,962,1737,1111,1863,646,374.00,631.00,2189.00,5216.00,17190
2021-01-13 05:00:00,2021-01-13 06:00:00,1015.00,1291,904,1661,1051,1779,636,338.00,585.00,2017.00,4911.00,16188
2021-01-13 06:00:00,2021-01-13 07:00:00,964.00,1237,863,1614,1019,1734,630,308.00,555.00,1897.00,4662.00,15483
2021-01-13 07:00:00,2021-01-13 08:00:00,939.00,1209,834,1552,980,1707,616,295.00,536.00,1835.00,4495.00,14998
2021-01-13 08:00:00,2021-01-13 09:00:00,925.00,1201,823,1538,967,1681,621,295.00,530.00,1795.00,4379.00,14755
2021-01-13 09:00:00,2021-01-13 10:00:00,923.00,1195,821,1532,969,1674,623,296.00,532.00,1790.00,4328.00,14683
2021-01-13 10:00:00,2021-01-13 11:00:00,936.00,1219,842,1560,994,1701,627,302.00,552.00,1831.00,4340.00,14904
2021-01-13 11:00:00,2021-01-13 12:00:00,983.00,1286,898,1627,1052,1803,626,316.00,576.00,1938.00,4518.00,15623
2021-01-13 12:00:00,2021-01-13 13:00:00,1058.00,1398,979,1728,1142,1961,656,345.00,632.00,2121.00,4891.00,16911
2021-01-13 13:00:00,2021-01-13 14:00:00,1130.00,1485,1065,1851,1228,2085,666,387.00,689.00,2293.00,5309.00,18188
2021-01-13 14:00:00,2021-01-13 15:00:00,1173.00,1526,1083,1879,1262,2136,675,407.00,726.00,2373.00,5650.00,18890
2021-01-13 15:00:00,2021-01-13 16:00:00,1194.00,1539,1100,1903,1284,2157,670,418.00,749.00,2436.00,5825.00,19275
2021-01-13 16:00:00,2021-01-13 17:00:00,1208.00,1545,1106,1929,1304,2172,673,405.00,754.00,2414.00,5867.00,19377
2021-01-13 17:00:00,2021-01-13 18:00:00,1199.00,1542,1101,1929,1313,2168,678,409.00,752.00,2341.00,5875.00,19307
2021-01-13 18:00:00,2021-01-13 19:00:00,1184.00,1529,1094,1910,1304,2158,677,398.00,746.00,2275.00,5886.00,19161
2021-01-13 19:00:00,2021-01-13 20:00:00,1180.00,1533,1093,1882,1282,2109,666,395.00,736.00,2230.00,5868.00,18974
2021-01-13 20:00:00,2021-01-13 21:00:00,1172.00,1539,1095,1839,1230,2073,667,401.00,736.00,2282.00,5864.00,18898
2021-01-13 21:00:00,2021-01-13 22:00:00,1180.00,1548,1089,1791,1220,2073,670,402.00,737.00,2363.00,5909.00,18982
2021-01-13 22:00:00,2021-01-13 23:00:00,1222.00,1597,1116,1817,1267,2109,679,417.00,759.00,2514.00,6008.00,19505
2021-01-13 23:00:00,2021-01-14 00:00:00,1307.00,1680,1173,1889,1338,2205,684,452.00,803.00,2737.00,6177.00,20445
2021-01-14 00:00:00,2021-01-14 01:00:00,1292.00,1660,1161,1880,1329,2185,680,457.00,798.00,2743.00,6056.00,20241
2021-01-14 01:00:00,2021-01-14 02:00:00,1261.00,1608,1129,1837,1292,2128,674,437.00,771.00,2656.00,5883.00,19676
2021-01-14 02:00:00,2021-01-14 03:00:00,1217.00,1542,1080,1797,1237,2058,673,419.00,747.00,2549.00,5669.00,18988
2021-01-14 03:00:00,2021-01-14 04:00:00,1158.00,1461,1030,1765,1169,1959,658,399.00,712.00,2397.00,5452.00,18160
2021-01-14 04:00:00,2021-01-14 05:00:00,1077.00,1365,957,1676,1096,1834,643,367.00,664.00,2200.00,5131.00,17010
2021-01-14 05:00:00,2021-01-14 06:00:00,1006.00,1290,889,1588,1035,1745,633,334.00,617.00,2017.00,4821.00,15975
2021-01-14 06:00:00,2021-01-14 07:00:00,954.00,1251,847,1540,998,1719,625,301.00,587.00,1879.00,4546.00,15247
2021-01-14 07:00:00,2021-01-14 08:00:00,921.00,1223,825,1506,968,1682,625,287.00,544.00,1798.00,4403.00,14782
2021-01-14 08:00:00,2021-01-14 09:00:00,906.00,1205,810,1482,950,1652,620,284.00,532.00,1757.00,4308.00,14506
2021-01-14 09:00:00,2021-01-14 10:00:00,905.00,1204,804,1494,945,1657,619,282.00,524.00,1749.00,4267.00,14450
2021-01-14 10:00:00,2021-01-14 11:00:00,921.00,1227,821,1506,963,1691,625,285.00,530.00,1787.00,4294.00,14650
2021-01-14 11:00:00,2021-01-14 12:00:00,964.00,1292,880,1563,1021,1770,630,302.00,556.00,1889.00,4474.00,15341
2021-01-14 12:00:00,2021-01-14 13:00:00,1045.00,1385,961,1676,1112,1886,649,331.00,596.00,2072.00,4861.00,16574
2021-01-14 13:00:00,2021-01-14 14:00:00,1115.00,1470,1026,1789,1194,2004,665,364.00,632.00,2246.00,5287.00,17792
2021-01-14 14:00:00,2021-01-14 15:00:00,1143.00,1509,1047,1840,1229,2048,674,376.00,659.00,2307.00,5573.00,18405
2021-01-14 15:00:00,2021-01-14 16:00:00,1154.00,1515,1036,1882,1233,2062,676,376.00,664.00,2234.00,5661.00,18493
2021-01-14 16:00:00,2021-01-14 17:00:00,1139.00,1528,1040,1886,1240,2070,669,373.00,669.00,2200.00,5689.00,18503
2021-01-14 17:00:00,2021-01-14 18:00:00,1146.00,1526,1034,1904,1247,2070,668,372.00,673.00,2174.00,5743.00,18557
2021-01-14 18:00:00,2021-01-14 19:00:00,1157.00,1511,1028,1876,1243,2066,666,370.00,679.00,2244.00,5766.00,18606
2021-01-14 19:00:00,2021-01-14 20:00:00,1131.00,1499,1018,1877,1239,2053,673,370.00,669.00,2251.00,5742.00,18522
2021-01-14 20:00:00,2021-01-14 21:00:00,1114.00,1490,1009,1865,1229,2025,673,376.00,661.00,2190.00,5698.00,18330
2021-01-14 21:00:00,2021-01-14 22:00:00,1123.00,1495,1006,1808,1223,2022,673,377.00,657.00,2228.00,5714.00,18326
2021-01-14 22:00:00,2021-01-14 23:00:00,1166.00,1554,1040,1833,1250,2044,682,394.00,681.00,2390.00,5818.00,18852
2021-01-14 23:00:00,2021-01-15 00:00:00,1262.00,1636,1099,1909,1305,2124,686,433.00,728.00,2632.00,5991.00,19805
2021-01-15 00:00:00,2021-01-15 01:00:00,1270.00,1613,1085,1891,1285,2091,681,437.00,727.00,2647.00,5893.00,19620
2021-01-15 01:00:00,2021-01-15 02:00:00,1237.00,1557,1059,1847,1247,2031,672,416.00,701.00,2564.00,5750.00,19081
2021-01-15 02:00:00,2021-01-15 03:00:00,1195.00,1499,1027,1827,1205,1967,664,402.00,678.00,2460.00,5564.00,18488
2021-01-15 03:00:00,2021-01-15 04:00:00,1147.00,1422,980,1790,1149,1889,658,372.00,645.00,2304.00,5364.00,17720
2021-01-15 04:00:00,2021-01-15 05:00:00,1067.00,1330,914,1703,1071,1788,644,344.00,600.00,2118.00,5075.00,16654
2021-01-15 05:00:00,2021-01-15 06:00:00,990.00,1242,845,1599,1009,1703,629,317.00,552.00,1950.00,4787.00,15623
2021-01-15 06:00:00,2021-01-15 07:00:00,938.00,1194,815,1550,973,1665,620,288.00,525.00,1831.00,4539.00,14938
2021-01-15 07:00:00,2021-01-15 08:00:00,906.00,1168,802,1521,949,1647,617,283.00,507.00,1765.00,4376.00,14541
2021-01-15 08:00:00,2021-01-15 09:00:00,896.00,1157,791,1508,934,1623,615,283.00,497.00,1727.00,4265.00,14296
2021-01-15 09:00:00,2021-01-15 10:00:00,894.00,1163,791,1505,935,1625,618,285.00,494.00,1720.00,4217.00,14247
2021-01-15 10:00:00,2021-01-15 11:00:00,912.00,1194,811,1518,956,1669,625,288.00,502.00,1760.00,4251.00,14486
2021-01-15 11:00:00,2021-01-15 12:00:00,952.00,1254,857,1580,1014,1762,638,307.00,527.00,1862.00,4440.00,15193
2021-01-15 12:00:00,2021-01-15 13:00:00,1029.00,1364,946,1690,1101,1926,660,338.00,578.00,2031.00,4828.00,16491
2021-01-15 13:00:00,2021-01-15 14:00:00,1099.00,1453,1029,1800,1190,2038,667,381.00,631.00,2201.00,5246.00,17735
2021-01-15 14:00:00,2021-01-15 15:00:00,1150.00,1461,1042,1831,1211,2078,670,397.00,669.00,2297.00,5596.00,18402
2021-01-15 15:00:00,2021-01-15 16:00:00,1183.00,1426,1039,1870,1231,2090,667,415.00,699.00,2321.00,5777.00,18718
2021-01-15 16:00:00,2021-01-15 17:00:00,1206.00,1408,1039,1883,1247,2102,665,425.00,708.00,2332.00,5873.00,18888
2021-01-15 17:00:00,2021-01-15 18:00:00,1218.00,1430,1031,1876,1224,2054,655,424.00,710.00,2372.00,5935.00,18929
2021-01-15 18:00:00,2021-01-15 19:00:00,1208.00,1455,1015,1877,1222,2028,650,420.00,706.00,2361.00,5951.00,18893
2021-01-15 19:00:00,2021-01-15 20:00:00,1206.00,1472,1002,1871,1229,2026,652,416.00,703.00,2323.00,5939.00,18839
2021-01-15 20:00:00,2021-01-15 21:00:00,1201.00,1468,1011,1840,1229,2038,657,410.00,700.00,2355.00,5924.00,18833
2021-01-15 21:00:00,2021-01-15 22:00:00,1201.00,1482,1016,1795,1222,2028,664,413.00,703.00,2425.00,5938.00,18887
2021-01-15 22:00:00,2021-01-15 23:00:00,1228.00,1547,1053,1797,1240,2056,675,426.00,721.00,2517.00,6005.00,19265
2021-01-15 23:00:00,2021-01-16 00:00:00,1263.00,1603,1103,1858,1271,2110,679,446.00,738.00,2639.00,6054.00,19764
2021-01-16 00:00:00,2021-01-16 01:00:00,1246.00,1574,1092,1845,1240,2087,672,446.00,729.00,2616.00,5896.00,19443
2021-01-16 01:00:00,2021-01-16 02:00:00,1209.00,1523,1066,1805,1200,2008,671,429.00,707.00,2525.00,5719.00,18862
2021-01-16 02:00:00,2021-01-16 03:00:00,1168.00,1454,1036,1799,1155,1965,661,413.00,692.00,2423.00,5523.00,18289
2021-01-16 03:00:00,2021-01-16 04:00:00,1115.00,1382,992,1762,1102,1878,644,389.00,685.00,2290.00,5322.00,17561
2021-01-16 04:00:00,2021-01-16 05:00:00,1060.00,1307,942,1696,1044,1785,632,360.00,647.00,2131.00,5066.00,16670
2021-01-16 05:00:00,2021-01-16 06:00:00,994.00,1232,881,1634,1002,1698,621,337.00,610.00,1970.00,4810.00,15789
2021-01-16 06:00:00,2021-01-16 07:00:00,941.00,1191,833,1533,954,1636,626,311.00,569.00,1839.00,4577.00,15010
2021-01-16 07:00:00,2021-01-16 08:00:00,906.00,1171,816,1473,917,1586,624,293.00,488.00,1742.00,4459.00,14475
2021-01-16 08:00:00,2021-01-16 09:00:00,890.00,1151,809,1447,902,1581,624,285.00,359.00,1679.00,4461.00,14188
2021-01-16 09:00:00,2021-01-16 10:00:00,884.00,1141,808,1442,899,1591,625,284.00,368.00,1648.00,4382.00,14072
2021-01-16 10:00:00,2021-01-16 11:00:00,889.00,1142,807,1459,909,1601,623,284.00,364.00,1654.00,4374.00,14106
2021-01-16 11:00:00,2021-01-16 12:00:00,912.00,1169,842,1493,935,1640,625,287.00,347.00,1688.00,4461.00,14399
2021-01-16 12:00:00,2021-01-16 13:00:00,950.00,1212,898,1538,975,1707,626,304.00,506.00,1765.00,4457.00,14938
2021-01-16 13:00:00,2021-01-16 14:00:00,989.00,1270,952,1590,1025,1782,634,332.00,557.00,1866.00,4582.00,15579
2021-01-16 14:00:00,2021-01-16 15:00:00,1021.00,1336,1003,1624,1058,1853,650,347.00,583.00,1981.00,4750.00,16206
2021-01-16 15:00:00,2021-01-16 16:00:00,1055.00,1391,1029,1656,1064,1908,660,364.00,603.00,2072.00,4917.00,16719
2021-01-16 16:00:00,2021-01-16 17:00:00,1070.00,1415,1007,1694,1073,1947,668,372.00,614.00,2101.00,5031.00,16992
2021-01-16 17:00:00,2021-01-16 18:00:00,1055.00,1408,988,1671,1088,1948,669,378.00,629.00,2099.00,5130.00,17063
2021-01-16 18:00:00,2021-01-16 19:00:00,1032.00,1406,981,1673,1077,1918,663,381.00,635.00,2128.00,5175.00,17069
2021-01-16 19:00:00,2021-01-16 20:00:00,1037.00,1404,979,1648,1069,1903,660,371.00,620.00,2085.00,5141.00,16917
2021-01-16 20:00:00,2021-01-16 21:00:00,1060.00,1409,987,1646,1090,1897,653,377.00,622.00,2065.00,5147.00,16953
2021-01-16 21:00:00,2021-01-16 22:00:00,1068.00,1433,997,1661,1103,1905,660,381.00,627.00,2133.00,5159.00,17127
2021-01-16 22:00:00,2021-01-16 23:00:00,1121.00,1494,1031,1702,1129,1947,667,390.00,644.00,2262.00,5263.00,17650
2021-01-16 23:00:00,2021-01-17 00:00:00,1197.00,1569,1084,1794,1199,2040,673,425.00,686.00,2459.00,5445.00,18571
2021-01-17 00:00:00,2021-01-17 01:00:00,1200.00,1540,1077,1795,1195,2032,669,430.00,694.00,2481.00,5470.00,18583
2021-01-17 01:00:00,2021-01-17 02:00:00,1167.00,1483,1051,1761,1168,1957,656,422.00,681.00,2413.00,5401.00,18160
2021-01-17 02:00:00,2021-01-17 03:00:00,1140.00,1426,1018,1688,1139,1925,646,411.00,665.00,2347.00,5317.00,17722
2021-01-17 03:00:00,2021-01-17 04:00:00,1092.00,1357,958,1644,1099,1850,637,399.00,643.00,2265.00,5192.00,17136
2021-01-17 04:00:00,2021-01-17 05:00:00,1044.00,1284,904,1603,1059,1752,624,367.00,614.00,2120.00,5011.00,16382
2021-01-17 05:00:00,2021-01-17 06:00:00,985.00,1223,859,1551,1019,1715,625,349.00,584.00,1981.00,4800.00,15691
2021-01-17 06:00:00,2021-01-17 07:00:00,942.00,1184,819,1476,963,1660,617,309.00,555.00,1869.00,4610.00,15004
2021-01-17 07:00:00,2021-01-17 08:00:00,911.00,1147,801,1425,933,1637,603,291.00,528.00,1791.00,4460.00,14527
2021-01-17 08:00:00,2021-01-17 09:00:00,884.00,1126,785,1401,918,1618,602,293.00,512.00,1740.00,4338.00,14217
2021-01-17 09:00:00,2021-01-17 10:00:00,872.00,1115,784,1392,910,1608,602,295.00,507.00,1717.00,4265.00,14067
2021-01-17 10:00:00,2021-01-17 11:00:00,874.00,1113,791,1385,912,1616,604,297.00,499.00,1722.00,4246.00,14059
2021-01-17 11:00:00,2021-01-17 12:00:00,890.00,1137,813,1401,929,1654,612,300.00,512.00,1756.00,4292.00,14296
2021-01-17 12:00:00,2021-01-17 13:00:00,918.00,1174,841,1427,954,1702,621,308.00,528.00,1818.00,4395.00,14686
2021-01-17 13:00:00,2021-01-17 14:00:00,954.00,1219,869,1458,989,1758,634,318.00,537.00,1865.00,4509.00,15110
