timestamp_begin_pt,timestamp_end_pt,SCE,VEA,PGAE,SDGE,System Total
2021-01-14 04:00:00,2021-01-14 05:00:00,11904.00,65,11950.00,2551,26470
2021-01-14 05:00:00,2021-01-14 06:00:00,11687.00,65,11574.00,2445,25771
2021-01-14 06:00:00,2021-01-14 07:00:00,11234.00,64,11033.00,2326,24657
2021-01-14 07:00:00,2021-01-14 08:00:00,10644.00,61,10314.00,2134,23153
2021-01-14 08:00:00,2021-01-14 09:00:00,10138.00,60,9637.00,2020,21855
2021-01-14 09:00:00,2021-01-14 10:00:00,9665.00,60,9259.00,1896,20880
2021-01-14 10:00:00,2021-01-14 11:00:00,9346.00,61,8970.00,1831,20208
2021-01-14 11:00:00,2021-01-14 12:00:00,9154.00,64,8856.00,1780,19854
2021-01-14 12:00:00,2021-01-14 13:00:00,9146.00,66,8867.00,1768,19847
2021-01-14 13:00:00,2021-01-14 14:00:00,9353.00,72,9080.00,1816,20321
2021-01-14 14:00:00,2021-01-14 15:00:00,9929.00,80,9684.00,1938,21631
2021-01-14 15:00:00,2021-01-14 16:00:00,10792.00,88,10626.00,2159,23665
2021-01-14 16:00:00,2021-01-14 17:00:00,11200.00,91,11354.00,2207,24852
2021-01-14 17:00:00,2021-01-14 18:00:00,11228.00,91,11302.00,2022,24643
2021-01-14 18:00:00,2021-01-14 19:00:00,10913.00,84,10864.00,1861,23722
2021-01-14 19:00:00,2021-01-14 20:00:00,10601.00,74,10157.00,1762,22594
2021-01-14 20:00:00,2021-01-14 21:00:00,10582.00,62,9840.00,1809,22293
2021-01-14 21:00:00,2021-01-14 22:00:00,10557.00,57,9759.00,1840,22213
2021-01-14 22:00:00,2021-01-14 23:00:00,10708.00,47,9927.00,1858,22540
2021-01-14 23:00:00,2021-01-15 00:00:00,10846.00,48,10072.00,1930,22896
2021-01-15 00:00:00,2021-01-15 01:00:00,11241.00,52,10236.00,2064,23593
2021-01-15 01:00:00,2021-01-15 02:00:00,11551.00,47,10971.00,2365,24934
2021-01-15 02:00:00,2021-01-15 03:00:00,12228.00,54,11969.00,2607,26858
2021-01-15 03:00:00,2021-01-15 04:00:00,12268.00,55,12177.00,2613,27113
2021-01-15 04:00:00,2021-01-15 05:00:00,11933.00,53,11885.00,2501,26372
2021-01-15 05:00:00,2021-01-15 06:00:00,11539.00,52,11480.00,2379,25450
2021-01-15 06:00:00,2021-01-15 07:00:00,11098.00,50,10977.00,2250,24375
2021-01-15 07:00:00,2021-01-15 08:00:00,10474.00,48,10325.00,2089,22936
2021-01-15 08:00:00,2021-01-15 09:00:00,9975.00,47,9672.00,1945,21639
2021-01-15 09:00:00,2021-01-15 10:00:00,9502.00,48,9239.00,1904,20693
2021-01-15 10:00:00,2021-01-15 11:00:00,9168.00,49,8963.00,1827,20007
2021-01-15 11:00:00,2021-01-15 12:00:00,8964.00,52,8928.00,1780,19724
2021-01-15 12:00:00,2021-01-15 13:00:00,8916.00,56,8930.00,1757,19659
2021-01-15 13:00:00,2021-01-15 14:00:00,9110.00,62,9149.00,1788,20109
2021-01-15 14:00:00,2021-01-15 15:00:00,9616.00,71,9752.00,1900,21339
2021-01-15 15:00:00,2021-01-15 16:00:00,10390.00,81,10680.00,2057,23208
2021-01-15 16:00:00,2021-01-15 17:00:00,10766.00,84,11377.00,2066,24293
2021-01-15 17:00:00,2021-01-15 18:00:00,10836.00,85,11444.00,1876,24241
2021-01-15 18:00:00,2021-01-15 19:00:00,10748.00,80,11087.00,1755,23670
2021-01-15 19:00:00,2021-01-15 20:00:00,10745.00,71,10693.00,1688,23197
2021-01-15 20:00:00,2021-01-15 21:00:00,10802.00,64,10104.00,1676,22646
2021-01-15 21:00:00,2021-01-15 22:00:00,11042.00,60,9482.00,1748,22332
2021-01-15 22:00:00,2021-01-15 23:00:00,11371.00,59,9546.00,1918,22894
2021-01-15 23:00:00,2021-01-16 00:00:00,11540.00,58,9816.00,1964,23378
2021-01-16 00:00:00,2021-01-16 01:00:00,11829.00,53,10248.00,2116,24246
2021-01-16 01:00:00,2021-01-16 02:00:00,12102.00,46,10832.00,2429,25409
2021-01-16 02:00:00,2021-01-16 03:00:00,12413.00,53,11813.00,2619,26898
2021-01-16 03:00:00,2021-01-16 04:00:00,12281.00,54,11979.00,2593,26907
2021-01-16 04:00:00,2021-01-16 05:00:00,11813.00,54,11624.00,2482,25973
2021-01-16 05:00:00,2021-01-16 06:00:00,11350.00,54,11246.00,2355,25005
2021-01-16 06:00:00,2021-01-16 07:00:00,10918.00,54,10828.00,2242,24042
2021-01-16 07:00:00,2021-01-16 08:00:00,10425.00,52,10247.00,2096,22820
2021-01-16 08:00:00,2021-01-16 09:00:00,9846.00,51,9627.00,2000,21524
2021-01-16 09:00:00,2021-01-16 10:00:00,9332.00,50,9264.00,1888,20534
2021-01-16 10:00:00,2021-01-16 11:00:00,8963.00,50,9117.00,1812,19942
2021-01-16 11:00:00,2021-01-16 12:00:00,8727.00,52,9071.00,1744,19594
2021-01-16 12:00:00,2021-01-16 13:00:00,8636.00,55,8965.00,1713,19369
2021-01-16 13:00:00,2021-01-16 14:00:00,8685.00,59,9067.00,1719,19530
2021-01-16 14:00:00,2021-01-16 15:00:00,8917.00,65,9244.00,1766,19992
2021-01-16 15:00:00,2021-01-16 16:00:00,9269.00,72,9709.00,1850,20900
2021-01-16 16:00:00,2021-01-16 17:00:00,9356.00,75,9938.00,1792,21161
2021-01-16 17:00:00,2021-01-16 18:00:00,9438.00,79,10004.00,1554,21075
2021-01-16 18:00:00,2021-01-16 19:00:00,9320.00,75,9492.00,1457,20344
2021-01-16 19:00:00,2021-01-16 20:00:00,9322.00,66,9001.00,1356,19745
2021-01-16 20:00:00,2021-01-16 21:00:00,9310.00,60,8281.00,1340,18991
2021-01-16 21:00:00,2021-01-16 22:00:00,9434.00,57,8074.00,1360,18925
2021-01-16 22:00:00,2021-01-16 23:00:00,9627.00,55,8390.00,1425,19497
2021-01-16 23:00:00,2021-01-17 00:00:00,9940.00,55,8584.00,1593,20172
2021-01-17 00:00:00,2021-01-17 01:00:00,10245.00,52,9079.00,1864,21240
2021-01-17 01:00:00,2021-01-17 02:00:00,10732.00,45,10057.00,2145,22979
2021-01-17 02:00:00,2021-01-17 03:00:00,11412.00,51,11094.00,2415,24972
2021-01-17 03:00:00,2021-01-17 04:00:00,11551.00,52,11399.00,2455,25457
2021-01-17 04:00:00,2021-01-17 05:00:00,11250.00,52,11124.00,2368,24794
2021-01-17 05:00:00,2021-01-17 06:00:00,10881.00,52,10781.00,2261,23975
2021-01-17 06:00:00,2021-01-17 07:00:00,10552.00,52,10477.00,2156,23237
2021-01-17 07:00:00,2021-01-17 08:00:00,10057.00,50,10002.00,2021,22130
2021-01-17 08:00:00,2021-01-17 09:00:00,9535.00,51,9433.00,1887,20906
2021-01-17 09:00:00,2021-01-17 10:00:00,9130.00,52,9049.00,1817,20048
2021-01-17 10:00:00,2021-01-17 11:00:00,8819.00,54,8740.00,1744,19357
2021-01-17 11:00:00,2021-01-17 12:00:00,8601.00,56,8535.00,1704,18896
2021-01-17 12:00:00,2021-01-17 13:00:00,8472.00,60,8393.00,1678,18603
2021-01-17 13:00:00,2021-01-17 14:00:00,8448.00,64,8493.00,1673,18678
2021-01-17 14:00:00,2021-01-17 15:00:00,8600.00,71,8666.00,1714,19051
2021-01-17 15:00:00,2021-01-17 16:00:00,8825.00,78,9022.00,1772,19697
2021-01-17 16:00:00,2021-01-17 17:00:00,8742.00,82,9310.00,1715,19849
2021-01-17 17:00:00,2021-01-17 18:00:00,8772.00,83,9233.00,1503,19591
2021-01-17 18:00:00,2021-01-17 19:00:00,8583.00,75,9015.00,1408,19081
2021-01-17 19:00:00,2021-01-17 20:00:00,8543.00,60,8670.00,1316,18589
2021-01-17 20:00:00,2021-01-17 21:00:00,8668.00,61,8379.00,1312,18420
2021-01-17 21:00:00,2021-01-17 22:00:00,8871.00,57,8291.00,1332,18551
2021-01-17 22:00:00,2021-01-17 23:00:00,9144.00,54,8396.00,1387,18981
2021-01-17 23:00:00,2021-01-18 00:00:00,9565.00,54,8662.00,1560,19841
2021-01-18 00:00:00,2021-01-18 01:00:00,10118.00,52,8821.00,1851,20842
2021-01-18 01:00:00,2021-01-18 02:00:00,10554.00,45,9776.00,2157,22532
2021-01-18 02:00:00,2021-01-18 03:00:00,11273.00,52,10892.00,2421,24638
2021-01-18 03:00:00,2021-01-18 04:00:00,11375.00,54,11268.00,2465,25162
2021-01-18 04:00:00,2021-01-18 05:00:00,11112.00,53,11000.00,2370,24535
2021-01-18 05:00:00,2021-01-18 06:00:00,10691.00,53,10664.00,2256,23664
2021-01-18 06:00:00,2021-01-18 07:00:00,10319.00,52,10258.00,2146,22775
2021-01-18 07:00:00,2021-01-18 08:00:00,9790.00,51,9830.00,2007,21678
2021-01-18 08:00:00,2021-01-18 09:00:00,9273.00,51,9496.00,1871,20691
2021-01-18 09:00:00,2021-01-18 10:00:00,8981.00,51,9265.00,1807,20104
2021-01-18 10:00:00,2021-01-18 11:00:00,8710.00,53,9017.00,1742,19522
2021-01-18 11:00:00,2021-01-18 12:00:00,8554.00,56,8877.00,1711,19198
2021-01-18 12:00:00,2021-01-18 13:00:00,8514.00,59,8866.00,1699,19138
2021-01-18 13:00:00,2021-01-18 14:00:00,8676.00,64,9069.00,1732,19541
2021-01-18 14:00:00,2021-01-18 15:00:00,9137.00,72,9510.00,1829,20548
2021-01-18 15:00:00,2021-01-18 16:00:00,9781.00,79,10073.00,1995,21928
2021-01-18 16:00:00,2021-01-18 17:00:00,10028.00,81,10318.00,2006,22433
2021-01-18 17:00:00,2021-01-18 18:00:00,10085.00,84,10183.00,1731,22083
2021-01-18 18:00:00,2021-01-18 19:00:00,9924.00,81,9674.00,1565,21244
2021-01-18 19:00:00,2021-01-18 20:00:00,9844.00,71,9497.00,1537,20949
2021-01-18 20:00:00,2021-01-18 21:00:00,9843.00,66,9202.00,1535,20646
2021-01-18 21:00:00,2021-01-18 22:00:00,9935.00,61,9059.00,1661,20716
2021-01-18 22:00:00,2021-01-18 23:00:00,10146.00,53,9160.00,1697,21056
2021-01-18 23:00:00,2021-01-19 00:00:00,10490.00,56,9257.00,1799,21602
2021-01-19 00:00:00,2021-01-19 01:00:00,10823.00,59,9803.00,1964,22649
2021-01-19 01:00:00,2021-01-19 02:00:00,11224.00,51,10680.00,2244,24199
2021-01-19 02:00:00,2021-01-19 03:00:00,11957.00,58,11765.00,2571,26351
2021-01-19 03:00:00,2021-01-19 04:00:00,12140.00,60,12035.00,2612,26847
2021-01-19 04:00:00,2021-01-19 05:00:00,11742.00,60,11663.00,2509,25974
2021-01-19 05:00:00,2021-01-19 06:00:00,11324.00,59,11250.00,2386,25019
2021-01-19 06:00:00,2021-01-19 07:00:00,10841.00,57,10738.00,2261,23897
2021-01-19 07:00:00,2021-01-19 08:00:00,10217.00,54,10050.00,2085,22406
2021-01-19 08:00:00,2021-01-19 09:00:00,9656.00,52,9389.00,1940,21037
2021-01-19 09:00:00,2021-01-19 10:00:00,9134.00,51,9135.00,1884,20204
2021-01-19 10:00:00,2021-01-19 11:00:00,8810.00,52,8817.00,1812,19491
2021-01-19 11:00:00,2021-01-19 12:00:00,8640.00,49,8617.00,1783,19089
2021-01-19 12:00:00,2021-01-19 13:00:00,8633.00,37,8579.00,1757,19006
2021-01-19 13:00:00,2021-01-19 14:00:00,8883.00,54,8811.00,1768,19516
2021-01-19 14:00:00,2021-01-19 15:00:00,9379.00,86,9424.00,1888,20777
2021-01-19 15:00:00,2021-01-19 16:00:00,10180.00,126,10320.00,2100,22726
2021-01-19 16:00:00,2021-01-19 17:00:00,10671.00,110,11001.00,2189,23971
2021-01-19 17:00:00,2021-01-19 18:00:00,11019.00,81,10886.00,2088,24074
2021-01-19 18:00:00,2021-01-19 19:00:00,10746.00,87,10283.00,2031,23147
2021-01-19 19:00:00,2021-01-19 20:00:00,10574.00,58,9761.00,1999,22392
2021-01-19 20:00:00,2021-01-19 21:00:00,10912.00,0,9365.00,1994,22271
2021-01-19 21:00:00,2021-01-19 22:00:00,10932.00,12,9147.00,2106,22197
2021-01-19 22:00:00,2021-01-19 23:00:00,10910.00,67,9099.00,2224,22300
2021-01-19 23:00:00,2021-01-20 00:00:00,11116.00,64,9275.00,2330,22785
2021-01-20 00:00:00,2021-01-20 01:00:00,11256.00,62,9837.00,2356,23511
2021-01-20 01:00:00,2021-01-20 02:00:00,11371.00,59,10733.00,2439,24602
2021-01-20 02:00:00,2021-01-20 03:00:00,11901.00,66,11837.00,2664,26468
2021-01-20 03:00:00,2021-01-20 04:00:00,12004.00,67,12155.00,2646,26872
2021-01-20 04:00:00,2021-01-20 05:00:00,11754.00,67,11808.00,2534,26163
2021-01-20 05:00:00,2021-01-20 06:00:00,11335.00,66,11407.00,2407,25215
2021-01-20 06:00:00,2021-01-20 07:00:00,10870.00,62,10923.00,2264,24119
2021-01-20 07:00:00,2021-01-20 08:00:00,10238.00,57,10210.00,2082,22587
2021-01-20 08:00:00,2021-01-20 09:00:00,9692.00,54,9579.00,1957,21282
2021-01-20 09:00:00,2021-01-20 10:00:00,9201.00,52,9266.00,1869,20388
2021-01-20 10:00:00,2021-01-20 11:00:00,8876.00,53,9005.00,1797,19731
2021-01-20 11:00:00,2021-01-20 12:00:00,8687.00,54,8858.00,1748,19347
2021-01-20 12:00:00,2021-01-20 13:00:00,8677.00,56,8851.00,1754,19338
2021-01-20 13:00:00,2021-01-20 14:00:00,8905.00,61,9116.00,1780,19862
2021-01-20 14:00:00,2021-01-20 15:00:00,9462.00,66,9777.00,1898,21203
2021-01-20 15:00:00,2021-01-20 16:00:00,10282.00,74,10795.00,2091,23242
2021-01-20 16:00:00,2021-01-20 17:00:00,10715.00,77,11571.00,2171,24534
2021-01-20 17:00:00,2021-01-20 18:00:00,10794.00,72,11392.00,2063,24321
2021-01-20 18:00:00,2021-01-20 19:00:00,10581.00,68,10560.00,1956,23165
2021-01-20 19:00:00,2021-01-20 20:00:00,10440.00,64,10204.00,2074,22782
2021-01-20 20:00:00,2021-01-20 21:00:00,10376.00,62,9755.00,2239,22432
2021-01-20 21:00:00,2021-01-20 22:00:00,10258.00,61,9564.00,2223,22106
2021-01-20 22:00:00,2021-01-20 23:00:00,10432.00,59,9540.00,2033,22064
2021-01-20 23:00:00,2021-01-21 00:00:00,10628.00,60,9747.00,1980,22415
2021-01-21 00:00:00,2021-01-21 01:00:00,10872.00,56,10159.00,2084,23171
2021-01-21 01:00:00,2021-01-21 02:00:00,11303.00,51,10768.00,2319,24441
2021-01-21 02:00:00,2021-01-21 03:00:00,12056.00,57,11861.00,2589,26563
2021-01-21 03:00:00,2021-01-21 04:00:00,12199.00,59,12225.00,2636,27119
2021-01-21 04:00:00,2021-01-21 05:00:00,11916.00,59,11916.00,2517,26408
2021-01-21 05:00:00,2021-01-21 06:00:00,11547.00,58,11525.00,2394,25524
2021-01-21 06:00:00,2021-01-21 07:00:00,11072.00,57,11039.00,2262,24430
2021-01-21 07:00:00,2021-01-21 08:00:00,10460.00,56,10400.00,2090,23006
2021-01-21 08:00:00,2021-01-21 09:00:00,9857.00,55,9754.00,1937,21603
2021-01-21 09:00:00,2021-01-21 10:00:00,9349.00,55,9390.00,1854,20648
2021-01-21 10:00:00,2021-01-21 11:00:00,9008.00,56,9116.00,1777,19957
2021-01-21 11:00:00,2021-01-21 12:00:00,8824.00,60,8997.00,1727,19608
2021-01-21 12:00:00,2021-01-21 13:00:00,8806.00,63,9014.00,1708,19591
2021-01-21 13:00:00,2021-01-21 14:00:00,9084.00,68,9286.00,1743,20181
2021-01-21 14:00:00,2021-01-21 15:00:00,9602.00,76,9955.00,1862,21495
2021-01-21 15:00:00,2021-01-21 16:00:00,10414.00,86,10906.00,2060,23466
2021-01-21 16:00:00,2021-01-21 17:00:00,10792.00,88,11678.00,2106,24664
2021-01-21 17:00:00,2021-01-21 18:00:00,10793.00,89,11594.00,1953,24429
2021-01-21 18:00:00,2021-01-21 19:00:00,10379.00,83,11179.00,1683,23324
2021-01-21 19:00:00,2021-01-21 20:00:00,10207.00,73,10657.00,1503,22440
2021-01-21 20:00:00,2021-01-21 21:00:00,10049.00,65,10201.00,1392,21707
2021-01-21 21:00:00,2021-01-21 22:00:00,10056.00,60,9974.00,1478,21568
2021-01-21 22:00:00,2021-01-21 23:00:00,10153.00,60,10147.00,1501,21861
2021-01-21 23:00:00,2021-01-22 00:00:00,10423.00,59,10203.00,1621,22306
2021-01-22 00:00:00,2021-01-22 01:00:00,10723.00,55,10368.00,1862,23008
2021-01-22 01:00:00,2021-01-22 02:00:00,11132.00,48,11030.00,2251,24461
2021-01-22 02:00:00,2021-01-22 03:00:00,11923.00,54,12132.00,2559,26668
2021-01-22 03:00:00,2021-01-22 04:00:00,12172.00,56,12510.00,2587,27325
2021-01-22 04:00:00,2021-01-22 05:00:00,11879.00,56,12203.00,2490,26628
2021-01-22 05:00:00,2021-01-22 06:00:00,11500.00,56,11829.00,2373,25758
2021-01-22 06:00:00,2021-01-22 07:00:00,11124.00,55,11356.00,2247,24782
2021-01-22 07:00:00,2021-01-22 08:00:00,10529.00,53,10606.00,2083,23271
2021-01-22 08:00:00,2021-01-22 09:00:00,9981.00,52,9921.00,1933,21887
2021-01-22 09:00:00,2021-01-22 10:00:00,9517.00,52,9506.00,1871,20946
2021-01-22 10:00:00,2021-01-22 11:00:00,9188.00,53,9200.00,1794,20235
2021-01-22 11:00:00,2021-01-22 12:00:00,9032.00,54,9015.00,1771,19872
2021-01-22 12:00:00,2021-01-22 13:00:00,9006.00,55,8952.00,1770,19783
2021-01-22 13:00:00,2021-01-22 14:00:00,9225.00,57,9162.00,1809,20253
2021-01-22 14:00:00,2021-01-22 15:00:00,9804.00,62,9755.00,1922,21543
2021-01-22 15:00:00,2021-01-22 16:00:00,10582.00,67,10666.00,2093,23408
2021-01-22 16:00:00,2021-01-22 17:00:00,10975.00,69,11433.00,2144,24621
2021-01-22 17:00:00,2021-01-22 18:00:00,11044.00,68,11763.00,2115,24990
2021-01-22 18:00:00,2021-01-22 19:00:00,10996.00,66,11565.00,2024,24651
2021-01-22 19:00:00,2021-01-22 20:00:00,10819.00,66,11420.00,1872,24177
2021-01-22 20:00:00,2021-01-22 21:00:00,10573.00,56,11438.00,1890,23957
2021-01-22 21:00:00,2021-01-22 22:00:00,10496.00,60,11295.00,1885,23736
2021-01-22 22:00:00,2021-01-22 23:00:00,10428.00,60,11422.00,1840,23750
2021-01-22 23:00:00,2021-01-23 00:00:00,10500.00,62,11019.00,1998,23579
2021-01-23 00:00:00,2021-01-23 01:00:00,10692.00,60,11225.00,2123,24100
2021-01-23 01:00:00,2021-01-23 02:00:00,11154.00,57,11418.00,2375,25004
2021-01-23 02:00:00,2021-01-23 03:00:00,12012.00,63,12267.00,2589,26931
2021-01-23 03:00:00,2021-01-23 04:00:00,12017.00,65,12574.00,2608,27264
2021-01-23 04:00:00,2021-01-23 05:00:00,11785.00,64,12275.00,2518,26642
2021-01-23 05:00:00,2021-01-23 06:00:00,11526.00,64,11882.00,2434,25906
2021-01-23 06:00:00,2021-01-23 07:00:00,11103.00,62,11407.00,2309,24881
2021-01-23 07:00:00,2021-01-23 08:00:00,10605.00,60,10753.00,2157,23575
2021-01-23 08:00:00,2021-01-23 09:00:00,10121.00,58,10099.00,2006,22284
2021-01-23 09:00:00,2021-01-23 10:00:00,9697.00,56,9672.00,1926,21351
2021-01-23 10:00:00,2021-01-23 11:00:00,9352.00,57,9329.00,1834,20572
2021-01-23 11:00:00,2021-01-23 12:00:00,9197.00,59,9145.00,1776,20177
2021-01-23 12:00:00,2021-01-23 13:00:00,9083.00,61,9041.00,1741,19926
2021-01-23 13:00:00,2021-01-23 14:00:00,9126.00,65,9112.00,1749,20052
2021-01-23 14:00:00,2021-01-23 15:00:00,9384.00,71,9400.00,1806,20661
2021-01-23 15:00:00,2021-01-23 16:00:00,9762.00,77,9866.00,1903,21608
2021-01-23 16:00:00,2021-01-23 17:00:00,9919.00,81,10335.00,1949,22284
2021-01-23 17:00:00,2021-01-23 18:00:00,10170.00,85,10468.00,1834,22557
2021-01-23 18:00:00,2021-01-23 19:00:00,10451.00,73,10054.00,1785,22363
2021-01-23 19:00:00,2021-01-23 20:00:00,10627.00,66,9515.00,1860,22068
2021-01-23 20:00:00,2021-01-23 21:00:00,10769.00,69,9074.00,1880,21792
2021-01-23 21:00:00,2021-01-23 22:00:00,10711.00,62,8815.00,1900,21488
2021-01-23 22:00:00,2021-01-23 23:00:00,10790.00,61,8615.00,2077,21543
2021-01-23 23:00:00,2021-01-24 00:00:00,10709.00,55,8827.00,2312,21903
2021-01-24 00:00:00,2021-01-24 01:00:00,10862.00,57,9289.00,2415,22623
2021-01-24 01:00:00,2021-01-24 02:00:00,11128.00,56,10185.00,2329,23698
2021-01-24 02:00:00,2021-01-24 03:00:00,11840.00,66,11437.00,2573,25916
2021-01-24 03:00:00,2021-01-24 04:00:00,12073.00,67,11976.00,2628,26744
2021-01-24 04:00:00,2021-01-24 05:00:00,11871.00,67,11781.00,2548,26267
2021-01-24 05:00:00,2021-01-24 06:00:00,11616.00,65,11481.00,2464,25626
2021-01-24 06:00:00,2021-01-24 07:00:00,11265.00,64,11108.00,2358,24795
2021-01-24 07:00:00,2021-01-24 08:00:00,10614.00,64,10546.00,2213,23437
2021-01-24 08:00:00,2021-01-24 09:00:00,10045.00,63,9946.00,2084,22138
2021-01-24 09:00:00,2021-01-24 10:00:00,9660.00,65,9509.00,1983,21217
2021-01-24 10:00:00,2021-01-24 11:00:00,9265.00,66,9191.00,1899,20421
2021-01-24 11:00:00,2021-01-24 12:00:00,9017.00,69,9050.00,1838,19974
2021-01-24 12:00:00,2021-01-24 13:00:00,8935.00,72,8974.00,1807,19788
2021-01-24 13:00:00,2021-01-24 14:00:00,8938.00,76,9047.00,1816,19877
2021-01-24 14:00:00,2021-01-24 15:00:00,9114.00,82,9240.00,1869,20305
2021-01-24 15:00:00,2021-01-24 16:00:00,9435.00,90,9609.00,1954,21088
2021-01-24 16:00:00,2021-01-24 17:00:00,9469.00,95,9978.00,2004,21546
2021-01-24 17:00:00,2021-01-24 18:00:00,9457.00,94,10180.00,1900,21631
2021-01-24 18:00:00,2021-01-24 19:00:00,9245.00,85,10301.00,1766,21397
2021-01-24 19:00:00,2021-01-24 20:00:00,8836.00,75,10574.00,1465,20950
2021-01-24 20:00:00,2021-01-24 21:00:00,8691.00,66,10687.00,1466,20910
2021-01-24 21:00:00,2021-01-24 22:00:00,8651.00,61,10967.00,1416,21095
2021-01-24 22:00:00,2021-01-24 23:00:00,8653.00,57,11160.00,1390,21260
2021-01-24 23:00:00,2021-01-25 00:00:00,8843.00,57,11055.00,1569,21524
2021-01-25 00:00:00,2021-01-25 01:00:00,9404.00,59,11046.00,1752,22261
2021-01-25 01:00:00,2021-01-25 02:00:00,10127.00,55,11440.00,2272,23894
2021-01-25 02:00:00,2021-01-25 03:00:00,11221.00,64,12303.00,2584,26172
2021-01-25 03:00:00,2021-01-25 04:00:00,11554.00,67,12483.00,2624,26728
2021-01-25 04:00:00,2021-01-25 05:00:00,11443.00,68,12222.00,2547,26280
2021-01-25 05:00:00,2021-01-25 06:00:00,11199.00,67,11819.00,2447,25532
2021-01-25 06:00:00,2021-01-25 07:00:00,10833.00,64,11313.00,2321,24531
2021-01-25 07:00:00,2021-01-25 08:00:00,10254.00,61,10563.00,2143,23021
2021-01-25 08:00:00,2021-01-25 09:00:00,9749.00,58,9819.00,2011,21637
2021-01-25 09:00:00,2021-01-25 10:00:00,9139.00,57,9213.00,1939,20348
2021-01-25 10:00:00,2021-01-25 11:00:00,8864.00,58,9011.00,1861,19794
2021-01-25 11:00:00,2021-01-25 12:00:00,8752.00,60,8965.00,1819,19596
2021-01-25 12:00:00,2021-01-25 13:00:00,8841.00,64,9143.00,1830,19878
2021-01-25 13:00:00,2021-01-25 14:00:00,9033.00,69,9512.00,1892,20506
2021-01-25 14:00:00,2021-01-25 15:00:00,9638.00,75,10023.00,2020,21756
2021-01-25 15:00:00,2021-01-25 16:00:00,10568.00,82,11027.00,2265,23942
2021-01-25 16:00:00,2021-01-25 17:00:00,11190.00,85,11953.00,2383,25611
2021-01-25 17:00:00,2021-01-25 18:00:00,11507.00,88,12260.00,2309,26164
2021-01-25 18:00:00,2021-01-25 19:00:00,11266.00,93,12257.00,2223,25839
2021-01-25 19:00:00,2021-01-25 20:00:00,11043.00,94,11520.00,2196,24853
2021-01-25 20:00:00,2021-01-25 21:00:00,10772.00,96,11111.00,2264,24243
2021-01-25 21:00:00,2021-01-25 22:00:00,10787.00,92,10932.00,2251,24062
2021-01-25 22:00:00,2021-01-25 23:00:00,10876.00,85,10589.00,2140,23690
2021-01-25 23:00:00,2021-01-26 00:00:00,11165.00,82,10662.00,2158,24067
2021-01-26 00:00:00,2021-01-26 01:00:00,11547.00,86,10910.00,2414,24957
2021-01-26 01:00:00,2021-01-26 02:00:00,11858.00,94,11339.00,2653,25944
2021-01-26 02:00:00,2021-01-26 03:00:00,12666.00,98,12683.00,2968,28415
2021-01-26 03:00:00,2021-01-26 04:00:00,12991.00,97,13213.00,3007,29308
2021-01-26 04:00:00,2021-01-26 05:00:00,12721.00,95,12915.00,2893,28624
2021-01-26 05:00:00,2021-01-26 06:00:00,12397.00,92,12497.00,2758,27744
2021-01-26 06:00:00,2021-01-26 07:00:00,11887.00,88,11983.00,2594,26552
2021-01-26 07:00:00,2021-01-26 08:00:00,11200.00,82,11163.00,2386,24831
2021-01-26 08:00:00,2021-01-26 09:00:00,10500.00,78,10416.00,2198,23192
2021-01-26 09:00:00,2021-01-26 10:00:00,9972.00,76,10008.00,2105,22161
2021-01-26 10:00:00,2021-01-26 11:00:00,9649.00,75,9733.00,2042,21499
2021-01-26 11:00:00,2021-01-26 12:00:00,9457.00,77,9654.00,2004,21192
2021-01-26 12:00:00,2021-01-26 13:00:00,9454.00,80,9677.00,1992,21203
2021-01-26 13:00:00,2021-01-26 14:00:00,9749.00,85,9979.00,2042,21855
2021-01-26 14:00:00,2021-01-26 15:00:00,10433.00,91,10677.00,2154,23355
2021-01-26 15:00:00,2021-01-26 16:00:00,11427.00,100,11834.00,2403,25764
2021-01-26 16:00:00,2021-01-26 17:00:00,11957.00,104,12564.00,2421,27046
2021-01-26 17:00:00,2021-01-26 18:00:00,11832.00,106,12456.00,2198,26592
2021-01-26 18:00:00,2021-01-26 19:00:00,11263.00,99,12173.00,1878,25413
2021-01-26 19:00:00,2021-01-26 20:00:00,10881.00,95,11831.00,1708,24515
2021-01-26 20:00:00,2021-01-26 21:00:00,10517.00,87,11799.00,1595,23998
2021-01-26 21:00:00,2021-01-26 22:00:00,10176.00,79,11860.00,1557,23672
2021-01-26 22:00:00,2021-01-26 23:00:00,10069.00,72,12105.00,1567,23813
