timestamp_begin_et,timestamp_end_et,MIDATL,OTHER,RFC,RTO,SOUTH,WEST,System Total
2021-01-10 21:00:00,2021-01-10 22:00:00,1.583,-0.018,1.315,-1.986,-3.301,-0.268,-2.675
2021-01-10 22:00:00,2021-01-10 23:00:00,-1.4,-0.02,-1.665,-4.914,-3.249,-0.265,-11.513
2021-01-10 23:00:00,2021-01-11 00:00:00,-1.373,-0.02,-1.642,-4.836,-3.194,-0.269,-11.334
2021-01-11 00:00:00,2021-01-11 01:00:00,-1.411,-0.02,-1.669,-5.008,-3.339,-0.258,-11.705
2021-01-11 01:00:00,2021-01-11 02:00:00,-1.411,-0.119,-1.676,-4.93,-3.254,-0.265,-11.655
2021-01-11 02:00:00,2021-01-11 03:00:00,-1.435,-0.02,-1.686,-4.88,-3.194,-0.251,-11.466
2021-01-11 03:00:00,2021-01-11 04:00:00,-1.425,-0.12,-1.686,-4.991,-3.305,-0.261,-11.788
2021-01-11 04:00:00,2021-01-11 05:00:00,-1.423,-0.019,-1.688,-5.137,-3.449,-0.265,-11.981
2021-01-11 05:00:00,2021-01-11 06:00:00,-1.423,-0.019,-1.697,-5.031,-3.334,-0.274,-11.778
2021-01-11 06:00:00,2021-01-11 07:00:00,-0.983,-0.119,-1.263,-4.48,-3.217,-0.28,-10.342
2021-01-11 07:00:00,2021-01-11 08:00:00,15.206,0.588,15.491,37.733,22.242,0.285,91.545
2021-01-11 08:00:00,2021-01-11 09:00:00,126.398,4.18,134.251,285.095,150.844,7.853,708.621
2021-01-11 09:00:00,2021-01-11 10:00:00,169.831,7.128,189.35,498.058,308.708,19.519,1192.594
2021-01-11 10:00:00,2021-01-11 11:00:00,244.174,12.187,273.805,795.116,521.311,29.631,1876.224
2021-01-11 11:00:00,2021-01-11 12:00:00,256.295,10.748,302.31,913.771,611.461,46.015,2140.6
2021-01-11 12:00:00,2021-01-11 13:00:00,198.924,10.972,260.823,717.559,456.736,61.899,1706.913
2021-01-11 13:00:00,2021-01-11 14:00:00,169.537,9.85,240.772,509.805,269.033,71.235,1270.232
2021-01-11 14:00:00,2021-01-11 15:00:00,112.726,7.623,172.974,352.874,179.9,60.248,886.345
2021-01-11 15:00:00,2021-01-11 16:00:00,60.282,3.167,103.615,194.318,90.703,43.333,495.418
2021-01-11 16:00:00,2021-01-11 17:00:00,14.337,0.672,29.477,60.355,30.878,15.14,150.859
2021-01-11 17:00:00,2021-01-11 18:00:00,-1.281,-0.022,-1.529,-4.662,-3.133,-0.248,-10.875
2021-01-11 18:00:00,2021-01-11 19:00:00,-1.367,-0.118,-1.633,-4.832,-3.199,-0.266,-11.415
2021-01-11 19:00:00,2021-01-11 20:00:00,-1.376,-0.019,-1.652,-4.834,-3.182,-0.276,-11.339
2021-01-11 20:00:00,2021-01-11 21:00:00,-1.416,-0.019,-1.681,-4.844,-3.163,-0.265,-11.388
2021-01-11 21:00:00,2021-01-11 22:00:00,-1.383,-0.118,-1.649,-4.775,-3.126,-0.266,-11.317
2021-01-11 22:00:00,2021-01-11 23:00:00,-1.407,-0.02,-1.675,-4.778,-3.103,-0.268,-11.251
2021-01-11 23:00:00,2021-01-12 00:00:00,-1.417,-0.119,-1.675,-4.809,-3.134,-0.258,-11.412
2021-01-12 00:00:00,2021-01-12 01:00:00,-1.422,-0.02,-1.695,-4.683,-2.988,-0.273,-11.081
2021-01-12 01:00:00,2021-01-12 02:00:00,-1.433,-0.018,-1.694,-4.665,-2.971,-0.261,-11.042
2021-01-12 02:00:00,2021-01-12 03:00:00,-1.414,-0.12,-1.687,-4.767,-3.08,-0.273,-11.341
2021-01-12 03:00:00,2021-01-12 04:00:00,-1.451,-0.02,-1.706,-4.773,-3.067,-0.255,-11.272
2021-01-12 04:00:00,2021-01-12 05:00:00,-1.461,-0.119,-1.726,-4.872,-3.146,-0.265,-11.589
2021-01-12 05:00:00,2021-01-12 06:00:00,-1.418,-0.019,-1.684,-4.939,-3.255,-0.266,-11.581
2021-01-12 06:00:00,2021-01-12 07:00:00,-1.414,-0.019,-1.701,-4.653,-2.952,-0.287,-11.026
2021-01-12 07:00:00,2021-01-12 08:00:00,13.632,0.549,14.815,22.647,7.832,1.183,60.658
2021-01-12 08:00:00,2021-01-12 09:00:00,149.191,11.049,182.264,341.653,159.389,33.073,876.619
2021-01-12 09:00:00,2021-01-12 10:00:00,392.754,26.079,486.354,1019.573,533.219,93.6,2551.579
2021-01-12 10:00:00,2021-01-12 11:00:00,552.221,29.016,673.785,1414.951,741.166,121.564,3532.703
2021-01-12 11:00:00,2021-01-12 12:00:00,606.461,28.528,738.732,1627.817,889.085,132.271,4022.894
2021-01-12 12:00:00,2021-01-12 13:00:00,610.756,29.802,750.828,1655.582,904.754,140.072,4091.794
2021-01-12 13:00:00,2021-01-12 14:00:00,566.636,30.807,710.381,1739.342,1028.961,143.745,4219.872
2021-01-12 14:00:00,2021-01-12 15:00:00,447.498,32.919,575.799,1702.159,1126.36,128.301,4013.036
2021-01-12 15:00:00,2021-01-12 16:00:00,235.502,22.799,326.551,1275.789,949.238,91.049,2900.928
2021-01-12 16:00:00,2021-01-12 17:00:00,46.492,4.675,80.428,344.108,263.68,33.936,773.319
2021-01-12 17:00:00,2021-01-12 18:00:00,4.448,-0.122,5.225,5.454,0.229,0.777,16.011
2021-01-12 18:00:00,2021-01-12 19:00:00,-1.335,-0.019,-1.614,-4.884,-3.27,-0.279,-11.401
2021-01-12 19:00:00,2021-01-12 20:00:00,-1.372,-0.119,-1.649,-4.813,-3.164,-0.277,-11.394
2021-01-12 20:00:00,2021-01-12 21:00:00,-1.306,-0.02,-1.58,-4.81,-3.23,-0.274,-11.22
2021-01-12 21:00:00,2021-01-12 22:00:00,-1.298,-0.018,-1.564,-4.757,-3.193,-0.266,-11.096
2021-01-12 22:00:00,2021-01-12 23:00:00,-1.328,-0.12,-1.586,-4.744,-3.158,-0.258,-11.194
2021-01-12 23:00:00,2021-01-13 00:00:00,-1.318,-0.018,-1.586,-4.735,-3.149,-0.268,-11.074
2021-01-13 00:00:00,2021-01-13 01:00:00,-1.373,-0.12,-1.639,-4.792,-3.153,-0.266,-11.343
2021-01-13 01:00:00,2021-01-13 02:00:00,-1.401,-0.018,-1.67,-4.754,-3.084,-0.269,-11.196
2021-01-13 02:00:00,2021-01-13 03:00:00,-1.386,-0.02,-1.644,-4.87,-3.226,-0.258,-11.404
2021-01-13 03:00:00,2021-01-13 04:00:00,-1.384,-0.12,-1.65,-4.877,-3.227,-0.266,-11.524
2021-01-13 04:00:00,2021-01-13 05:00:00,-1.403,-0.019,-1.671,-4.907,-3.236,-0.268,-11.504
2021-01-13 05:00:00,2021-01-13 06:00:00,-1.355,-0.019,-1.628,-4.912,-3.284,-0.273,-11.471
2021-01-13 06:00:00,2021-01-13 07:00:00,-1.419,-0.119,-1.689,-4.674,-2.985,-0.27,-11.156
2021-01-13 07:00:00,2021-01-13 08:00:00,11.232,2.389,13.021,52.748,39.727,1.789,120.906
2021-01-13 08:00:00,2021-01-13 09:00:00,153.904,18.633,182.675,707.57,524.895,28.771,1616.448
2021-01-13 09:00:00,2021-01-13 10:00:00,373.313,35.599,473.659,1557.258,1083.599,100.346,3623.774
2021-01-13 10:00:00,2021-01-13 11:00:00,489.747,39.82,647.168,1864.911,1217.743,157.421,4416.81
2021-01-13 11:00:00,2021-01-13 12:00:00,500.639,43.393,634.683,1837.423,1202.74,134.044,4352.922
2021-01-13 12:00:00,2021-01-13 13:00:00,478.223,39.613,604.753,1799.195,1194.442,126.53,4242.756
2021-01-13 13:00:00,2021-01-13 14:00:00,422.597,31.388,589.889,1821.835,1231.946,167.292,4264.947
2021-01-13 14:00:00,2021-01-13 15:00:00,359.224,30.623,503.156,1786.806,1283.65,143.932,4107.391
2021-01-13 15:00:00,2021-01-13 16:00:00,203.934,22.978,299.099,1366.473,1067.374,95.165,3055.023
2021-01-13 16:00:00,2021-01-13 17:00:00,38.799,4.921,68.232,375.631,307.399,29.433,824.415
2021-01-13 17:00:00,2021-01-13 18:00:00,-1.16,-0.022,-1.225,-1.034,0.191,-0.065,-3.315
2021-01-13 18:00:00,2021-01-13 19:00:00,-1.371,-0.119,-1.637,-4.643,-3.006,-0.266,-11.042
2021-01-13 19:00:00,2021-01-13 20:00:00,-1.344,-0.018,-1.62,-4.91,-3.29,-0.276,-11.458
2021-01-13 20:00:00,2021-01-13 21:00:00,-1.285,-0.02,-1.558,-4.675,-3.117,-0.273,-10.928
2021-01-13 21:00:00,2021-01-13 22:00:00,-1.27,-0.118,-1.535,-4.754,-3.219,-0.265,-11.161
2021-01-13 22:00:00,2021-01-13 23:00:00,-1.278,-0.021,-1.537,-4.88,-3.343,-0.259,-11.318
2021-01-13 23:00:00,2021-01-14 00:00:00,-1.267,-0.12,-1.528,-4.707,-3.179,-0.261,-11.062
2021-01-14 00:00:00,2021-01-14 01:00:00,-1.417,-0.02,-1.712,-4.632,-2.92,-0.295,-10.996
2021-01-14 01:00:00,2021-01-14 02:00:00,-1.386,-0.019,-1.676,-4.701,-3.025,-0.29,-11.097
2021-01-14 02:00:00,2021-01-14 03:00:00,-1.394,-0.119,-1.681,-4.792,-3.111,-0.287,-11.384
2021-01-14 03:00:00,2021-01-14 04:00:00,-1.406,-0.02,-1.686,-4.886,-3.2,-0.28,-11.478
2021-01-14 04:00:00,2021-01-14 05:00:00,-1.439,-0.12,-1.722,-4.826,-3.104,-0.283,-11.494
2021-01-14 05:00:00,2021-01-14 06:00:00,-1.367,-0.018,-1.65,-4.658,-3.008,-0.283,-10.984
2021-01-14 06:00:00,2021-01-14 07:00:00,-1.407,-0.02,-1.705,-4.714,-3.009,-0.298,-11.153
2021-01-14 07:00:00,2021-01-14 08:00:00,9.143,1.197,9.876,35.321,25.445,0.733,81.715
2021-01-14 08:00:00,2021-01-14 09:00:00,120.857,17.838,152.914,493.492,340.578,32.057,1157.736
2021-01-14 09:00:00,2021-01-14 10:00:00,351.195,23.935,439.083,1075.553,636.47,87.888,2614.124
2021-01-14 10:00:00,2021-01-14 11:00:00,336.094,34.208,480.194,1496.516,1016.322,144.1,3507.434
2021-01-14 11:00:00,2021-01-14 12:00:00,277.427,40.894,423.216,1598.113,1174.897,145.789,3660.336
2021-01-14 12:00:00,2021-01-14 13:00:00,331.649,37.008,479.805,1669.269,1189.464,148.156,3855.351
2021-01-14 13:00:00,2021-01-14 14:00:00,424.087,43.717,580.422,1809.026,1228.604,156.335,4242.191
2021-01-14 14:00:00,2021-01-14 15:00:00,369.095,31.246,510.023,1764.886,1254.863,140.928,4071.041
2021-01-14 15:00:00,2021-01-14 16:00:00,201.99,19.358,355.225,1387.678,1032.453,153.235,3149.939
2021-01-14 16:00:00,2021-01-14 17:00:00,37.202,5.603,64.493,370.481,305.988,27.291,811.058
2021-01-14 17:00:00,2021-01-14 18:00:00,-1.02,-0.122,-1.124,0.692,1.816,-0.104,0.138
2021-01-14 18:00:00,2021-01-14 19:00:00,-1.328,-0.019,-1.602,-4.778,-3.176,-0.274,-11.177
2021-01-14 19:00:00,2021-01-14 20:00:00,-1.299,-0.019,-1.589,-4.813,-3.224,-0.29,-11.234
2021-01-14 20:00:00,2021-01-14 21:00:00,-1.33,-0.119,-1.613,-4.739,-3.126,-0.283,-11.21
2021-01-14 21:00:00,2021-01-14 22:00:00,-1.341,-0.019,-1.638,-4.774,-3.136,-0.297,-11.205
2021-01-14 22:00:00,2021-01-14 23:00:00,-1.334,-0.119,-1.625,-4.798,-3.173,-0.291,-11.340
2021-01-14 23:00:00,2021-01-15 00:00:00,-1.36,-0.02,-1.657,-4.749,-3.092,-0.297,-11.175
2021-01-15 00:00:00,2021-01-15 01:00:00,-1.332,-0.02,-1.593,-4.499,-2.906,-0.261,-10.611
2021-01-15 01:00:00,2021-01-15 02:00:00,-1.39,-0.119,-1.628,-4.576,-2.948,-0.238,-10.899
2021-01-15 02:00:00,2021-01-15 03:00:00,-1.354,-0.019,-1.605,-4.661,-3.056,-0.251,-10.946
2021-01-15 03:00:00,2021-01-15 04:00:00,-1.39,-0.12,-1.651,-4.85,-3.199,-0.261,-11.471
2021-01-15 04:00:00,2021-01-15 05:00:00,-1.369,-0.02,-1.628,-4.789,-3.161,-0.259,-11.226
2021-01-15 05:00:00,2021-01-15 06:00:00,-1.355,-0.018,-1.606,-4.778,-3.172,-0.251,-11.180
2021-01-15 06:00:00,2021-01-15 07:00:00,-1.373,-0.12,-1.632,-4.215,-2.583,-0.259,-10.182
2021-01-15 07:00:00,2021-01-15 08:00:00,8.842,0.972,9.286,41.445,32.159,0.444,93.148
2021-01-15 08:00:00,2021-01-15 09:00:00,102.986,12.847,115.356,527.58,412.224,12.37,1183.363
2021-01-15 09:00:00,2021-01-15 10:00:00,240.671,39.722,272.364,1343.291,1070.927,31.693,2998.668
2021-01-15 10:00:00,2021-01-15 11:00:00,299.984,42.637,364.007,1643.039,1279.032,64.023,3692.722
2021-01-15 11:00:00,2021-01-15 12:00:00,311.554,25.918,387.04,1590.534,1203.494,75.486,3594.026
2021-01-15 12:00:00,2021-01-15 13:00:00,291.898,26.507,385.907,1530.614,1144.707,94.009,3473.642
2021-01-15 13:00:00,2021-01-15 14:00:00,265.997,20.022,371.992,1357.377,985.385,105.995,3106.768
2021-01-15 14:00:00,2021-01-15 15:00:00,203.79,9.257,269.308,914.154,644.846,65.518,2106.873
2021-01-15 15:00:00,2021-01-15 16:00:00,53.044,2.826,116.972,415.685,298.713,63.928,951.168
2021-01-15 16:00:00,2021-01-15 17:00:00,6.582,0.22,25.132,72.749,47.617,18.55,170.85
2021-01-15 17:00:00,2021-01-15 18:00:00,-1.402,-0.022,-1.551,-4.408,-2.857,-0.149,-10.389
2021-01-15 18:00:00,2021-01-15 19:00:00,-1.317,-0.118,-1.583,-4.696,-3.113,-0.266,-11.093
2021-01-15 19:00:00,2021-01-15 20:00:00,-1.318,-0.02,-1.555,-4.712,-3.157,-0.237,-10.999
2021-01-15 20:00:00,2021-01-15 21:00:00,-1.346,-0.019,-1.598,-4.638,-3.04,-0.252,-10.893
2021-01-15 21:00:00,2021-01-15 22:00:00,-1.338,-0.119,-1.592,-4.687,-3.095,-0.254,-11.085
2021-01-15 22:00:00,2021-01-15 23:00:00,-1.325,-0.02,-1.569,-4.492,-2.923,-0.244,-10.573
2021-01-15 23:00:00,2021-01-16 00:00:00,-1.312,-0.119,-1.556,-4.547,-2.991,-0.244,-10.769
2021-01-16 00:00:00,2021-01-16 01:00:00,-1.338,-0.02,-1.571,-4.522,-2.951,-0.233,-10.635
2021-01-16 01:00:00,2021-01-16 02:00:00,-1.319,-0.019,-1.556,-4.439,-2.883,-0.237,-10.453
2021-01-16 02:00:00,2021-01-16 03:00:00,-1.344,-0.119,-1.585,-4.607,-3.022,-0.241,-10.918
2021-01-16 03:00:00,2021-01-16 04:00:00,-1.341,-0.02,-1.578,-4.723,-3.145,-0.237,-11.044
2021-01-16 04:00:00,2021-01-16 05:00:00,-1.109,-0.12,-1.339,-4.375,-3.036,-0.23,-10.209
2021-01-16 05:00:00,2021-01-16 06:00:00,-1.348,-0.019,-1.593,-4.714,-3.121,-0.245,-11.040
2021-01-16 06:00:00,2021-01-16 07:00:00,-1.164,-0.018,-1.411,-4.23,-2.819,-0.247,-9.889
2021-01-16 07:00:00,2021-01-16 08:00:00,4.327,0.367,5.621,30.722,25.101,1.294,67.432
2021-01-16 08:00:00,2021-01-16 09:00:00,78.653,4.959,94.259,307.063,212.804,15.606,713.344
2021-01-16 09:00:00,2021-01-16 10:00:00,190.639,15.895,230.429,644.577,414.148,39.79,1535.478
2021-01-16 10:00:00,2021-01-16 11:00:00,333.568,6.983,415.756,1206.109,790.353,82.188,2834.957
2021-01-16 11:00:00,2021-01-16 12:00:00,395.267,8.485,481.924,1166.392,684.468,86.657,2823.193
2021-01-16 12:00:00,2021-01-16 13:00:00,296.224,12.625,414.386,985.864,571.478,118.162,2398.739
2021-01-16 13:00:00,2021-01-16 14:00:00,208.209,8.682,345.251,769.402,424.151,137.042,1892.737
2021-01-16 14:00:00,2021-01-16 15:00:00,189.9,3.901,272.284,702.953,430.669,82.384,1682.091
2021-01-16 15:00:00,2021-01-16 16:00:00,97.329,2.807,132.215,548.217,416.002,34.886,1231.456
2021-01-16 16:00:00,2021-01-16 17:00:00,21.808,1.618,34.08,187.149,153.069,12.272,409.996
2021-01-16 17:00:00,2021-01-16 18:00:00,-1.068,-0.022,-1.26,-0.05,1.21,-0.192,-1.382
2021-01-16 18:00:00,2021-01-16 19:00:00,-1.332,-0.019,-1.598,-4.791,-3.193,-0.266,-11.199
2021-01-16 19:00:00,2021-01-16 20:00:00,-1.329,-0.118,-1.605,-4.799,-3.194,-0.276,-11.321
2021-01-16 20:00:00,2021-01-16 21:00:00,-1.358,-0.02,-1.631,-4.812,-3.181,-0.273,-11.275
2021-01-16 21:00:00,2021-01-16 22:00:00,-1.323,-0.018,-1.581,-4.84,-3.259,-0.258,-11.279
2021-01-16 22:00:00,2021-01-16 23:00:00,-1.371,-0.121,-1.632,-4.63,-2.998,-0.261,-11.013
2021-01-16 23:00:00,2021-01-17 00:00:00,-1.403,-0.019,-1.668,-4.786,-3.118,-0.265,-11.259
2021-01-17 00:00:00,2021-01-17 01:00:00,-1.363,-0.12,-1.63,-4.568,-2.938,-0.267,-10.886
2021-01-17 01:00:00,2021-01-17 02:00:00,-1.401,-0.018,-1.677,-4.515,-2.838,-0.276,-10.725
2021-01-17 02:00:00,2021-01-17 03:00:00,-1.373,-0.021,-1.638,-4.745,-3.107,-0.265,-11.149
2021-01-17 03:00:00,2021-01-17 04:00:00,-1.406,-0.12,-1.657,-4.918,-3.261,-0.251,-11.613
2021-01-17 04:00:00,2021-01-17 05:00:00,-1.391,-0.018,-1.659,-4.862,-3.203,-0.268,-11.401
2021-01-17 05:00:00,2021-01-17 06:00:00,-1.406,-0.02,-1.671,-4.819,-3.148,-0.265,-11.329
2021-01-17 06:00:00,2021-01-17 07:00:00,-1.521,-0.12,-1.787,-4.632,-2.845,-0.266,-11.171
2021-01-17 07:00:00,2021-01-17 08:00:00,14.257,0.942,15.046,62.252,47.206,0.789,140.492
2021-01-17 08:00:00,2021-01-17 09:00:00,166.479,12.846,177.085,782.682,605.597,10.606,1755.295
2021-01-17 09:00:00,2021-01-17 10:00:00,381.92,30.017,411.292,1570.272,1158.98,29.372,3581.853
2021-01-17 10:00:00,2021-01-17 11:00:00,489.66,32.315,532.048,1821.291,1289.243,42.388,4206.945
2021-01-17 11:00:00,2021-01-17 12:00:00,539.689,31.003,598.532,1861.745,1263.213,58.843,4353.025
2021-01-17 12:00:00,2021-01-17 13:00:00,481.018,28.525,564.716,1819.7,1254.984,83.698,4232.641
2021-01-17 13:00:00,2021-01-17 14:00:00,385.252,24.112,469.072,1561.716,1092.644,83.82,3616.616
2021-01-17 14:00:00,2021-01-17 15:00:00,295.298,26.586,364.021,1230.066,866.045,68.723,2850.739
2021-01-17 15:00:00,2021-01-17 16:00:00,163.531,13.236,199.808,993.338,793.53,36.277,2199.72
2021-01-17 16:00:00,2021-01-17 17:00:00,31.817,2.429,47.311,330.85,283.539,15.494,711.44
2021-01-17 17:00:00,2021-01-17 18:00:00,-1.226,0.079,-1.411,1.204,2.615,-0.185,1.076
2021-01-17 18:00:00,2021-01-17 19:00:00,-1.282,-0.12,-1.55,-4.592,-3.042,-0.268,-10.854
2021-01-17 19:00:00,2021-01-17 20:00:00,-1.286,-0.019,-1.551,-4.718,-3.167,-0.265,-11.006
2021-01-17 20:00:00,2021-01-17 21:00:00,-1.299,-0.02,-1.55,-4.586,-3.036,-0.251,-10.742
2021-01-17 21:00:00,2021-01-17 22:00:00,-1.313,-0.118,-1.581,-4.663,-3.082,-0.268,-11.025
2021-01-17 22:00:00,2021-01-17 23:00:00,-1.303,-0.02,-1.562,-4.511,-2.949,-0.259,-10.604
2021-01-17 23:00:00,2021-01-18 00:00:00,-1.297,-0.119,-1.562,-4.564,-3.002,-0.265,-10.809
2021-01-18 00:00:00,2021-01-18 01:00:00,-1.297,-0.02,-1.558,-4.356,-2.798,-0.261,-10.29
2021-01-18 01:00:00,2021-01-18 02:00:00,-1.341,-0.019,-1.586,-4.383,-2.797,-0.245,-10.371
2021-01-18 02:00:00,2021-01-18 03:00:00,-1.307,-0.12,-1.554,-4.595,-3.041,-0.247,-10.864
2021-01-18 03:00:00,2021-01-18 04:00:00,-1.342,-0.019,-1.586,-4.788,-3.202,-0.244,-11.181
2021-01-18 04:00:00,2021-01-18 05:00:00,-1.361,-0.02,-1.62,-4.76,-3.14,-0.259,-11.16
2021-01-18 05:00:00,2021-01-18 06:00:00,-1.325,-0.12,-1.583,-4.583,-3.0,-0.258,-10.869
2021-01-18 06:00:00,2021-01-18 07:00:00,-1.332,-0.019,-1.598,-4.583,-2.985,-0.266,-10.783
2021-01-18 07:00:00,2021-01-18 08:00:00,18.098,0.568,19.043,64.976,45.933,0.945,149.563
2021-01-18 08:00:00,2021-01-18 09:00:00,139.351,6.375,157.215,671.451,514.236,17.864,1506.492
2021-01-18 09:00:00,2021-01-18 10:00:00,293.111,18.162,337.882,1487.772,1149.89,44.771,3331.588
2021-01-18 10:00:00,2021-01-18 11:00:00,430.005,14.837,468.862,1721.028,1252.166,38.857,3925.755
2021-01-18 11:00:00,2021-01-18 12:00:00,427.751,25.028,498.75,1695.836,1197.086,70.999,3915.45
2021-01-18 12:00:00,2021-01-18 13:00:00,418.786,25.705,513.296,1579.382,1066.086,94.51,3697.765
2021-01-18 13:00:00,2021-01-18 14:00:00,306.7,10.058,400.72,1088.325,687.605,94.02,2587.428
2021-01-18 14:00:00,2021-01-18 15:00:00,223.096,12.139,290.789,782.128,491.339,67.693,1867.184
2021-01-18 15:00:00,2021-01-18 16:00:00,133.723,3.444,164.335,698.295,533.96,30.612,1564.369
2021-01-18 16:00:00,2021-01-18 17:00:00,34.035,1.358,46.856,237.632,190.776,12.821,523.478
2021-01-18 17:00:00,2021-01-18 18:00:00,-0.885,-0.122,-1.099,0.718,1.817,-0.214,0.215
2021-01-18 18:00:00,2021-01-18 19:00:00,-1.284,-0.018,-1.564,-4.629,-3.065,-0.28,-10.84
2021-01-18 19:00:00,2021-01-18 20:00:00,-1.306,-0.018,-1.593,-4.737,-3.144,-0.287,-11.085
2021-01-18 20:00:00,2021-01-18 21:00:00,-1.326,-0.12,-1.607,-4.627,-3.02,-0.281,-10.981
2021-01-18 21:00:00,2021-01-18 22:00:00,-1.336,-0.018,-1.612,-4.56,-2.948,-0.276,-10.75
2021-01-18 22:00:00,2021-01-18 23:00:00,-1.35,-0.121,-1.623,-4.607,-2.984,-0.273,-10.958
2021-01-18 23:00:00,2021-01-19 00:00:00,-1.327,-0.02,-1.585,-4.616,-3.031,-0.258,-10.837
2021-01-19 00:00:00,2021-01-19 01:00:00,-1.385,-0.02,-1.65,-4.693,-3.043,-0.265,-11.056
2021-01-19 01:00:00,2021-01-19 02:00:00,-1.374,-0.119,-1.642,-4.606,-2.964,-0.268,-10.973
2021-01-19 02:00:00,2021-01-19 03:00:00,-1.333,-0.019,-1.599,-4.644,-3.045,-0.266,-10.906
2021-01-19 03:00:00,2021-01-19 04:00:00,-1.35,-0.12,-1.615,-4.744,-3.129,-0.265,-11.223
2021-01-19 04:00:00,2021-01-19 05:00:00,-1.343,-0.02,-1.601,-4.825,-3.224,-0.258,-11.271
2021-01-19 05:00:00,2021-01-19 06:00:00,-1.354,-0.018,-1.634,-4.71,-3.076,-0.28,-11.072
2021-01-19 06:00:00,2021-01-19 07:00:00,-1.398,-0.12,-1.681,-4.514,-2.833,-0.283,-10.829
2021-01-19 07:00:00,2021-01-19 08:00:00,17.754,0.81,18.706,72.438,53.732,0.952,164.392
2021-01-19 08:00:00,2021-01-19 09:00:00,182.421,19.517,205.725,810.499,604.774,23.304,1846.240
2021-01-19 09:00:00,2021-01-19 10:00:00,431.759,38.414,527.77,1689.939,1162.169,96.011,3946.062
2021-01-19 10:00:00,2021-01-19 11:00:00,525.942,43.442,688.973,1967.569,1278.596,163.031,4667.553
2021-01-19 11:00:00,2021-01-19 12:00:00,493.859,44.076,710.932,1971.147,1260.215,217.073,4697.302
2021-01-19 12:00:00,2021-01-19 13:00:00,439.754,44.624,649.643,1817.703,1168.06,209.889,4329.673
2021-01-19 13:00:00,2021-01-19 14:00:00,419.253,45.458,628.288,1839.854,1211.566,209.035,4353.454
2021-01-19 14:00:00,2021-01-19 15:00:00,398.445,41.254,589.582,1810.249,1220.667,191.137,4251.334
2021-01-19 15:00:00,2021-01-19 16:00:00,264.262,26.579,388.155,1416.111,1027.956,123.893,3246.956
2021-01-19 16:00:00,2021-01-19 17:00:00,56.377,4.371,100.441,461.785,361.344,44.064,1028.382
2021-01-19 17:00:00,2021-01-19 18:00:00,-0.612,0.03,0.813,5.769,4.956,1.425,12.381
2021-01-19 18:00:00,2021-01-19 19:00:00,-1.423,-0.019,-1.689,-4.749,-3.06,-0.266,-11.206
2021-01-19 19:00:00,2021-01-19 20:00:00,-1.361,-0.119,-1.627,-4.783,-3.156,-0.266,-11.312
2021-01-19 20:00:00,2021-01-19 21:00:00,-1.326,-0.019,-1.604,-4.678,-3.074,-0.278,-10.979
2021-01-19 21:00:00,2021-01-19 22:00:00,-1.323,-0.119,-1.596,-4.559,-2.963,-0.273,-10.833
2021-01-19 22:00:00,2021-01-19 23:00:00,-1.33,-0.019,-1.603,-4.671,-3.068,-0.273,-10.964
2021-01-19 23:00:00,2021-01-20 00:00:00,-1.337,-0.021,-1.613,-4.607,-2.994,-0.276,-10.848
2021-01-20 00:00:00,2021-01-20 01:00:00,-1.391,-0.16,-1.658,-4.728,-3.07,-0.267,-11.274
2021-01-20 01:00:00,2021-01-20 02:00:00,-1.381,-0.158,-1.635,-4.681,-3.046,-0.254,-11.155
2021-01-20 02:00:00,2021-01-20 03:00:00,-1.38,-0.16,-1.645,-4.553,-2.908,-0.265,-10.911
2021-01-20 03:00:00,2021-01-20 04:00:00,-1.378,-0.16,-1.636,-4.674,-3.038,-0.258,-11.144
2021-01-20 04:00:00,2021-01-20 05:00:00,-1.38,-0.159,-1.641,-4.74,-3.099,-0.261,-11.28
2021-01-20 05:00:00,2021-01-20 06:00:00,-1.34,-0.158,-1.598,-4.691,-3.093,-0.258,-11.138
2021-01-20 06:00:00,2021-01-20 07:00:00,-1.418,-0.159,-1.676,-4.438,-2.762,-0.258,-10.711
2021-01-20 07:00:00,2021-01-20 08:00:00,6.993,0.354,8.157,38.109,29.952,1.164,84.729
2021-01-20 08:00:00,2021-01-20 09:00:00,128.677,12.503,158.388,777.067,618.679,29.711,1725.025
2021-01-20 09:00:00,2021-01-20 10:00:00,335.938,26.581,451.517,1676.502,1224.985,115.579,3831.102
2021-01-20 10:00:00,2021-01-20 11:00:00,433.06,26.71,545.517,1871.139,1325.622,112.457,4314.505
2021-01-20 11:00:00,2021-01-20 12:00:00,439.211,31.483,577.686,1816.54,1238.854,138.475,4242.249
2021-01-20 12:00:00,2021-01-20 13:00:00,432.045,41.721,586.663,1804.291,1217.628,154.618,4236.966
2021-01-20 13:00:00,2021-01-20 14:00:00,420.522,42.464,590.373,1886.355,1295.982,169.851,4405.547
2021-01-20 14:00:00,2021-01-20 15:00:00,426.559,44.436,596.071,1944.112,1348.041,169.512,4528.731
2021-01-20 15:00:00,2021-01-20 16:00:00,273.526,33.867,476.587,1630.156,1153.569,203.061,3770.766
2021-01-20 16:00:00,2021-01-20 17:00:00,67.385,10.762,149.817,556.815,406.998,82.432,1274.209
2021-01-20 17:00:00,2021-01-20 18:00:00,-0.215,1.036,3.978,16.401,12.423,4.193,37.816
