timestamp_begin_et,timestamp_end_et,SEMA,NEMA,WCMA,RI,CT,NH,ME,VT,System Total
2021-01-10 06:00:00,2021-01-10 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-10 07:00:00,2021-01-10 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-10 08:00:00,2021-01-10 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-10 09:00:00,2021-01-10 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-10 10:00:00,2021-01-10 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-10 11:00:00,2021-01-10 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-10 12:00:00,2021-01-10 13:00:00,24.55,14.06,19.46,10.38,25.70,5.00,15.40,1.30,115.84
2021-01-10 13:00:00,2021-01-10 14:00:00,308.87,159.76,290.40,137.05,362.34,51.58,207.05,28.92,1545.97
2021-01-10 14:00:00,2021-01-10 15:00:00,790.29,371.42,918.27,349.75,777.69,156.10,556.06,69.08,3988.65
2021-01-10 15:00:00,2021-01-10 16:00:00,1054.72,527.17,1435.02,492.08,986.74,234.37,509.65,184.61,5424.36
2021-01-10 16:00:00,2021-01-10 17:00:00,1244.25,622.65,1863.65,557.85,1060.82,283.51,835.02,194.73,6662.47
2021-01-10 17:00:00,2021-01-10 18:00:00,896.28,584.11,1622.35,547.61,964.88,265.51,908.34,206.62,5995.70
2021-01-10 18:00:00,2021-01-10 19:00:00,647.60,443.73,1289.72,381.74,851.32,187.59,793.13,269.86,4864.70
2021-01-10 19:00:00,2021-01-10 20:00:00,500.61,280.70,826.86,187.90,679.48,93.59,463.96,223.11,3256.21
2021-01-10 20:00:00,2021-01-10 21:00:00,136.80,116.21,360.19,69.30,293.27,27.42,99.93,74.98,1178.11
2021-01-10 21:00:00,2021-01-10 22:00:00,9.15,8.31,28.17,4.33,21.28,2.06,1.46,2.45,77.22
2021-01-10 22:00:00,2021-01-10 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-10 23:00:00,2021-01-11 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-11 00:00:00,2021-01-11 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-11 01:00:00,2021-01-11 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-11 02:00:00,2021-01-11 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-11 03:00:00,2021-01-11 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-11 04:00:00,2021-01-11 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-11 05:00:00,2021-01-11 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-11 06:00:00,2021-01-11 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-11 07:00:00,2021-01-11 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-11 08:00:00,2021-01-11 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-11 09:00:00,2021-01-11 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-11 10:00:00,2021-01-11 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-11 11:00:00,2021-01-11 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-11 12:00:00,2021-01-11 13:00:00,18.91,10.60,16.73,6.32,8.07,4.03,18.03,1.96,84.66
2021-01-11 13:00:00,2021-01-11 14:00:00,184.90,87.31,192.58,51.93,130.37,52.93,233.48,14.69,948.18
2021-01-11 14:00:00,2021-01-11 15:00:00,366.16,106.14,323.40,94.94,321.06,88.71,349.92,39.41,1689.73
2021-01-11 15:00:00,2021-01-11 16:00:00,347.42,127.48,325.11,129.64,423.81,119.37,376.73,29.69,1879.24
2021-01-11 16:00:00,2021-01-11 17:00:00,330.41,106.01,256.25,119.85,342.55,84.93,407.99,43.65,1691.64
2021-01-11 17:00:00,2021-01-11 18:00:00,384.42,104.19,207.42,141.50,310.61,70.47,250.15,55.48,1524.24
2021-01-11 18:00:00,2021-01-11 19:00:00,270.37,102.97,180.44,105.42,322.02,31.59,117.74,52.65,1183.19
2021-01-11 19:00:00,2021-01-11 20:00:00,180.81,64.09,96.56,50.82,255.47,23.09,68.52,29.88,769.24
2021-01-11 20:00:00,2021-01-11 21:00:00,51.10,26.91,52.12,21.68,102.21,9.75,21.27,10.61,295.65
2021-01-11 21:00:00,2021-01-11 22:00:00,4.80,1.53,3.87,0.89,8.73,0.39,0.73,0.82,21.77
2021-01-11 22:00:00,2021-01-11 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-11 23:00:00,2021-01-12 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-12 00:00:00,2021-01-12 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-12 01:00:00,2021-01-12 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-12 02:00:00,2021-01-12 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-12 03:00:00,2021-01-12 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-12 04:00:00,2021-01-12 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-12 05:00:00,2021-01-12 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-12 06:00:00,2021-01-12 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-12 07:00:00,2021-01-12 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-12 08:00:00,2021-01-12 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-12 09:00:00,2021-01-12 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-12 10:00:00,2021-01-12 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-12 11:00:00,2021-01-12 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-12 12:00:00,2021-01-12 13:00:00,43.34,11.06,21.89,10.51,22.58,2.47,12.47,0.82,125.14
2021-01-12 13:00:00,2021-01-12 14:00:00,263.91,114.10,213.40,57.35,207.97,57.70,146.68,24.40,1085.50
2021-01-12 14:00:00,2021-01-12 15:00:00,559.32,255.35,584.81,149.80,435.74,136.17,387.78,65.89,2574.88
2021-01-12 15:00:00,2021-01-12 16:00:00,622.02,443.47,1096.87,315.19,792.36,201.23,567.65,90.46,4129.26
2021-01-12 16:00:00,2021-01-12 17:00:00,924.30,569.41,1012.48,439.66,1268.89,240.49,793.54,78.50,5327.27
2021-01-12 17:00:00,2021-01-12 18:00:00,1036.70,535.86,704.95,454.33,1250.03,159.33,718.61,71.17,4930.98
2021-01-12 18:00:00,2021-01-12 19:00:00,1028.03,398.73,520.56,335.07,1226.03,145.17,588.11,67.84,4309.55
2021-01-12 19:00:00,2021-01-12 20:00:00,645.46,264.32,278.99,168.52,780.41,74.46,411.26,40.02,2663.43
2021-01-12 20:00:00,2021-01-12 21:00:00,220.66,111.00,69.83,49.09,348.89,30.87,116.17,12.36,958.87
2021-01-12 21:00:00,2021-01-12 22:00:00,12.51,5.93,4.47,4.49,33.59,1.75,2.55,0.65,65.95
2021-01-12 22:00:00,2021-01-12 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-12 23:00:00,2021-01-13 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-13 00:00:00,2021-01-13 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-13 01:00:00,2021-01-13 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-13 02:00:00,2021-01-13 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-13 03:00:00,2021-01-13 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-13 04:00:00,2021-01-13 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-13 05:00:00,2021-01-13 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-13 06:00:00,2021-01-13 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-13 07:00:00,2021-01-13 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-13 08:00:00,2021-01-13 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-13 09:00:00,2021-01-13 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-13 10:00:00,2021-01-13 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-13 11:00:00,2021-01-13 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-13 12:00:00,2021-01-13 13:00:00,27.41,15.71,36.55,12.53,24.26,2.07,6.23,0.98,125.73
2021-01-13 13:00:00,2021-01-13 14:00:00,387.31,144.36,371.52,143.35,311.75,28.99,100.74,11.97,1499.99
2021-01-13 14:00:00,2021-01-13 15:00:00,823.11,340.54,874.18,327.85,733.32,53.16,177.76,52.41,3382.34
2021-01-13 15:00:00,2021-01-13 16:00:00,1164.73,458.25,1261.89,459.06,805.14,72.58,224.04,50.88,4496.55
2021-01-13 16:00:00,2021-01-13 17:00:00,1321.52,412.06,1428.45,501.92,672.87,108.06,241.85,67.55,4754.29
2021-01-13 17:00:00,2021-01-13 18:00:00,1221.65,336.06,1011.27,432.78,473.30,111.30,260.29,55.07,3901.73
2021-01-13 18:00:00,2021-01-13 19:00:00,923.57,244.85,512.56,293.82,292.78,95.08,180.86,47.26,2590.79
2021-01-13 19:00:00,2021-01-13 20:00:00,601.39,151.76,328.72,184.18,168.44,53.05,113.47,26.45,1627.46
2021-01-13 20:00:00,2021-01-13 21:00:00,269.75,66.92,83.97,73.42,85.31,17.18,30.34,10.29,637.17
2021-01-13 21:00:00,2021-01-13 22:00:00,19.60,3.07,11.51,6.08,8.21,0.68,0.36,0.81,50.33
2021-01-13 22:00:00,2021-01-13 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-13 23:00:00,2021-01-14 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-14 00:00:00,2021-01-14 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-14 01:00:00,2021-01-14 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-14 02:00:00,2021-01-14 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-14 03:00:00,2021-01-14 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-14 04:00:00,2021-01-14 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-14 05:00:00,2021-01-14 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-14 06:00:00,2021-01-14 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-14 07:00:00,2021-01-14 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-14 08:00:00,2021-01-14 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-14 09:00:00,2021-01-14 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-14 10:00:00,2021-01-14 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-14 11:00:00,2021-01-14 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-14 12:00:00,2021-01-14 13:00:00,14.02,7.68,9.62,3.95,8.20,1.18,6.98,0.33,51.96
2021-01-14 13:00:00,2021-01-14 14:00:00,93.34,63.23,143.40,51.02,136.02,14.09,81.36,8.97,591.43
2021-01-14 14:00:00,2021-01-14 15:00:00,236.94,108.51,178.04,79.18,314.07,27.75,132.54,28.73,1105.76
2021-01-14 15:00:00,2021-01-14 16:00:00,295.01,161.73,320.94,116.49,433.08,49.90,228.30,21.37,1626.81
2021-01-14 16:00:00,2021-01-14 17:00:00,325.90,144.95,380.63,165.02,445.36,50.52,248.73,29.38,1790.48
2021-01-14 17:00:00,2021-01-14 18:00:00,408.84,124.77,313.09,243.80,489.01,39.72,259.69,29.67,1908.58
2021-01-14 18:00:00,2021-01-14 19:00:00,253.62,86.16,260.10,161.43,253.14,24.49,235.97,35.31,1310.23
2021-01-14 19:00:00,2021-01-14 20:00:00,168.76,39.74,114.38,116.49,214.03,13.47,155.79,15.19,837.84
2021-01-14 20:00:00,2021-01-14 21:00:00,85.96,18.46,37.98,39.67,104.91,9.48,48.70,14.45,359.60
2021-01-14 21:00:00,2021-01-14 22:00:00,9.57,1.10,2.56,4.16,8.24,0.59,3.64,1.14,31.00
2021-01-14 22:00:00,2021-01-14 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-14 23:00:00,2021-01-15 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-15 00:00:00,2021-01-15 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-15 01:00:00,2021-01-15 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-15 02:00:00,2021-01-15 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-15 03:00:00,2021-01-15 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-15 04:00:00,2021-01-15 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-15 05:00:00,2021-01-15 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-15 06:00:00,2021-01-15 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-15 07:00:00,2021-01-15 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-15 08:00:00,2021-01-15 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-15 09:00:00,2021-01-15 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-15 10:00:00,2021-01-15 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-15 11:00:00,2021-01-15 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-15 12:00:00,2021-01-15 13:00:00,25.27,13.40,11.50,8.04,7.62,3.43,28.65,1.31,99.21
2021-01-15 13:00:00,2021-01-15 14:00:00,325.88,178.16,193.07,58.44,65.01,44.54,278.23,28.84,1172.18
2021-01-15 14:00:00,2021-01-15 15:00:00,640.58,369.38,545.06,186.77,168.12,143.85,667.80,106.48,2828.03
2021-01-15 15:00:00,2021-01-15 16:00:00,866.92,513.36,878.20,260.88,262.78,183.08,972.36,115.15,4052.72
2021-01-15 16:00:00,2021-01-15 17:00:00,904.07,475.16,859.73,228.78,251.19,203.17,1128.00,134.21,4184.32
2021-01-15 17:00:00,2021-01-15 18:00:00,655.55,423.55,655.70,175.38,250.92,176.75,1099.86,120.12,3557.82
2021-01-15 18:00:00,2021-01-15 19:00:00,405.16,215.99,381.63,133.29,214.11,121.74,812.85,112.65,2397.42
2021-01-15 19:00:00,2021-01-15 20:00:00,224.93,127.54,209.16,90.09,162.48,60.83,389.67,68.63,1333.32
2021-01-15 20:00:00,2021-01-15 21:00:00,80.99,40.86,62.75,30.26,85.48,20.02,110.79,28.28,459.44
2021-01-15 21:00:00,2021-01-15 22:00:00,9.63,2.42,2.59,1.98,6.54,0.69,3.65,2.12,29.62
2021-01-15 22:00:00,2021-01-15 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-15 23:00:00,2021-01-16 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-16 00:00:00,2021-01-16 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-16 01:00:00,2021-01-16 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-16 02:00:00,2021-01-16 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-16 03:00:00,2021-01-16 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-16 04:00:00,2021-01-16 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-16 05:00:00,2021-01-16 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-16 06:00:00,2021-01-16 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-16 07:00:00,2021-01-16 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-16 08:00:00,2021-01-16 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-16 09:00:00,2021-01-16 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-16 10:00:00,2021-01-16 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-16 11:00:00,2021-01-16 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-16 12:00:00,2021-01-16 13:00:00,1.43,1.09,1.90,0.89,2.72,0.49,1.09,0.49,10.09
2021-01-16 13:00:00,2021-01-16 14:00:00,23.66,11.23,21.52,9.05,38.11,4.01,8.03,6.21,121.81
2021-01-16 14:00:00,2021-01-16 15:00:00,48.84,20.88,51.73,27.44,140.87,4.56,17.84,8.55,320.71
2021-01-16 15:00:00,2021-01-16 16:00:00,82.95,35.10,152.85,64.79,244.74,5.82,21.87,41.63,649.76
2021-01-16 16:00:00,2021-01-16 17:00:00,181.44,75.91,273.12,116.65,327.80,9.95,27.10,41.99,1053.97
2021-01-16 17:00:00,2021-01-16 18:00:00,378.54,124.79,335.18,186.89,351.67,26.23,51.11,45.05,1499.47
2021-01-16 18:00:00,2021-01-16 19:00:00,482.41,136.39,498.28,239.51,326.43,20.79,40.95,55.02,1799.79
2021-01-16 19:00:00,2021-01-16 20:00:00,450.21,97.83,305.81,121.49,318.90,29.53,24.86,49.40,1398.02
2021-01-16 20:00:00,2021-01-16 21:00:00,189.07,78.41,138.06,48.65,132.36,20.40,8.41,9.24,624.61
2021-01-16 21:00:00,2021-01-16 22:00:00,21.09,4.17,10.83,1.61,26.66,1.76,0.37,0.97,67.46
2021-01-16 22:00:00,2021-01-16 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-16 23:00:00,2021-01-17 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-17 00:00:00,2021-01-17 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-17 01:00:00,2021-01-17 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-17 02:00:00,2021-01-17 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-17 03:00:00,2021-01-17 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-17 04:00:00,2021-01-17 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-17 05:00:00,2021-01-17 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-17 06:00:00,2021-01-17 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-17 07:00:00,2021-01-17 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-17 08:00:00,2021-01-17 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-17 09:00:00,2021-01-17 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-17 10:00:00,2021-01-17 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-17 11:00:00,2021-01-17 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-17 12:00:00,2021-01-17 13:00:00,35.65,8.75,21.36,12.90,35.47,4.05,17.15,0.32,135.65
2021-01-17 13:00:00,2021-01-17 14:00:00,421.51,136.57,145.99,148.45,380.56,51.45,96.46,4.88,1385.87
2021-01-17 14:00:00,2021-01-17 15:00:00,935.04,332.84,516.94,358.85,913.17,103.18,182.91,26.19,3369.11
2021-01-17 15:00:00,2021-01-17 16:00:00,1243.69,486.81,543.37,506.86,1086.01,121.29,305.00,40.16,4333.20
2021-01-17 16:00:00,2021-01-17 17:00:00,1383.90,480.34,599.10,558.45,1094.39,111.75,378.61,64.08,4670.61
2021-01-17 17:00:00,2021-01-17 18:00:00,1236.69,304.46,495.80,458.08,1019.56,96.44,427.33,73.81,4112.18
2021-01-17 18:00:00,2021-01-17 19:00:00,732.86,322.14,323.08,355.81,951.84,89.75,393.97,64.76,3234.20
2021-01-17 19:00:00,2021-01-17 20:00:00,469.06,192.95,339.87,195.10,673.07,76.10,211.04,33.82,2191.01
2021-01-17 20:00:00,2021-01-17 21:00:00,170.37,76.73,125.35,78.43,326.42,29.88,80.94,11.78,899.90
2021-01-17 21:00:00,2021-01-17 22:00:00,18.72,9.84,8.36,11.23,56.07,1.27,1.83,1.15,108.47
2021-01-17 22:00:00,2021-01-17 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-17 23:00:00,2021-01-18 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-18 00:00:00,2021-01-18 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-18 01:00:00,2021-01-18 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-18 02:00:00,2021-01-18 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-18 03:00:00,2021-01-18 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-18 04:00:00,2021-01-18 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-18 05:00:00,2021-01-18 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-18 06:00:00,2021-01-18 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-18 07:00:00,2021-01-18 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-18 08:00:00,2021-01-18 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-18 09:00:00,2021-01-18 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-18 10:00:00,2021-01-18 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-18 11:00:00,2021-01-18 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-18 12:00:00,2021-01-18 13:00:00,35.62,18.43,36.58,14.84,14.95,5.31,13.96,1.30,141.00
2021-01-18 13:00:00,2021-01-18 14:00:00,417.09,165.85,465.32,166.32,306.43,48.84,145.50,15.56,1730.91
2021-01-18 14:00:00,2021-01-18 15:00:00,870.35,371.68,962.74,340.19,720.87,113.17,435.39,40.94,3855.35
2021-01-18 15:00:00,2021-01-18 16:00:00,1232.63,522.73,1117.27,477.05,1225.54,113.72,420.43,61.44,5170.81
2021-01-18 16:00:00,2021-01-18 17:00:00,1333.15,518.91,1329.33,509.85,1159.56,131.78,461.21,133.43,5577.21
2021-01-18 17:00:00,2021-01-18 18:00:00,1181.07,355.11,1523.12,469.13,946.74,136.27,344.78,114.18,5070.39
2021-01-18 18:00:00,2021-01-18 19:00:00,936.89,273.54,1095.88,288.31,731.53,108.57,263.56,72.46,3770.74
2021-01-18 19:00:00,2021-01-18 20:00:00,614.85,192.67,558.80,159.17,520.38,73.36,165.57,37.17,2321.97
2021-01-18 20:00:00,2021-01-18 21:00:00,212.74,69.13,184.19,66.83,218.64,22.99,62.74,13.09,850.34
2021-01-18 21:00:00,2021-01-18 22:00:00,26.87,5.73,25.65,5.21,41.86,2.07,3.30,0.98,111.65
2021-01-18 22:00:00,2021-01-18 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-18 23:00:00,2021-01-19 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-19 00:00:00,2021-01-19 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-19 01:00:00,2021-01-19 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-19 02:00:00,2021-01-19 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-19 03:00:00,2021-01-19 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-19 04:00:00,2021-01-19 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-19 05:00:00,2021-01-19 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-19 06:00:00,2021-01-19 07:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-19 07:00:00,2021-01-19 08:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-19 08:00:00,2021-01-19 09:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-19 09:00:00,2021-01-19 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-19 10:00:00,2021-01-19 11:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-19 11:00:00,2021-01-19 12:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021-01-19 12:00:00,2021-01-19 13:00:00,35.63,17.86,23.32,14.63,34.99,5.12,24.86,1.30,157.72
