timestamp_begin_ct,timestamp_end_ct,Coastal,North,Panhandle,South,West,System Total
2021-01-11 19:00:00,2021-01-11 20:00:00,544.5,79.14,1080.71,190.93,688.64,2583.92
2021-01-11 20:00:00,2021-01-11 21:00:00,470.88,74.9,1080.09,146.63,1000.92,2773.42
2021-01-11 21:00:00,2021-01-11 22:00:00,514.71,56.7,1044.2,144.57,1332.61,3092.79
2021-01-11 22:00:00,2021-01-11 23:00:00,455.92,32.98,1138.85,202.94,1388.28,3218.97
2021-01-11 23:00:00,2021-01-12 00:00:00,378.18,47.78,1377.12,191.25,1632.85,3627.18
2021-01-12 00:00:00,2021-01-12 01:00:00,368.63,105.78,1470.85,210.54,2301.11,4456.91
2021-01-12 01:00:00,2021-01-12 02:00:00,378.16,180.93,1623.41,176.12,2352.35,4710.97
2021-01-12 02:00:00,2021-01-12 03:00:00,327.98,206.91,1716.35,184.69,2317.77,4753.7
2021-01-12 03:00:00,2021-01-12 04:00:00,360.85,259.59,1652.35,239.18,2616.77,5128.74
2021-01-12 04:00:00,2021-01-12 05:00:00,519.8,252.29,1405.22,269.25,2913.43,5359.99
2021-01-12 05:00:00,2021-01-12 06:00:00,566.11,296.33,1389.58,351.79,3528.07,6131.88
2021-01-12 06:00:00,2021-01-12 07:00:00,680.96,304.49,1363.42,452.38,3965.66,6766.91
2021-01-12 07:00:00,2021-01-12 08:00:00,637.22,273.35,1184.45,399.65,3914.11,6408.78
2021-01-12 08:00:00,2021-01-12 09:00:00,513.07,273.86,981.54,268.12,3805.51,5842.1
2021-01-12 09:00:00,2021-01-12 10:00:00,492.76,203.81,712.49,215.04,3217.33,4841.43
2021-01-12 10:00:00,2021-01-12 11:00:00,527.84,117.26,340.92,122.77,2297.48,3406.27
2021-01-12 11:00:00,2021-01-12 12:00:00,455.85,119.55,240.15,68.79,1839.97,2724.31
2021-01-12 12:00:00,2021-01-12 13:00:00,399.64,121.72,298.26,69.39,1821.01,2710.02
2021-01-12 13:00:00,2021-01-12 14:00:00,358.16,127.85,383.78,99.86,1711.43,2681.08
2021-01-12 14:00:00,2021-01-12 15:00:00,285.81,97.76,290.3,119.67,1301.13,2094.67
2021-01-12 15:00:00,2021-01-12 16:00:00,214.88,87.35,184.77,135.44,1149.51,1771.95
2021-01-12 16:00:00,2021-01-12 17:00:00,184.47,81.13,144.13,141.68,989.17,1540.58
2021-01-12 17:00:00,2021-01-12 18:00:00,142.03,102.85,150.55,68.16,1044.05,1507.64
2021-01-12 18:00:00,2021-01-12 19:00:00,213.04,223.82,336.56,59.33,1953.92,2786.67
2021-01-12 19:00:00,2021-01-12 20:00:00,292.46,367.24,776.42,114.59,3497.19,5047.9
2021-01-12 20:00:00,2021-01-12 21:00:00,298.56,535.09,1080.34,232.09,5078.68,7224.76
2021-01-12 21:00:00,2021-01-12 22:00:00,243.48,687.82,1528.11,319.53,6341.4,9120.34
2021-01-12 22:00:00,2021-01-12 23:00:00,256.56,879.56,2493.19,385.01,7050.53,11064.85
2021-01-12 23:00:00,2021-01-13 00:00:00,247.04,944.76,3066.54,453.44,8068.78,12780.56
2021-01-13 00:00:00,2021-01-13 01:00:00,222.4,958.42,3186.67,543.44,8992.36,13903.29
2021-01-13 01:00:00,2021-01-13 02:00:00,197.05,987.92,3173.54,689.01,9604.87,14652.39
2021-01-13 02:00:00,2021-01-13 03:00:00,140.0,1015.86,3015.59,899.57,9730.32,14801.34
2021-01-13 03:00:00,2021-01-13 04:00:00,128.24,993.39,2591.92,957.77,9420.21,14091.53
2021-01-13 04:00:00,2021-01-13 05:00:00,142.18,1030.59,2340.9,862.64,9238.31,13614.62
2021-01-13 05:00:00,2021-01-13 06:00:00,128.36,1059.91,2366.52,745.03,9236.31,13536.13
2021-01-13 06:00:00,2021-01-13 07:00:00,116.85,1042.02,2858.6,707.54,9332.08,14057.09
2021-01-13 07:00:00,2021-01-13 08:00:00,105.49,1046.77,2926.24,624.77,9410.86,14114.13
2021-01-13 08:00:00,2021-01-13 09:00:00,92.43,1019.48,2673.26,579.22,9114.83,13479.22
2021-01-13 09:00:00,2021-01-13 10:00:00,7.27,716.21,2551.21,476.35,7903.37,11654.41
2021-01-13 10:00:00,2021-01-13 11:00:00,3.16,469.93,2309.08,320.55,6125.02,9227.74
2021-01-13 11:00:00,2021-01-13 12:00:00,2.01,327.57,1734.8,265.66,5556.17,7886.21
2021-01-13 12:00:00,2021-01-13 13:00:00,6.6,292.5,1081.05,275.53,6519.23,8174.91
2021-01-13 13:00:00,2021-01-13 14:00:00,15.58,376.87,825.45,319.44,7158.76,8696.1
2021-01-13 14:00:00,2021-01-13 15:00:00,16.09,531.72,795.98,410.31,8017.32,9771.42
2021-01-13 15:00:00,2021-01-13 16:00:00,42.26,635.95,570.56,542.04,8977.03,10767.84
2021-01-13 16:00:00,2021-01-13 17:00:00,167.72,777.69,441.33,568.78,8994.93,10950.45
2021-01-13 17:00:00,2021-01-13 18:00:00,354.1,886.38,392.49,608.1,8458.73,10699.8
2021-01-13 18:00:00,2021-01-13 19:00:00,649.15,1188.0,783.39,961.23,10185.74,13767.51
2021-01-13 19:00:00,2021-01-13 20:00:00,999.51,1371.69,1165.91,1246.46,11552.15,16335.72
2021-01-13 20:00:00,2021-01-13 21:00:00,1320.02,1374.51,1493.99,1761.85,12012.75,17963.12
2021-01-13 21:00:00,2021-01-13 22:00:00,1589.77,1421.94,1374.37,1995.78,11984.39,18366.25
2021-01-13 22:00:00,2021-01-13 23:00:00,1912.48,1433.72,1402.91,2570.24,12277.73,19597.08
2021-01-13 23:00:00,2021-01-14 00:00:00,2000.74,1432.27,1393.33,2649.77,11888.43,19364.54
2021-01-14 00:00:00,2021-01-14 01:00:00,1957.32,1424.2,1732.38,2654.77,11611.23,19379.9
2021-01-14 01:00:00,2021-01-14 02:00:00,1958.02,1397.68,2493.84,2635.38,11242.4,19727.32
2021-01-14 02:00:00,2021-01-14 03:00:00,2226.55,1375.01,2972.07,2576.74,11161.47,20311.84
2021-01-14 03:00:00,2021-01-14 04:00:00,2656.04,1370.6,3186.19,2463.55,10632.46,20308.84
2021-01-14 04:00:00,2021-01-14 05:00:00,2749.72,1347.37,3167.09,2399.28,10378.88,20042.34
2021-01-14 05:00:00,2021-01-14 06:00:00,2755.61,1268.02,3266.56,2451.52,10931.74,20673.45
2021-01-14 06:00:00,2021-01-14 07:00:00,2867.81,1202.03,2789.23,2332.0,11920.52,21111.59
2021-01-14 07:00:00,2021-01-14 08:00:00,2730.83,1326.79,2957.2,2418.56,13006.3,22439.68
2021-01-14 08:00:00,2021-01-14 09:00:00,2476.8,1362.21,2886.53,2240.27,12848.32,21814.13
2021-01-14 09:00:00,2021-01-14 10:00:00,1669.28,1231.49,2922.75,1551.0,12140.0,19514.52
2021-01-14 10:00:00,2021-01-14 11:00:00,1454.73,1242.33,3011.98,1125.39,11822.02,18656.45
2021-01-14 11:00:00,2021-01-14 12:00:00,1774.95,1234.97,3070.52,1056.43,12023.14,19160.01
2021-01-14 12:00:00,2021-01-14 13:00:00,1866.5,1345.87,3081.9,1419.48,11997.22,19710.97
2021-01-14 13:00:00,2021-01-14 14:00:00,1507.75,1408.87,3064.17,1484.27,11705.91,19170.97
2021-01-14 14:00:00,2021-01-14 15:00:00,1144.29,1442.15,3004.26,1619.47,10575.44,17785.61
2021-01-14 15:00:00,2021-01-14 16:00:00,1039.92,1442.35,2633.3,2156.32,8856.81,16128.7
2021-01-14 16:00:00,2021-01-14 17:00:00,1103.74,1405.38,1721.31,2156.34,7085.76,13472.53
2021-01-14 17:00:00,2021-01-14 18:00:00,905.55,1196.31,1008.35,1698.11,4724.15,9532.47
2021-01-14 18:00:00,2021-01-14 19:00:00,1482.85,1012.96,938.23,2053.4,3662.32,9149.76
2021-01-14 19:00:00,2021-01-14 20:00:00,1958.29,1189.02,894.44,2235.63,3612.16,9889.54
2021-01-14 20:00:00,2021-01-14 21:00:00,2151.62,1303.19,1304.85,2303.17,3202.88,10265.71
2021-01-14 21:00:00,2021-01-14 22:00:00,2245.91,1269.39,2090.14,2194.08,3043.01,10842.53
2021-01-14 22:00:00,2021-01-14 23:00:00,2497.98,1211.2,2483.67,1997.13,3311.99,11501.97
2021-01-14 23:00:00,2021-01-15 00:00:00,2452.11,1217.81,2931.37,1904.37,4065.01,12570.67
2021-01-15 00:00:00,2021-01-15 01:00:00,2479.2,1174.31,3048.68,1517.0,4786.58,13005.77
2021-01-15 01:00:00,2021-01-15 02:00:00,2488.98,1164.54,2749.99,1332.0,5866.96,13602.47
2021-01-15 02:00:00,2021-01-15 03:00:00,2362.19,1189.66,2400.22,1726.39,7219.4,14897.86
2021-01-15 03:00:00,2021-01-15 04:00:00,2125.85,1315.84,2446.14,1776.05,7172.64,14836.52
2021-01-15 04:00:00,2021-01-15 05:00:00,1953.69,1318.66,2758.58,1950.54,7692.19,15673.66
2021-01-15 05:00:00,2021-01-15 06:00:00,1962.3,1387.55,3172.34,1911.38,7626.03,16059.6
2021-01-15 06:00:00,2021-01-15 07:00:00,1912.47,1405.06,3160.62,1775.13,7221.6,15474.88
2021-01-15 07:00:00,2021-01-15 08:00:00,1812.12,1394.87,3152.67,1693.25,6922.47,14975.38
2021-01-15 08:00:00,2021-01-15 09:00:00,1382.6,1358.84,3173.57,1500.88,6747.53,14163.42
2021-01-15 09:00:00,2021-01-15 10:00:00,962.41,1330.72,3146.23,1225.95,5841.11,12506.42
2021-01-15 10:00:00,2021-01-15 11:00:00,1246.29,1423.05,2983.14,1919.62,7295.83,14867.93
2021-01-15 11:00:00,2021-01-15 12:00:00,1800.94,1439.41,2667.37,1773.43,9390.23,17071.38
2021-01-15 12:00:00,2021-01-15 13:00:00,1719.54,1446.9,2715.46,1277.41,9908.39,17067.7
2021-01-15 13:00:00,2021-01-15 14:00:00,1420.93,1448.34,2725.99,1151.4,9719.22,16465.88
2021-01-15 14:00:00,2021-01-15 15:00:00,1327.74,1446.9,2845.65,1174.9,9922.68,16717.87
2021-01-15 15:00:00,2021-01-15 16:00:00,1094.34,1447.23,3139.13,1189.45,9570.84,16440.99
2021-01-15 16:00:00,2021-01-15 17:00:00,1010.87,1437.13,3209.08,1221.04,8831.97,15710.09
2021-01-15 17:00:00,2021-01-15 18:00:00,712.63,1380.82,3148.31,1001.06,6975.61,13218.43
2021-01-15 18:00:00,2021-01-15 19:00:00,455.5,1176.99,2934.95,768.34,6177.95,11513.73
2021-01-15 19:00:00,2021-01-15 20:00:00,329.42,1219.25,2896.85,744.11,6652.44,11842.07
2021-01-15 20:00:00,2021-01-15 21:00:00,411.69,1298.72,2967.9,804.02,7052.04,12534.37
2021-01-15 21:00:00,2021-01-15 22:00:00,499.7,1216.57,2759.26,893.29,7392.68,12761.5
2021-01-15 22:00:00,2021-01-15 23:00:00,552.38,1252.19,2810.92,845.29,7561.36,13022.14
2021-01-15 23:00:00,2021-01-16 00:00:00,752.11,1285.58,2701.61,700.97,7210.03,12650.3
2021-01-16 00:00:00,2021-01-16 01:00:00,745.89,1266.77,2264.67,437.04,6560.25,11274.62
2021-01-16 01:00:00,2021-01-16 02:00:00,674.91,1165.88,1704.81,364.35,5846.97,9756.92
2021-01-16 02:00:00,2021-01-16 03:00:00,769.82,1183.9,1444.95,517.72,5269.95,9186.34
2021-01-16 03:00:00,2021-01-16 04:00:00,788.72,1047.85,1410.89,475.91,4513.5,8236.87
2021-01-16 04:00:00,2021-01-16 05:00:00,858.27,832.03,1663.96,392.11,3872.1,7618.47
2021-01-16 05:00:00,2021-01-16 06:00:00,892.46,699.06,2041.83,356.22,2971.94,6961.51
2021-01-16 06:00:00,2021-01-16 07:00:00,810.32,681.99,2520.61,285.24,2657.99,6956.15
2021-01-16 07:00:00,2021-01-16 08:00:00,633.65,580.32,2214.95,214.26,2361.8,6004.98
2021-01-16 08:00:00,2021-01-16 09:00:00,416.73,439.9,1777.91,134.57,2248.07,5017.18
2021-01-16 09:00:00,2021-01-16 10:00:00,136.03,170.51,1361.04,85.93,2136.24,3889.75
2021-01-16 10:00:00,2021-01-16 11:00:00,24.4,34.07,862.35,86.82,1617.75,2625.39
2021-01-16 11:00:00,2021-01-16 12:00:00,18.16,58.44,500.05,157.64,2093.31,2827.6
2021-01-16 12:00:00,2021-01-16 13:00:00,16.95,142.24,430.27,115.27,2683.16,3387.89
2021-01-16 14:00:00,2021-01-16 15:00:00,,,,,,
2021-01-16 15:00:00,2021-01-16 16:00:00,323.91,23.52,555.73,476.93,2254.19,3634.28
2021-01-16 16:00:00,2021-01-16 17:00:00,723.94,8.07,645.57,631.87,1545.27,3554.72
2021-01-16 17:00:00,2021-01-16 18:00:00,1012.74,6.21,755.06,850.09,1777.62,4401.72
2021-01-16 18:00:00,2021-01-16 19:00:00,1226.1,29.07,772.32,1576.03,2485.26,6088.78
2021-01-16 19:00:00,2021-01-16 20:00:00,1571.91,104.7,626.13,1865.04,3250.51,7418.29
2021-01-16 20:00:00,2021-01-16 21:00:00,1671.12,208.55,533.97,1939.07,3339.29,7692.0
2021-01-16 21:00:00,2021-01-16 22:00:00,1494.65,194.5,316.7,1866.82,3077.16,6949.83
2021-01-16 22:00:00,2021-01-16 23:00:00,1129.27,212.28,416.4,1864.0,2433.65,6055.6
2021-01-16 23:00:00,2021-01-17 00:00:00,977.86,349.7,676.54,1867.92,2261.42,6133.44
2021-01-17 00:00:00,2021-01-17 01:00:00,946.48,578.77,693.8,1878.42,2260.29,6357.76
2021-01-17 01:00:00,2021-01-17 02:00:00,754.5,724.0,569.22,1828.12,2628.13,6503.97
2021-01-17 02:00:00,2021-01-17 03:00:00,648.65,780.79,645.39,1698.69,2875.41,6648.93
2021-01-17 03:00:00,2021-01-17 04:00:00,657.66,756.78,883.47,1731.86,3072.12,7101.89
2021-01-17 04:00:00,2021-01-17 05:00:00,543.83,560.53,1143.23,1539.12,2290.19,6076.9
2021-01-17 05:00:00,2021-01-17 06:00:00,398.69,486.39,1256.53,1594.93,2563.7,6300.24
2021-01-17 06:00:00,2021-01-17 07:00:00,686.89,494.74,1458.8,1276.22,2834.08,6750.73
2021-01-17 07:00:00,2021-01-17 08:00:00,986.44,615.94,1446.96,1031.44,2846.7,6927.48
2021-01-17 08:00:00,2021-01-17 09:00:00,692.02,514.43,1312.56,1113.83,2531.8,6164.64
2021-01-17 09:00:00,2021-01-17 10:00:00,370.51,281.81,924.29,482.26,1697.89,3756.76
2021-01-17 10:00:00,2021-01-17 11:00:00,414.23,225.85,745.19,208.63,1177.5,2771.4
2021-01-17 11:00:00,2021-01-17 12:00:00,492.06,228.76,585.98,166.81,1749.88,3223.49
2021-01-17 12:00:00,2021-01-17 13:00:00,357.34,302.41,421.83,136.29,1296.31,2514.18
2021-01-17 13:00:00,2021-01-17 14:00:00,330.07,234.81,357.65,40.14,636.36,1599.03
2021-01-17 14:00:00,2021-01-17 15:00:00,368.2,192.3,265.47,7.12,349.75,1182.84
2021-01-17 15:00:00,2021-01-17 16:00:00,422.16,169.17,126.14,5.51,229.5,952.48
2021-01-17 16:00:00,2021-01-17 17:00:00,704.35,133.79,141.86,12.81,168.76,1161.57
2021-01-17 17:00:00,2021-01-17 18:00:00,976.56,86.38,241.55,73.86,143.68,1522.03
2021-01-17 18:00:00,2021-01-17 19:00:00,1119.33,52.32,570.75,271.86,403.95,2418.21
2021-01-17 19:00:00,2021-01-17 20:00:00,1183.12,44.34,1390.34,674.1,1007.06,4298.96
2021-01-17 20:00:00,2021-01-17 21:00:00,1267.64,38.58,2411.8,1011.05,2071.13,6800.2
2021-01-17 21:00:00,2021-01-17 22:00:00,1242.05,39.77,3101.24,1391.34,3598.78,9373.18
2021-01-17 22:00:00,2021-01-17 23:00:00,1175.95,87.23,3188.33,1669.69,5561.75,11682.95
2021-01-17 23:00:00,2021-01-18 00:00:00,999.5,209.93,3188.12,1795.65,8475.38,14668.58
2021-01-18 00:00:00,2021-01-18 01:00:00,888.56,377.09,3225.39,2021.81,10752.16,17265.01
2021-01-18 01:00:00,2021-01-18 02:00:00,909.56,639.21,3227.99,2192.16,12140.67,19109.59
2021-01-18 02:00:00,2021-01-18 03:00:00,895.64,814.58,3220.69,2157.34,12785.7,19873.95
2021-01-18 03:00:00,2021-01-18 04:00:00,881.57,1081.83,3221.83,2095.07,12954.92,20235.22
2021-01-18 04:00:00,2021-01-18 05:00:00,958.61,1239.89,3170.92,2135.34,12991.46,20496.22
2021-01-18 05:00:00,2021-01-18 06:00:00,1034.68,1322.46,3100.24,2076.7,12813.81,20347.89
2021-01-18 06:00:00,2021-01-18 07:00:00,1051.84,1350.23,2931.35,1792.07,12451.3,19576.79
2021-01-18 07:00:00,2021-01-18 08:00:00,1171.27,1381.17,2621.63,1657.43,12540.52,19372.02
2021-01-18 08:00:00,2021-01-18 09:00:00,1292.54,1259.44,3130.69,1705.81,12150.65,19539.13
2021-01-18 09:00:00,2021-01-18 10:00:00,1073.42,1115.36,3045.95,1592.13,10291.92,17118.78
2021-01-18 10:00:00,2021-01-18 11:00:00,2051.96,1015.11,3031.58,2024.11,8690.33,16813.09
2021-01-18 11:00:00,2021-01-18 12:00:00,2492.44,1024.69,3054.74,2438.79,7627.87,16638.53
2021-01-18 12:00:00,2021-01-18 13:00:00,2473.62,1088.38,3026.43,2503.45,6674.6,15766.48
2021-01-18 13:00:00,2021-01-18 14:00:00,2459.57,1055.89,3126.97,2484.59,5261.48,14388.5
2021-01-18 14:00:00,2021-01-18 15:00:00,2533.83,980.69,3101.93,2287.13,4303.66,13207.24
2021-01-18 15:00:00,2021-01-18 16:00:00,2648.89,815.42,3134.3,2171.07,4070.29,12839.97
2021-01-18 16:00:00,2021-01-18 17:00:00,2611.53,557.35,3100.1,2098.29,4905.37,13272.64
2021-01-18 17:00:00,2021-01-18 18:00:00,2672.08,448.42,3010.98,2042.85,6936.56,15110.89
2021-01-18 18:00:00,2021-01-18 19:00:00,2692.16,808.52,2849.19,2321.48,9731.43,18402.78
2021-01-18 19:00:00,2021-01-18 20:00:00,2676.55,921.55,3039.17,2515.72,11104.05,20257.04
2021-01-18 20:00:00,2021-01-18 21:00:00,2654.83,944.75,3138.46,2497.71,11470.2,20705.95
2021-01-18 21:00:00,2021-01-18 22:00:00,2606.25,731.72,3133.15,2372.88,11804.27,20648.27
2021-01-18 22:00:00,2021-01-18 23:00:00,2435.52,591.67,2995.19,2465.15,12043.92,20531.45
2021-01-18 23:00:00,2021-01-19 00:00:00,2347.25,624.72,3012.36,2562.56,11556.48,20103.37
2021-01-19 00:00:00,2021-01-19 01:00:00,2212.37,602.89,2971.42,2539.35,10801.13,19127.16
2021-01-19 01:00:00,2021-01-19 02:00:00,2088.06,609.34,2896.4,2486.87,10513.69,18594.36
2021-01-19 02:00:00,2021-01-19 03:00:00,2063.5,682.69,2612.04,2373.42,10404.39,18136.04
2021-01-19 03:00:00,2021-01-19 04:00:00,2021.61,694.73,2375.26,2312.05,10469.73,17873.38
2021-01-19 04:00:00,2021-01-19 05:00:00,1990.63,812.65,2495.44,2397.66,10336.75,18033.13
2021-01-19 05:00:00,2021-01-19 06:00:00,2050.82,830.47,2743.88,2442.07,10805.76,18873.0
2021-01-19 06:00:00,2021-01-19 07:00:00,2298.1,832.23,2774.89,2371.42,10479.2,18755.84
2021-01-19 07:00:00,2021-01-19 08:00:00,2438.11,989.53,2734.58,2320.33,9756.49,18239.04
2021-01-19 08:00:00,2021-01-19 09:00:00,2289.3,1024.15,2479.33,2174.23,9451.54,17418.55
2021-01-19 09:00:00,2021-01-19 10:00:00,2579.94,943.48,2428.23,2375.23,10048.71,18375.59
2021-01-19 10:00:00,2021-01-19 11:00:00,2766.13,1020.33,2848.3,2356.78,10662.77,19654.31
2021-01-19 11:00:00,2021-01-19 12:00:00,2895.07,1000.21,2859.69,2129.54,11130.69,20015.2
2021-01-19 12:00:00,2021-01-19 13:00:00,2946.5,996.75,2834.39,2132.37,11340.59,20250.6
2021-01-19 13:00:00,2021-01-19 14:00:00,2955.67,999.16,2410.54,2132.84,11402.64,19900.85
2021-01-19 15:00:00,2021-01-19 16:00:00,2650.56,1004.59,1436.42,2579.68,11675.23,19346.48
2021-01-19 16:00:00,2021-01-19 17:00:00,2434.42,990.26,937.03,2584.61,11049.22,17995.54
2021-01-19 17:00:00,2021-01-19 18:00:00,2231.28,905.6,451.74,2542.12,10020.12,16150.86
2021-01-19 18:00:00,2021-01-19 19:00:00,2315.51,948.35,147.35,2469.24,7953.4,13833.85
2021-01-19 19:00:00,2021-01-19 20:00:00,2093.68,893.95,45.0,2354.36,6389.61,11776.6
2021-01-19 20:00:00,2021-01-19 21:00:00,1681.2,761.98,40.2,2332.12,5178.83,9994.33
2021-01-19 21:00:00,2021-01-19 22:00:00,1283.33,728.23,43.45,2131.82,3925.91,8112.74
2021-01-19 22:00:00,2021-01-19 23:00:00,1101.28,721.55,108.04,1946.41,2928.07,6805.35
2021-01-19 23:00:00,2021-01-20 00:00:00,1220.45,589.65,145.39,1487.56,2036.67,5479.72
2021-01-20 00:00:00,2021-01-20 01:00:00,1299.59,357.97,253.7,1047.66,928.93,3887.85
2021-01-20 01:00:00,2021-01-20 02:00:00,1350.04,325.3,417.36,783.66,453.24,3329.6
2021-01-20 02:00:00,2021-01-20 03:00:00,1288.71,229.63,915.2,663.6,228.64,3325.78
2021-01-20 03:00:00,2021-01-20 04:00:00,965.9,145.94,1088.24,523.41,167.61,2891.1
2021-01-20 04:00:00,2021-01-20 05:00:00,867.42,142.62,1295.32,453.73,192.11,2951.2
2021-01-20 05:00:00,2021-01-20 06:00:00,883.56,148.7,1416.64,767.0,210.24,3426.14
2021-01-20 06:00:00,2021-01-20 07:00:00,842.7,104.77,1592.74,768.72,220.31,3529.24
2021-01-20 07:00:00,2021-01-20 08:00:00,870.55,65.55,1851.06,832.76,362.54,3982.46
2021-01-20 08:00:00,2021-01-20 09:00:00,559.27,87.93,2154.09,895.42,368.11,4064.82
2021-01-20 09:00:00,2021-01-20 10:00:00,245.28,35.44,2523.35,572.63,509.96,3886.66
2021-01-20 10:00:00,2021-01-20 11:00:00,194.2,22.97,2815.69,484.36,1064.21,4581.43
2021-01-20 11:00:00,2021-01-20 12:00:00,140.98,17.63,2793.48,730.03,1569.54,5251.66
2021-01-20 12:00:00,2021-01-20 13:00:00,152.13,6.72,2826.53,884.87,1864.61,5734.86
2021-01-20 13:00:00,2021-01-20 14:00:00,286.27,26.92,2831.81,872.76,1894.07,5911.83
2021-01-20 14:00:00,2021-01-20 15:00:00,472.89,91.06,2804.74,680.72,1810.11,5859.52
2021-01-20 15:00:00,2021-01-20 16:00:00,479.64,63.65,2803.41,516.63,1796.45,5659.78
2021-01-20 16:00:00,2021-01-20 17:00:00,381.57,47.52,2794.52,339.75,1705.88,5269.24
2021-01-20 17:00:00,2021-01-20 18:00:00,277.49,42.18,2961.8,174.97,2065.55,5521.99
2021-01-20 18:00:00,2021-01-20 19:00:00,253.83,157.12,3143.91,162.79,3387.97,7105.62
2021-01-20 19:00:00,2021-01-20 20:00:00,290.65,333.29,3138.35,287.25,6151.09,10200.63
2021-01-20 20:00:00,2021-01-20 21:00:00,242.04,530.53,3151.32,311.63,7720.63,11956.15
2021-01-20 21:00:00,2021-01-20 22:00:00,171.62,758.63,3177.88,337.0,7850.86,12295.99
2021-01-20 22:00:00,2021-01-20 23:00:00,208.39,837.97,3171.62,410.57,8039.92,12668.47
2021-01-20 23:00:00,2021-01-21 00:00:00,234.59,901.01,3174.95,566.16,8152.79,13029.5
2021-01-21 00:00:00,2021-01-21 01:00:00,243.76,989.64,3168.97,589.47,8411.73,13403.57
2021-01-21 01:00:00,2021-01-21 02:00:00,189.05,931.1,3113.38,583.89,8812.24,13629.66
2021-01-21 02:00:00,2021-01-21 03:00:00,92.15,892.48,3174.56,592.17,8786.66,13538.02
2021-01-21 03:00:00,2021-01-21 04:00:00,38.17,979.21,3188.49,578.36,8786.24,13570.47
2021-01-21 04:00:00,2021-01-21 05:00:00,17.03,1066.24,3200.27,533.5,8877.04,13694.08
2021-01-21 05:00:00,2021-01-21 06:00:00,3.07,956.2,3144.08,480.91,8436.78,13021.04
2021-01-21 06:00:00,2021-01-21 07:00:00,1.2,893.69,2947.08,305.14,7909.84,12056.95
2021-01-21 07:00:00,2021-01-21 08:00:00,6.46,843.06,2314.58,236.72,7045.33,10446.15
2021-01-21 08:00:00,2021-01-21 09:00:00,10.61,718.76,1792.18,171.18,5897.98,8590.71
2021-01-21 09:00:00,2021-01-21 10:00:00,5.08,563.89,1533.11,127.55,5241.86,7471.49
2021-01-21 10:00:00,2021-01-21 11:00:00,0.0,490.7,960.21,210.19,3939.78,5600.88
2021-01-21 11:00:00,2021-01-21 12:00:00,0.0,418.79,827.95,180.11,2986.31,4413.16
2021-01-21 12:00:00,2021-01-21 13:00:00,0.0,382.54,489.75,144.19,2338.55,3355.03
2021-01-21 13:00:00,2021-01-21 14:00:00,0.27,343.78,236.02,112.8,2002.5,2695.37
2021-01-21 14:00:00,2021-01-21 15:00:00,3.84,352.71,211.11,94.85,1751.23,2413.74
2021-01-21 15:00:00,2021-01-21 16:00:00,1.56,342.47,334.92,109.12,2320.3,3108.37
2021-01-21 16:00:00,2021-01-21 17:00:00,3.09,191.08,467.98,207.71,2826.07,3695.93
2021-01-21 17:00:00,2021-01-21 18:00:00,17.66,152.35,601.34,211.18,2582.32,3564.85
2021-01-21 18:00:00,2021-01-21 19:00:00,9.79,124.37,705.79,129.34,3029.45,3998.74
2021-01-21 19:00:00,2021-01-21 20:00:00,4.33,164.62,561.18,227.25,3726.38,4683.76
2021-01-21 20:00:00,2021-01-21 21:00:00,14.85,212.34,542.91,244.49,4673.34,5687.93
2021-01-21 21:00:00,2021-01-21 22:00:00,9.59,176.84,805.45,283.68,4383.4,5658.96
2021-01-21 22:00:00,2021-01-21 23:00:00,3.94,296.87,1021.9,313.69,4841.32,6477.72
2021-01-21 23:00:00,2021-01-22 00:00:00,9.33,354.61,1290.33,292.91,5615.41,7562.59
2021-01-22 00:00:00,2021-01-22 01:00:00,9.34,493.27,1536.16,442.17,6189.11,8670.05
2021-01-22 01:00:00,2021-01-22 02:00:00,13.16,543.45,1310.03,531.74,5553.98,7952.36
2021-01-22 02:00:00,2021-01-22 03:00:00,16.58,489.6,1258.53,425.43,4484.15,6674.29
2021-01-22 03:00:00,2021-01-22 04:00:00,41.48,465.58,1231.55,393.54,3959.43,6091.58
2021-01-22 04:00:00,2021-01-22 05:00:00,130.11,483.97,1071.97,470.0,3777.86,5933.91
2021-01-22 05:00:00,2021-01-22 06:00:00,405.5,419.08,1072.83,557.26,3766.46,6221.13
2021-01-22 06:00:00,2021-01-22 07:00:00,495.08,429.33,1005.4,511.39,3690.39,6131.59
2021-01-22 07:00:00,2021-01-22 08:00:00,340.77,391.45,1073.77,567.32,3992.28,6365.59
2021-01-22 08:00:00,2021-01-22 09:00:00,293.06,192.47,858.67,666.49,3769.98,5780.67
2021-01-22 09:00:00,2021-01-22 10:00:00,235.93,134.1,442.11,419.53,2779.19,4010.86
2021-01-22 10:00:00,2021-01-22 11:00:00,112.75,116.75,254.09,375.83,1931.36,2790.78
2021-01-22 11:00:00,2021-01-22 12:00:00,21.42,85.78,119.53,350.5,1497.23,2074.46
2021-01-22 12:00:00,2021-01-22 13:00:00,24.36,72.47,20.39,257.13,1026.64,1400.99
2021-01-22 13:00:00,2021-01-22 14:00:00,34.91,63.4,4.79,179.33,733.31,1015.74
2021-01-22 14:00:00,2021-01-22 15:00:00,21.02,76.68,7.7,187.2,676.19,968.79
2021-01-22 15:00:00,2021-01-22 16:00:00,19.74,102.48,28.41,219.18,614.87,984.68
2021-01-22 16:00:00,2021-01-22 17:00:00,80.07,103.81,79.36,204.04,628.02,1095.3
