timestamp_begin_et,timestamp_end_et,MIDATL,RFC,RTO,SOUTH,WEST,OTHER,System Total
2021-01-11 18:00:00,2021-01-11 19:00:00,272.468,4879.61,5007.146,127.536,4607.142,,14893.902
2021-01-11 19:00:00,2021-01-11 20:00:00,364.547,5306.074,5424.831,118.757,4941.527,,16155.736
2021-01-11 20:00:00,2021-01-11 21:00:00,370.332,5295.042,5414.833,119.791,4924.71,,16124.708
2021-01-11 21:00:00,2021-01-11 22:00:00,354.745,5564.123,5667.345,103.222,5209.378,,16898.813
2021-01-11 22:00:00,2021-01-11 23:00:00,388.491,5608.784,5701.69,92.906,5220.293,,17012.164
2021-01-11 23:00:00,2021-01-12 00:00:00,455.12,5809.092,5882.372,73.28,5353.972,,17573.836
2021-01-12 00:00:00,2021-01-12 01:00:00,517.484,5931.625,5992.924,61.299,5414.141,,17917.473
2021-01-12 01:00:00,2021-01-12 02:00:00,498.108,6290.606,6357.062,66.456,5792.498,,19004.730
2021-01-12 02:00:00,2021-01-12 03:00:00,467.943,6423.136,6500.895,77.759,5955.193,,19424.926
2021-01-12 03:00:00,2021-01-12 04:00:00,388.911,6207.192,6279.654,72.462,5818.281,,18766.500
2021-01-12 04:00:00,2021-01-12 05:00:00,357.212,5931.848,5999.529,67.681,5574.636,,17930.906
2021-01-12 05:00:00,2021-01-12 06:00:00,309.784,5986.028,6057.01,70.982,5676.244,,18100.048
2021-01-12 06:00:00,2021-01-12 07:00:00,331.669,5919.551,5988.31,68.759,5587.882,,17896.171
2021-01-12 07:00:00,2021-01-12 08:00:00,371.304,5695.811,5774.485,78.674,5324.507,,17244.781
2021-01-12 08:00:00,2021-01-12 09:00:00,315.54,5490.226,5581.486,91.26,5174.686,,16653.198
2021-01-12 09:00:00,2021-01-12 10:00:00,245.351,5041.558,5105.234,63.676,4796.207,,15252.026
2021-01-12 10:00:00,2021-01-12 11:00:00,210.264,4167.544,4190.918,23.374,3957.28,,12549.38
2021-01-12 11:00:00,2021-01-12 12:00:00,171.273,3112.885,3140.68,27.795,2941.612,,9394.245
2021-01-12 12:00:00,2021-01-12 13:00:00,160.308,2547.568,2607.973,60.405,2387.26,,7763.514
2021-01-12 13:00:00,2021-01-12 14:00:00,145.997,2688.818,2729.52,40.702,2542.821,,8147.858
2021-01-12 14:00:00,2021-01-12 15:00:00,167.225,2716.515,2759.479,42.964,2549.29,,8235.473
2021-01-12 15:00:00,2021-01-12 16:00:00,205.62,2957.881,3013.073,55.192,2752.261,,8984.027
2021-01-12 16:00:00,2021-01-12 17:00:00,206.349,3191.115,3256.764,65.649,2984.766,,9704.643
2021-01-12 17:00:00,2021-01-12 18:00:00,180.263,3423.174,3496.389,73.215,3242.911,,10415.952
2021-01-12 18:00:00,2021-01-12 19:00:00,198.309,3817.376,3892.439,75.063,3619.067,,11602.254
2021-01-12 19:00:00,2021-01-12 20:00:00,217.159,4128.202,4205.737,77.535,3911.043,,12539.676
2021-01-12 20:00:00,2021-01-12 21:00:00,252.858,4591.27,4669.633,78.363,4338.412,,13930.536
2021-01-12 21:00:00,2021-01-12 22:00:00,296.125,5204.919,5289.39,84.471,4908.794,,15783.699
2021-01-12 22:00:00,2021-01-12 23:00:00,362.356,5712.839,5799.203,86.364,5350.483,,17311.245
2021-01-12 23:00:00,2021-01-13 00:00:00,363.229,6197.576,6280.158,82.582,5834.347,,18757.892
2021-01-13 00:00:00,2021-01-13 01:00:00,351.615,6514.872,6599.53,84.658,6163.257,,19713.932
2021-01-13 01:00:00,2021-01-13 02:00:00,383.065,6722.193,6809.074,86.881,6339.128,,20340.341
2021-01-13 02:00:00,2021-01-13 03:00:00,357.808,6760.205,6851.716,91.511,6402.397,,20463.637
2021-01-13 03:00:00,2021-01-13 04:00:00,270.768,6403.507,6505.562,102.055,6132.739,,19414.631
2021-01-13 04:00:00,2021-01-13 05:00:00,237.382,6330.298,6432.096,101.798,6092.916,,19194.490
2021-01-13 05:00:00,2021-01-13 06:00:00,251.998,6149.222,6264.322,115.1,5897.224,,18677.866
2021-01-13 06:00:00,2021-01-13 07:00:00,276.909,6329.033,6417.486,88.453,6052.124,,19164.005
2021-01-13 07:00:00,2021-01-13 08:00:00,319.238,6472.038,6533.971,61.933,6152.8,,19539.98
2021-01-13 08:00:00,2021-01-13 09:00:00,282.948,6175.729,6228.504,52.775,5892.781,,18632.737
2021-01-13 09:00:00,2021-01-13 10:00:00,259.78,5461.728,5518.382,56.654,5201.948,,16498.492
2021-01-13 10:00:00,2021-01-13 11:00:00,343.331,4652.297,4705.945,53.648,4308.966,,14064.187
2021-01-13 11:00:00,2021-01-13 12:00:00,439.556,4311.131,4354.639,43.508,3871.575,,13020.409
2021-01-13 12:00:00,2021-01-13 13:00:00,433.057,4045.084,4097.193,52.109,3612.027,,12239.470
2021-01-13 13:00:00,2021-01-13 14:00:00,392.784,3609.641,3668.704,59.063,3216.857,,10947.049
2021-01-13 14:00:00,2021-01-13 15:00:00,360.299,3389.185,3434.386,45.201,3028.886,,10257.957
2021-01-13 15:00:00,2021-01-13 16:00:00,298.726,3553.487,3587.833,34.346,3254.761,,10729.153
2021-01-13 16:00:00,2021-01-13 17:00:00,298.857,4022.712,4058.103,35.391,3723.855,,12138.918
2021-01-13 17:00:00,2021-01-13 18:00:00,402.145,4845.853,4905.22,59.367,4443.708,,14656.293
2021-01-13 18:00:00,2021-01-13 19:00:00,478.006,5657.619,5784.479,126.86,5179.613,,17226.577
2021-01-13 19:00:00,2021-01-13 20:00:00,518.503,6055.908,6208.135,152.227,5537.405,,18472.178
2021-01-13 20:00:00,2021-01-13 21:00:00,539.369,6326.694,6436.912,110.218,5787.325,,19200.518
2021-01-13 21:00:00,2021-01-13 22:00:00,583.521,6512.939,6626.141,113.202,5929.418,,19765.221
2021-01-13 22:00:00,2021-01-13 23:00:00,550.783,6119.119,6227.59,108.471,5568.336,,18574.299
2021-01-13 23:00:00,2021-01-14 00:00:00,491.298,6052.584,6169.579,116.995,5561.286,,18391.742
2021-01-14 00:00:00,2021-01-14 01:00:00,518.701,6022.843,6135.927,113.084,5504.142,,18294.697
2021-01-14 01:00:00,2021-01-14 02:00:00,507.886,5779.595,5898.891,119.296,5271.709,,17577.377
2021-01-14 02:00:00,2021-01-14 03:00:00,450.638,5400.023,5487.982,87.959,4949.385,,16375.987
2021-01-14 03:00:00,2021-01-14 04:00:00,435.986,5376.252,5479.775,103.523,4940.266,,16335.802
2021-01-14 04:00:00,2021-01-14 05:00:00,418.674,5301.493,5428.995,127.502,4882.819,,16159.483
2021-01-14 05:00:00,2021-01-14 06:00:00,332.928,4797.295,4951.401,154.106,4464.367,,14700.097
2021-01-14 06:00:00,2021-01-14 07:00:00,259.78,4048.113,4184.772,136.659,3788.333,,12417.657
2021-01-14 07:00:00,2021-01-14 08:00:00,198.63,4004.004,4110.414,106.41,3805.374,,12224.832
2021-01-14 08:00:00,2021-01-14 09:00:00,147.568,4258.941,4332.178,73.237,4111.373,,12923.297
2021-01-14 09:00:00,2021-01-14 10:00:00,117.953,4100.84,4172.474,71.634,3982.887,,12445.788
2021-01-14 10:00:00,2021-01-14 11:00:00,85.786,3619.221,3649.723,30.502,3533.435,,10918.667
2021-01-14 11:00:00,2021-01-14 12:00:00,30.774,3088.549,3111.589,23.04,3057.775,,9311.727
2021-01-14 12:00:00,2021-01-14 13:00:00,20.81,2474.203,2492.745,18.542,2453.393,,7459.693
2021-01-14 13:00:00,2021-01-14 14:00:00,12.978,2327.788,2346.21,18.422,2314.81,,7020.208
2021-01-14 14:00:00,2021-01-14 15:00:00,2.774,2851.02,2855.735,4.715,2848.246,,8562.49
2021-01-14 15:00:00,2021-01-14 16:00:00,-3.484,3891.573,3891.248,-0.325,3895.057,,11674.069
2021-01-14 16:00:00,2021-01-14 17:00:00,-3.497,4307.549,4307.108,-0.441,4311.046,,12921.765
2021-01-14 17:00:00,2021-01-14 18:00:00,-3.735,4529.43,4530.427,0.997,4533.165,,13590.284
2021-01-14 18:00:00,2021-01-14 19:00:00,11.377,4697.95,4704.292,6.342,4686.573,,14106.534
2021-01-14 19:00:00,2021-01-14 20:00:00,56.571,4853.202,4860.164,6.962,4796.631,,14573.530
2021-01-14 20:00:00,2021-01-14 21:00:00,118.845,5239.807,5260.44,20.633,5120.962,,15760.687
2021-01-14 21:00:00,2021-01-14 22:00:00,173.601,5331.247,5367.707,36.46,5157.646,,16066.661
2021-01-14 22:00:00,2021-01-14 23:00:00,259.916,5256.45,5293.898,37.448,4996.534,,15844.246
2021-01-14 23:00:00,2021-01-15 00:00:00,318.841,5038.47,5076.198,37.728,4719.629,,15190.866
2021-01-15 00:00:00,2021-01-15 01:00:00,339.434,4368.949,4411.313,42.364,4029.515,,13191.575
2021-01-15 01:00:00,2021-01-15 02:00:00,408.368,4101.769,4133.569,31.8,3693.401,,12368.907
2021-01-15 02:00:00,2021-01-15 03:00:00,481.774,4063.024,4086.558,23.534,3581.25,,12236.14
2021-01-15 03:00:00,2021-01-15 04:00:00,522.218,3658.455,3670.026,11.571,3136.237,,10998.507
2021-01-15 04:00:00,2021-01-15 05:00:00,538.906,3433.608,3470.021,36.413,2894.702,,10373.650
2021-01-15 05:00:00,2021-01-15 06:00:00,634.769,3212.041,3257.176,45.135,2577.272,,9726.393
2021-01-15 06:00:00,2021-01-15 07:00:00,650.052,2961.042,3042.785,81.743,2310.99,,9046.612
2021-01-15 07:00:00,2021-01-15 08:00:00,713.959,3605.602,3723.517,117.915,2891.643,,11052.636
2021-01-15 08:00:00,2021-01-15 09:00:00,806.171,3841.927,3987.518,145.591,3035.756,,11816.963
2021-01-15 09:00:00,2021-01-15 10:00:00,874.136,3679.178,3783.043,103.865,2805.042,,11245.264
2021-01-15 10:00:00,2021-01-15 11:00:00,862.003,3487.63,3569.592,81.962,2625.627,,10626.814
2021-01-15 11:00:00,2021-01-15 12:00:00,883.029,3647.138,3752.276,105.138,2764.109,,11151.690
2021-01-15 12:00:00,2021-01-15 13:00:00,958.46,3705.956,3900.918,194.962,2747.496,,11507.792
2021-01-15 13:00:00,2021-01-15 14:00:00,949.745,3365.171,3580.922,215.751,2415.426,,10527.015
2021-01-15 14:00:00,2021-01-15 15:00:00,908.015,2881.023,3062.523,181.5,1973.008,,9006.069
2021-01-15 15:00:00,2021-01-15 16:00:00,760.853,1861.782,1963.768,101.986,1100.929,,5789.318
2021-01-15 16:00:00,2021-01-15 17:00:00,540.316,1539.807,1673.501,133.694,999.491,,4886.809
2021-01-15 17:00:00,2021-01-15 18:00:00,440.959,923.037,1005.974,82.937,482.078,,2934.985
2021-01-15 18:00:00,2021-01-15 19:00:00,404.297,782.528,834.726,52.198,378.231,,2451.980
2021-01-15 19:00:00,2021-01-15 20:00:00,388.058,752.094,817.221,65.127,364.036,,2386.536
2021-01-15 20:00:00,2021-01-15 21:00:00,393.632,707.45,814.235,106.785,313.818,,2335.92
2021-01-15 21:00:00,2021-01-15 22:00:00,393.021,677.892,781.975,104.083,284.871,,2241.842
2021-01-15 22:00:00,2021-01-15 23:00:00,319.013,588.822,704.743,115.921,269.809,,1998.308
2021-01-15 23:00:00,2021-01-16 00:00:00,255.133,558.637,751.109,192.472,303.504,,2060.855
2021-01-16 00:00:00,2021-01-16 01:00:00,292.933,774.611,917.172,142.561,481.678,,2608.955
2021-01-16 01:00:00,2021-01-16 02:00:00,279.295,845.624,897.702,52.078,566.329,,2641.028
2021-01-16 02:00:00,2021-01-16 03:00:00,188.772,684.628,697.756,13.128,495.856,,2080.140
2021-01-16 03:00:00,2021-01-16 04:00:00,173.134,1039.776,1059.93,20.154,866.642,,3159.636
2021-01-16 04:00:00,2021-01-16 05:00:00,198.652,1654.136,1696.034,41.898,1455.484,,5046.204
2021-01-16 05:00:00,2021-01-16 06:00:00,178.546,2042.072,2094.882,52.81,1863.526,,6231.836
2021-01-16 06:00:00,2021-01-16 07:00:00,181.979,2262.063,2310.967,48.904,2080.084,,6883.997
2021-01-16 07:00:00,2021-01-16 08:00:00,193.671,2439.56,2458.781,19.221,2245.889,,7357.122
2021-01-16 08:00:00,2021-01-16 09:00:00,151.062,3006.266,3016.35,10.084,2855.204,,9038.966
2021-01-16 09:00:00,2021-01-16 10:00:00,138.515,3178.216,3197.104,18.888,3039.701,,9572.424
2021-01-16 10:00:00,2021-01-16 11:00:00,123.823,3288.996,3312.267,23.271,3165.173,,9913.530
2021-01-16 11:00:00,2021-01-16 12:00:00,140.757,3623.446,3720.394,96.948,3482.689,,11064.234
2021-01-16 12:00:00,2021-01-16 13:00:00,173.422,3737.353,3934.612,197.259,3563.931,,11606.577
2021-01-16 13:00:00,2021-01-16 14:00:00,178.744,4242.436,4488.633,246.197,4063.692,,13219.702
2021-01-16 14:00:00,2021-01-16 15:00:00,271.574,4763.262,5057.011,293.749,4491.688,,14877.284
2021-01-16 15:00:00,2021-01-16 16:00:00,409.798,5129.989,5429.303,299.314,4720.191,,15988.595
2021-01-16 16:00:00,2021-01-16 17:00:00,426.254,5287.577,5593.617,306.04,4861.323,,16474.811
2021-01-16 17:00:00,2021-01-16 18:00:00,489.615,5303.537,5602.775,299.238,4813.922,,16509.087
2021-01-16 18:00:00,2021-01-16 19:00:00,558.63,4994.061,5264.331,270.27,4435.431,,15522.723
2021-01-16 19:00:00,2021-01-16 20:00:00,594.581,4837.027,5064.219,227.192,4242.446,,14965.465
2021-01-16 20:00:00,2021-01-16 21:00:00,637.906,4710.547,4925.152,214.605,4072.641,,14560.851
2021-01-16 21:00:00,2021-01-16 22:00:00,703.764,4768.535,5017.177,248.642,4064.771,,14802.889
2021-01-16 22:00:00,2021-01-16 23:00:00,759.907,4957.26,5238.857,281.597,4197.353,,15434.974
2021-01-16 23:00:00,2021-01-17 00:00:00,804.576,4517.063,4802.5,285.437,3712.487,,14122.063
2021-01-17 00:00:00,2021-01-17 01:00:00,850.322,4022.639,4306.292,283.653,3172.317,,12635.223
2021-01-17 01:00:00,2021-01-17 02:00:00,876.827,3719.072,3972.005,252.933,2842.245,,11663.082
2021-01-17 02:00:00,2021-01-17 03:00:00,901.068,3747.27,3976.562,229.292,2846.202,,11700.394
2021-01-17 03:00:00,2021-01-17 04:00:00,832.248,3423.115,3654.074,230.959,2590.867,,10731.263
2021-01-17 04:00:00,2021-01-17 05:00:00,780.419,3148.287,3393.103,244.816,2367.868,,9934.493
2021-01-17 05:00:00,2021-01-17 06:00:00,753.626,2818.841,3040.967,222.126,2065.215,,8900.775
2021-01-17 06:00:00,2021-01-17 07:00:00,763.05,2724.766,2942.379,217.613,1961.716,,8609.524
2021-01-17 07:00:00,2021-01-17 08:00:00,768.869,2437.846,2653.613,215.767,1668.977,,7745.072
2021-01-17 08:00:00,2021-01-17 09:00:00,717.275,2129.068,2341.596,212.528,1411.793,,6812.260
2021-01-17 09:00:00,2021-01-17 10:00:00,690.793,2088.417,2252.602,164.185,1397.624,,6593.621
2021-01-17 10:00:00,2021-01-17 11:00:00,689.033,2223.51,2363.65,140.14,1534.477,,6950.81
2021-01-17 11:00:00,2021-01-17 12:00:00,638.286,2113.386,2243.607,130.221,1475.1,,6600.6
2021-01-17 12:00:00,2021-01-17 13:00:00,573.15,2005.201,2137.985,132.784,1432.051,,6281.171
2021-01-17 13:00:00,2021-01-17 14:00:00,513.053,2286.375,2409.278,122.903,1773.322,,7104.931
2021-01-17 14:00:00,2021-01-17 15:00:00,404.771,2315.871,2418.283,102.412,1911.1,,7152.437
2021-01-17 15:00:00,2021-01-17 16:00:00,352.451,2268.462,2334.714,66.252,1916.011,,6937.890
2021-01-17 16:00:00,2021-01-17 17:00:00,303.956,2131.608,2205.729,74.121,1827.652,,6543.066
2021-01-17 17:00:00,2021-01-17 18:00:00,233.166,2080.835,2131.936,51.101,1847.669,,6344.707
2021-01-17 18:00:00,2021-01-17 19:00:00,223.317,2291.646,2332.049,40.403,2068.329,,6955.744
2021-01-17 19:00:00,2021-01-17 20:00:00,255.737,2642.843,2721.569,78.726,2387.106,,8085.981
2021-01-17 20:00:00,2021-01-17 21:00:00,248.549,2914.551,3082.151,167.6,2666.002,,9078.853
2021-01-17 21:00:00,2021-01-17 22:00:00,283.147,2705.45,2876.971,171.521,2422.303,,8459.392
2021-01-17 22:00:00,2021-01-17 23:00:00,300.306,2897.814,3049.124,151.31,2597.508,,8996.062
2021-01-17 23:00:00,2021-01-18 00:00:00,292.187,2846.236,3016.514,170.278,2554.049,,8879.264
2021-01-18 00:00:00,2021-01-18 01:00:00,328.868,2822.229,3013.835,191.606,2493.361,,8849.899
2021-01-18 01:00:00,2021-01-18 02:00:00,376.172,2703.797,2890.691,186.894,2327.625,,8485.179
2021-01-18 02:00:00,2021-01-18 03:00:00,346.516,2326.943,2484.414,157.471,1980.427,,7295.771
2021-01-18 03:00:00,2021-01-18 04:00:00,392.236,1942.913,2125.396,182.483,1550.677,,6193.705
2021-01-18 04:00:00,2021-01-18 05:00:00,338.55,1854.67,2076.313,221.643,1516.12,,6007.296
2021-01-18 05:00:00,2021-01-18 06:00:00,307.779,1856.604,2069.338,212.734,1548.825,,5995.280
2021-01-18 06:00:00,2021-01-18 07:00:00,287.861,1952.259,2124.532,172.273,1664.398,,6201.323
2021-01-18 07:00:00,2021-01-18 08:00:00,315.44,2046.405,2237.694,191.289,1730.965,,6521.793
2021-01-18 08:00:00,2021-01-18 09:00:00,375.538,1971.094,2157.369,186.275,1595.556,,6285.832
2021-01-18 09:00:00,2021-01-18 10:00:00,385.151,2123.497,2291.164,167.667,1738.346,,6705.825
2021-01-18 10:00:00,2021-01-18 11:00:00,384.422,2255.731,2409.582,153.851,1871.309,,7074.895
2021-01-18 11:00:00,2021-01-18 12:00:00,416.663,2542.747,2732.774,190.027,2126.084,,8008.295
2021-01-18 12:00:00,2021-01-18 13:00:00,448.993,2944.741,3229.981,285.24,2495.748,,9404.703
2021-01-18 13:00:00,2021-01-18 14:00:00,474.755,3253.915,3554.428,300.513,2779.16,,10362.771
2021-01-18 14:00:00,2021-01-18 15:00:00,446.71,3675.291,3982.516,307.225,3228.581,,11640.323
2021-01-18 15:00:00,2021-01-18 16:00:00,428.185,3595.451,3886.416,290.965,3167.266,,11368.283
2021-01-18 16:00:00,2021-01-18 17:00:00,419.024,3268.286,3527.681,259.395,2849.262,,10323.648
2021-01-18 17:00:00,2021-01-18 18:00:00,408.975,2706.326,2961.531,255.205,2297.351,,8629.388
2021-01-18 18:00:00,2021-01-18 19:00:00,401.207,2607.747,2828.319,220.572,2206.54,,8264.385
2021-01-18 19:00:00,2021-01-18 20:00:00,419.877,2396.371,2570.732,174.361,1976.494,,7537.835
2021-01-18 20:00:00,2021-01-18 21:00:00,476.865,2745.723,2906.038,160.315,2268.858,,8557.799
2021-01-18 21:00:00,2021-01-18 22:00:00,514.895,3226.997,3367.992,140.995,2712.102,,9962.981
2021-01-18 22:00:00,2021-01-18 23:00:00,602.767,3523.652,3662.297,138.645,2920.885,,10848.246
2021-01-18 23:00:00,2021-01-19 00:00:00,590.471,3706.443,3882.371,175.928,3115.972,,11471.185
2021-01-19 00:00:00,2021-01-19 01:00:00,476.118,3885.271,4123.342,238.071,3409.153,,12131.955
2021-01-19 01:00:00,2021-01-19 02:00:00,523.706,3885.672,4138.186,252.514,3361.966,,12162.044
2021-01-19 02:00:00,2021-01-19 03:00:00,565.407,3827.616,4037.21,209.594,3262.209,,11902.036
2021-01-19 03:00:00,2021-01-19 04:00:00,639.971,3575.912,3764.44,188.528,2935.941,,11104.792
2021-01-19 04:00:00,2021-01-19 05:00:00,662.981,3382.58,3580.532,197.952,2719.599,,10543.644
2021-01-19 05:00:00,2021-01-19 06:00:00,560.784,2698.98,2862.769,163.789,2138.196,,8424.518
2021-01-19 06:00:00,2021-01-19 07:00:00,476.251,2087.118,2216.085,128.967,1610.867,,6519.288
2021-01-19 07:00:00,2021-01-19 08:00:00,461.068,2024.012,2160.77,136.758,1562.944,,6345.552
2021-01-19 08:00:00,2021-01-19 09:00:00,532.219,2309.002,2445.427,136.425,1776.783,,7199.856
2021-01-19 09:00:00,2021-01-19 10:00:00,617.248,2284.344,2421.742,137.398,1667.096,,7127.828
2021-01-19 10:00:00,2021-01-19 11:00:00,612.387,2016.243,2165.157,148.914,1403.856,,6346.557
2021-01-19 11:00:00,2021-01-19 12:00:00,594.784,2446.176,2635.564,189.388,1851.392,,7717.304
2021-01-19 12:00:00,2021-01-19 13:00:00,561.269,3072.249,3298.659,226.41,2510.98,,9669.567
2021-01-19 13:00:00,2021-01-19 14:00:00,620.039,3860.836,4116.732,255.896,3240.797,,12094.300
2021-01-19 14:00:00,2021-01-19 15:00:00,648.761,4647.153,4915.794,268.641,3998.392,,14478.741
2021-01-19 15:00:00,2021-01-19 16:00:00,663.946,4991.926,5265.649,273.723,4327.98,,15523.224
2021-01-19 16:00:00,2021-01-19 17:00:00,584.692,5207.578,5463.317,255.739,4622.886,,16134.212
2021-01-19 17:00:00,2021-01-19 18:00:00,493.465,5775.133,5983.212,208.079,5281.668,,17741.557
2021-01-19 18:00:00,2021-01-19 19:00:00,547.926,6109.813,6259.766,149.953,5561.887,,18629.345
2021-01-19 19:00:00,2021-01-19 20:00:00,554.041,6690.119,6839.275,149.156,6136.078,,20368.669
2021-01-19 20:00:00,2021-01-19 21:00:00,459.908,7186.965,7359.448,172.483,6727.057,,21905.861
2021-01-19 21:00:00,2021-01-19 22:00:00,432.449,7818.254,8022.202,203.948,7385.805,,23862.658
2021-01-19 22:00:00,2021-01-19 23:00:00,414.385,7974.533,8233.122,258.589,7560.148,,24440.777
2021-01-19 23:00:00,2021-01-20 00:00:00,401.197,8012.74,8301.982,289.242,7611.543,,24616.704
2021-01-20 00:00:00,2021-01-20 01:00:00,400.894,8016.429,8304.135,287.706,7615.535,,24624.699
2021-01-20 01:00:00,2021-01-20 02:00:00,463.725,7889.239,8182.425,293.186,7425.514,,24254.089
2021-01-20 02:00:00,2021-01-20 03:00:00,387.642,7268.691,7560.09,291.399,6881.049,,22388.871
2021-01-20 03:00:00,2021-01-20 04:00:00,468.986,6413.369,6697.174,283.805,5944.383,,19807.717
2021-01-20 04:00:00,2021-01-20 05:00:00,560.314,5096.341,5375.721,279.38,4536.027,,15847.783
2021-01-20 05:00:00,2021-01-20 06:00:00,614.776,3705.329,3973.245,267.916,3090.553,,11651.819
2021-01-20 06:00:00,2021-01-20 07:00:00,678.5,2978.633,3257.794,279.161,2300.133,,9494.221
2021-01-20 07:00:00,2021-01-20 08:00:00,770.529,2480.013,2767.145,287.132,1709.484,,8014.303
2021-01-20 08:00:00,2021-01-20 09:00:00,830.469,2404.896,2702.245,297.349,1574.427,,7809.386
2021-01-20 09:00:00,2021-01-20 10:00:00,874.199,2633.552,2939.073,305.521,1759.353,,8511.698
2021-01-20 10:00:00,2021-01-20 11:00:00,938.606,3238.276,3542.295,304.019,2299.67,,10322.866
2021-01-20 11:00:00,2021-01-20 12:00:00,945.795,3536.413,3820.595,284.182,2590.618,,11177.603
2021-01-20 12:00:00,2021-01-20 13:00:00,883.6,4077.982,4317.026,239.044,3194.382,,12712.034
2021-01-20 13:00:00,2021-01-20 14:00:00,906.011,5690.339,5888.429,198.09,4784.328,,17467.197
2021-01-20 14:00:00,2021-01-20 15:00:00,937.478,6668.514,6861.06,192.546,5731.036,,20390.634
2021-01-20 15:00:00,2021-01-20 16:00:00,885.423,7369.127,7592.812,223.685,6483.704,,22554.751
2021-01-20 16:00:00,2021-01-20 17:00:00,655.302,7447.712,7610.402,162.69,6792.41,,22668.516
2021-01-20 17:00:00,2021-01-20 18:00:00,381.225,6709.928,6824.106,114.178,6328.703,,20358.140
2021-01-20 18:00:00,2021-01-20 19:00:00,199.21,6759.273,6798.951,39.678,6560.063,,20357.175
2021-01-20 19:00:00,2021-01-20 20:00:00,128.07,7363.209,7412.202,48.993,7235.139,,22187.613
2021-01-20 20:00:00,2021-01-20 21:00:00,195.826,7764.87,7838.782,73.912,7569.044,,23442.434
2021-01-20 21:00:00,2021-01-20 22:00:00,219.839,7805.354,7887.86,82.506,7585.515,,23581.074
2021-01-20 22:00:00,2021-01-20 23:00:00,310.428,8044.583,8135.667,91.084,7734.155,,24315.917
2021-01-20 23:00:00,2021-01-21 00:00:00,413.047,8255.042,8339.685,84.643,7841.995,,24934.412
2021-01-21 00:00:00,2021-01-21 01:00:00,538.367,8239.705,8334.031,94.326,7701.338,,24907.767
2021-01-21 01:00:00,2021-01-21 02:00:00,624.024,8296.777,8396.864,100.087,7672.753,,25090.505
2021-01-21 02:00:00,2021-01-21 03:00:00,724.905,8175.06,8273.438,98.378,7450.155,,24721.936
2021-01-21 03:00:00,2021-01-21 04:00:00,764.483,8011.321,8113.005,101.684,7246.838,,24237.331
2021-01-21 04:00:00,2021-01-21 05:00:00,755.521,7741.851,7847.668,105.817,6986.33,,23437.187
2021-01-21 05:00:00,2021-01-21 06:00:00,791.952,7232.952,7339.231,106.279,6441.0,,21911.414
2021-01-21 06:00:00,2021-01-21 07:00:00,821.554,7394.61,7579.176,184.566,6573.056,,22552.962
